,density,bandgap,volume,formationenergy_pa,total_magnetization,energysStab,atomMean,transition,chalcogen,ICSDVolum wmean,ICSDVolum wstd,Polarizability wmean,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,NsValenc wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,MendeleevNumber wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,vx,vz,Hall Number,strainlatticemean,strainlatticestd,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300585305, Li6Bi3P8O29, Li9Bi3P8O29, mp-26327, mp-585305",3.4525520027946084,0.0,1327.795399136742,-2.4707857927393886,5.7072735,0.0526977445425727,13.456521739130435,0.0,1.0,4.84391304347826,3.539626113670012,1.0842826086956523,0.2282608695652173,0.3953594234668089,0.0,0.0,0.4666323463840365,6.771878394993056,0.5346150441611621,21.453764937871668,1.1196630434782608,1.2327621369010118,1.0901759207954709,-0.6977005693554347,0.5450879605266941,3.4946570910945653,0.6867677954181112,0.4800792999239824,1.3714079218419066,0.0,0.0,2.796956521739131,2.0,1.0,-1.3507423339613538,0.8991672234524889,9.619848457051276,13.145024402801733,1.0,1327.795399136742,7.422601931703019,0.06928778338877603,0.032462150229099124,0.5770054415448312,9.0,0.00465132964146206,0.001340185763646276,1368.0289275259852,0.1301012352638091,2.392489824730018,0.0010356448244475676,0.000506199080671368,0.00465132964146206,0.9049516242605078
"mp-300585354, Cr2P3O10, LiCr2P3O10, mp-31635, mp-585354",3.272804942667152,0.024099999999999788,362.1717652481173,-2.5380004344523805,14.000000400000001,0.05334188769444559,11.533333333333333,1.0,1.0,5.657555555555555,4.2781348076116945,0.9357777777777776,0.0,0.0,0.0,0.0,0.51448164012401,7.406471152801712,0.2872605072555177,22.271345704877664,2.2182222222222223,1.510987053731173,1.1733924491418466,-0.9560158730133334,0.5866962247144293,4.025349206346667,0.7391909233006889,0.5452375176171242,1.4636332266733432,0.0,0.0,3.069333333333333,1.0,4.0,0.09682731793357033,0.503433709371492,4.537665424172781,8.447506405138752,60.0,362.1717652481173,2.0246017165647143,0.08283362448049351,0.015856315644830612,0.4873119496702729,11.0,0.008605371989281461,0.003955186801325025,373.1459319069006,0.18902396892087667,1.8856180831641267,0.0019557050635798296,0.0018558288493367985,0.008605371989281461,0.9272511647971724
"mp-300585361, Li6Co3P8O29, Li9Co3P8O29, mp-705373, mp-585361",2.6077278333267166,0.018800000000000008,1184.6816534190716,-2.3606020571959108,26.3965369,0.05381145405344423,9.804347826086957,1.0,1.0,4.448369565217392,3.8736192658699315,1.2000434782608695,0.0,0.0,0.0,0.0,0.4666323463840366,6.780839837142258,0.4969624136079827,21.74609874731071,1.2027173913043478,1.2143821651381703,1.1291146221347603,-0.6449560041380433,0.5645573112060269,3.124466873703261,0.7112976401653603,0.5166188973180933,1.4333305399219565,0.025246813043478263,0.04372876292049699,2.479510869565217,2.0,1.0,0.09583695623163188,0.4930380252228578,9.194589082154828,12.830590291781762,1.0,1184.6816534190716,6.62257177185471,0.07765799338116006,0.4957678653406969,0.5398049016398235,1.0,0.0011173653942042534,0.001378609072513778,1220.5786921993222,0.13743463993583532,2.2445059998504884,0.0008058585110723286,0.0005673497250699217,0.003319929857868285,0.7389937295847058
"mp-300585378, Co3(P2O7)2, Li2Co3(P2O7)2, mp-540500, mp-585378",3.404482516183122,0.02000000000000001,511.8322135994844,-2.231257743327664,22.0023542,0.02917210976190443,12.047619047619047,1.0,1.0,5.593015873015872,4.3090542817682165,0.7658412698412699,0.0,0.0,0.0,0.0,0.4730052198651218,7.338843340144045,0.3305447842269563,21.87884364964713,1.9974603174603167,1.3998659547821084,1.1733182989139972,-0.9191421012825396,0.5866591496280537,3.944221466361905,0.739144211620195,0.5461793820344525,1.3648947826479785,0.0737367238095238,0.10427947485638768,3.0250793650793653,1.0,4.0,0.17710206557130034,0.5697254851269656,6.870011325745788,8.749948373154607,81.0,511.8322135994843,2.8612290567065863,0.08205814109399838,0.03116331880703819,0.5084498298053127,14.0,0.0013131819227162607,0.003072045347356322,527.3412415037626,0.06373614503245956,1.5879363810031493,0.0019456480985956574,0.0013131819227162607,0.007684275996610901,0.9595304902705772
"mp-300585397, Co3P3O11, LiCo3P3O11, mp-31610, mp-585397",3.504627575153308,0.36150000000000015,844.7412785174645,-2.1992904141491603,40.0,0.03594408514705893,12.588235294117649,1.0,1.0,5.515490196078432,4.082412847312429,0.8276862745098041,0.0,0.0,0.0,0.0,0.4436748430974416,6.938523098259647,0.3125701483275817,20.750786869642862,2.090980392156863,1.3881622889854497,1.0876458439624015,-0.8660924369725491,0.5438229221536638,3.8941316526588237,0.6851739469246453,0.5312242032997674,1.2806788857104259,0.0910865411764706,0.1288158218814201,3.0280392156862748,1.0,4.0,0.1480804251645775,0.537859391510653,9.019516534770146,9.308212043886062,81.0,844.7412785174645,4.7222473054128065,0.08049801960588594,0.027525523289320043,0.5266658218761701,14.0,0.004655934418355086,0.0019759973881570947,870.3377839978218,0.02133583221101021,1.5518712892085789,0.0012733857663328346,0.0007956623257978923,0.004655934418355086,0.9835261845901224
"mp-300585400, FePO4, LiFePO4, mp-704220, mp-585400",2.802533983209532,2.4351,536.1642867312943,-2.401639173015873,30.0000005,0.027699314583333745,12.166666666666664,1.0,1.0,5.567222222222222,4.2752020383995655,0.8465555555555554,0.0,0.0,0.0,0.0,0.4714045207910317,7.311213960776068,0.3599343763674861,22.00294593070732,1.8461111111111108,1.2440393685962208,1.1604266349044752,-0.8616798941777777,0.5802133176209681,3.873346560844445,0.7310229721573468,0.5499719409228703,1.389999555910756,0.11725904444444445,0.16582933096424285,3.0116666666666667,5.0,3.0,0.12367285174527452,0.5306260592554859,8.14850704929096,8.148507222391189,433.0,536.1642867312943,2.9972494805971475,0.06714359924916423,0.2587627134791939,0.5880881504896877,146.0,0.0024688744018165985,0.0032850763075672786,552.4106007835389,2.5259032109670658e-08,1.8856180831641267,0.0024097871926327657,0.001253587430189167,0.008581372807948113,0.7928884771196295
"mp-300585408, LiSn2(PO4)3, Li3Sn2(PO4)3, mp-554917, mp-585408",3.638973908755908,0.0,483.0382971990553,-2.5473242780158736,0.0,0.0,13.555555555555555,0.0,1.0,4.7363888888888885,4.021912405578736,0.8190138888888889,0.0,0.0,0.0,0.0,0.4990345617561578,7.333949379847997,0.5724254640433942,22.378081896863193,1.0494444444444444,1.2065649895774675,1.2035915630631842,-0.8711673280402776,0.6017957816661926,3.6129728835958335,0.7582151729620793,0.4817262554451285,1.4777151198078209,0.0,0.0,2.7418055555555565,2.0,2.0,0.16057531767559466,0.5091360746328938,7.985144320123485,8.413509192035866,2.0,483.0382971990553,2.7002661706820796,0.0745282521256586,0.038939063502011706,0.5425438731594009,2.0,0.002740408556329549,0.0029284511926621136,497.67484064248396,0.023779200856739496,2.131480677027876,0.0012191836999298359,0.0013914607066563773,0.006750201700193613,0.9805599161291858
"mp-300585424, CrPO4, LiCrPO4, mp-689963, mp-585424",2.8677926825144637,2.0446,340.39446750747817,-2.430275459682541,12.0000008,0.17128719666666647,11.833333333333336,1.0,1.0,5.579999999999999,4.264455373154893,1.024333333333333,0.0,0.0,0.0,0.0,0.5152010275275392,7.379515412843517,0.39262175604163374,22.276461584837495,2.245555555555556,1.4935474383551681,1.1568855917540797,-0.8627910052888886,0.5784427960257105,3.8989021164,0.7287922547553456,0.5499719409228703,1.4550889837454215,0.0,0.0,3.0361111111111114,1.0,4.0,0.13372709471520258,0.4905496606693249,4.758107666072405,6.7326509091298625,81.0,340.39446750747817,1.902862921278912,0.07050643383172124,0.10261838837349864,0.5570706662944848,14.0,0.0038887890639705117,0.0044476049466807156,350.7087602674224,0.3047369090558341,1.8856180831641267,0.002218604720717084,0.0019745585622596073,0.009155914861942638,0.809788725503875
"mp-300585432, MnPO4, LiMnPO4, mp-705467, mp-585432",2.5848678949923234,0.0019000000000000128,1540.8472080436068,-2.3567221610099245,64.0000021,0.10108970697916676,12.0,1.0,1.0,5.590555555555555,4.255615099670458,0.9021111111111112,0.0,0.0,0.0,0.0,0.4714045207910317,7.264757696927112,0.37291110553608703,22.13887146242169,1.7961111111111108,1.2276312129714395,1.162342592201823,-0.86043468345,0.5811712962487503,3.8598791278944447,0.7322299496364585,0.5499719409228703,1.4207457613938246,1.7228927203055554e-05,2.4365382515699923e-05,2.9994444444444444,1.0,2.0,0.11610811207318587,0.5128662921098933,9.641281062951274,16.407371673056332,39.0,1540.8472080436068,8.613597750315675,0.062303387058013325,0.20228416651751369,0.6153408057570631,9.0,0.000859087309740373,0.0012046578720614945,1587.5364192945358,0.2042087727798904,2.42670329642684,0.0009741529625513996,0.0004362073065090495,0.003355390686898427,0.7256526439323652
"mp-300585433, FePO4, LiFePO4, mp-704299, mp-585433",2.54355330865202,2.7408,1575.3485530513785,-2.4222682723908746,79.9998478,0.007070215208333508,12.166666666666664,1.0,1.0,5.567222222222222,4.2752020383995655,0.8465555555555554,0.0,0.0,0.0,0.0,0.4714045207910317,7.311213960776068,0.3599343763674861,22.00294593070732,1.8461111111111108,1.2440393685962208,1.1604266349044752,-0.8616798941777777,0.5802133176209681,3.873346560844445,0.7310229721573468,0.5499719409228703,1.389999555910756,0.11725904444444445,0.16582933096424285,3.0116666666666667,1.0,2.0,0.12367285174527455,0.530626059255486,9.557618527999999,15.745086329423016,39.0,1575.3485530513785,8.806466132197095,0.060938894960135874,0.21852851881791266,0.6261527053830571,9.0,0.0008402726368809982,0.001118064057565576,1623.0831895573892,0.18514745661461185,1.885618083164127,0.0008201625150253437,0.00042665403098305314,0.002920639766886412,0.7196180747325166
"mp-300620862, Tl3(MoO4)2, LiTl3(MoO4)2, mp-25775, mp-620862",5.859488648116387,0.0,528.8258364722557,-1.6254337253846147,-0.0006053,0.11900605774038645,30.07692307692308,1.0,1.0,6.555128205128206,3.382241028094184,1.4016923076923078,1.0769230769230769,1.5229992210171794,0.0,0.0,0.4529108136578383,6.293301434078217,0.5089442756632493,19.705657867862712,2.2857948717948715,2.483675129966941,0.9412796321788148,-0.4148717948717949,0.4706398162352182,4.742307692307693,0.5929690112906295,0.5629358564128244,2.167538892862365,0.0,0.0,4.3274358974358975,5.0,3.0,-0.4937147806151293,0.8314083881638568,5.821022027107038,14.841024501262677,430.0,528.8258364722557,2.956226296525367,0.049165525219878464,0.03620283588949904,0.6192923797346249,173.0,0.04247247332675382,0.011923802337430277,544.8497881432014,0.29221584588037164,1.8332885058173825,0.016738224026959295,0.0025031346643529487,0.04247247332675382,1.4352579683750726
"mp-300630234, Ti3(BiO3)4, Li2Ti3(BiO3)4, mp-23427, mp-630234",7.689444952916848,2.424899999999999,505.97850174165114,-2.567636172631579,-0.0009144,0.0,26.0,1.0,1.0,7.0675438596491205,3.3479575872695486,0.9653333333333332,0.9824561403508772,1.3894027981209356,0.0,0.0,0.4239665253892832,6.57317100033859,0.2996223201165697,20.560400550354377,1.5704210526315787,1.0130930232136683,0.9672455248678616,-0.5791228070175439,0.4836227625422593,5.107543859649123,0.6093264986601223,0.515682051112248,2.2434199807923902,1.1859649122789472e-06,1.6772076634435054e-06,4.528421052631579,3.0,4.0,-0.10597213080145296,0.5092236207679844,5.213382131,15.532027256678386,203.0,505.978501741651,2.8285058126195763,0.07510200506384859,0.0219795742552216,0.4984394869127873,41.0,0.012206080053881622,0.005267913316437347,521.3101563229251,0.3164035086940622,1.5894388284780523,0.003855625419326975,0.002616163094128909,0.012206080053881622,1.8952249213191719
"mp-300630880, Nd2Tl(MoO4)4, LiNd2Tl(MoO4)4, mp-634591, mp-630880",5.486936573668258,0.0,685.5394620339613,-2.39500574673913,1.2e-06,0.06572172258152342,21.608695652173914,1.0,1.0,4.7505434782608695,4.280938345354868,1.460673913043478,0.2391304347826087,0.2563005678815564,0.021739130434782608,0.03765327842541038,0.5408632741141186,7.810895878051977,0.7841054588257201,24.3757119037138,1.868065217391304,2.6912072928871957,1.3046120094851266,-0.3123913043478261,0.6523060048872495,3.3148913043478263,0.8218540664300343,0.5779297842634106,1.4329286440904236,0.0,0.0,3.0025,1.0,4.0,-0.6135995807082221,0.7931243969980011,6.519271294306499,18.15059665298785,90.0,685.5394620339613,3.832282095916431,0.06710044067123475,0.051276303832684736,0.5063698816292506,15.0,0.032763309011310374,0.004250861865266939,706.3119932730528,0.3069919773690207,1.9021428568893357,0.006604598783075935,0.0019309206194370336,0.032763309011310374,1.4073100973322008
"mp-300631316, GaSb, Li2GaSb, mp-1156, mp-631316",5.287671051434908,0.0,60.13327438808008,-0.16416921750000002,-0.0002197,0.0,41.0,0.0,0.0,12.4525,2.6525,3.68,0.0,0.0,0.0,0.0,0.0,0.20000000000000007,0.2278810925,2.75,6.34375,3.55125,0.3140163115610599,-1.3468749999999998,0.15700815575000004,12.604375,0.1978178802499999,0.5,0.5,0.0,0.0,11.2575,7.0,24.0,0.08653524776488397,0.740704440453898,4.247787379891396,4.2477873860000015,512.0,60.13327438808008,0.3361552231034836,0.0332594561056607,0.0,0.9295918242130556,216.0,0.028758503465388423,0.021545721243396945,61.955372735313304,3.645656623191464e-10,3.0,0.00721278222199149,0.014332939021405446,0.028758503465388423,1.323533317285035
"mp-300635084, PWO4, LiPWO4, mp-25654, mp-635084",5.928687114496973,2.9297,312.36400860887903,-2.268903523849206,12.0,0.10821491666666637,20.166666666666668,1.0,1.0,5.793333333333332,4.09265760799707,0.9965555555555556,0.7777777777777777,1.0999438818457403,0.0,0.0,0.4714045207910317,7.343366626242176,0.5687473282440717,22.18455140379571,3.985,3.556134241102372,1.1253826159458842,-0.8616798941777777,0.5626913081093555,4.168902116400003,0.7089466235892217,0.5499719409228703,1.3630937940428107,0.0,0.0,3.3072222222222223,3.0,8.0,0.4074111947788273,0.6271709290038414,4.886770304,9.474321773,292.0,312.36400860887903,1.7461678924344508,0.07683343579461861,0.03396858788592925,0.5377044277484229,62.0,0.004378232605698977,0.0039135005027640815,321.8289504337366,0.17767513455609651,1.8856180831641267,0.0007895474325575949,0.002151748574863133,0.004378232605698977,1.503904478909376
"mp-300645305, Fe(GeO3)2, LiFe(GeO3)2, mvc-9284, mp-645305",4.17278540621284,0.1456,472.9518543919519,-1.8006875547222219,16.0000004,0.11909081354166685,15.333333333333336,1.0,1.0,5.9407407407407415,4.249769912274102,0.9219259259259256,0.0,0.0,0.0,0.0,0.4800548665487304,7.4223554301641474,0.3321702017414319,22.25904356831469,3.2966666666666664,3.519368045591312,1.2005991060962409,-0.7044444444444443,0.6002995532045776,4.124814814814815,0.7563300432060537,0.5543196128553987,1.3084090172337548,0.07817269629629629,0.11055288730949524,3.4203703703703705,1.0,4.0,-0.10694204489327372,0.4704328814002366,5.1528991243193865,9.511508252824903,81.0,472.9518543919519,2.6438812412624517,0.07611768442325534,0.12860434137455976,0.5205027372278147,14.0,0.002798852082694514,0.003920349415595779,487.2827685318823,0.13682894897600245,1.8856180831641267,0.002152599518026561,0.002798852082694514,0.009728317138462452,1.1328124769589163
"mp-300652260, Rb5Si2NiO8, Rb5LiSi2NiO8, mp-633655, mp-652260",3.5442211167005118,0.9725,628.0030638357887,-2.2427836928125,1.8388533,0.044966645117186836,19.0625,1.0,1.0,10.237968750000002,11.281246099159649,4.0722812500000005,0.0,0.0,0.0,0.0,0.34053897996411514,5.373101854794136,0.3716320775310718,16.980306550438804,2.04078125,2.4701309181761366,1.2950950474931724,-0.5666015624999999,0.6475475238051757,9.0258203125,0.8158587559950106,0.414578098794425,1.0972043665037976,0.0093030421875,0.01611334173370671,8.45921875,1.0,4.0,-0.10292769681484998,0.44450005409139615,6.407686206900383,12.828748190298484,90.0,628.0030638357887,3.510643852037375,0.05095516541678436,0.030442432110493405,0.4718062705585427,15.0,0.0006050720458333418,0.007477500657354084,647.0321846730768,0.2414051133178099,2.567069097239106,0.008376816700495608,0.0006050720458333418,0.019881696089421832,0.9427660855977544
"mp-300652866, K11Mn4O16, K11LiMn4O16, mp-775539, mp-652866",2.6758060654267357,0.0,562.13184794891,-1.7989035441728138,6.9999999000000015,0.0,14.096774193548384,1.0,1.0,12.456881720430104,10.605550652199732,5.655505376344088,0.0,0.0,0.0,0.0,0.3444218790977842,4.8382535140773335,0.3889571820835612,19.47205248147634,0.8693010752688172,0.6343615482823527,1.2572273236399016,-0.4234804103365591,0.6286136618266475,10.664555679153764,0.7920035847535547,0.4866111182359037,1.1846515255154153,1.3338524286236555e-05,1.886352194763865e-05,10.241075268817204,2.0,1.0,-0.36756814378456587,0.661149981363151,9.7084142361891,9.718109135000477,1.0,562.13184794891,3.1424125608283235,0.055147204544826765,0.3199887913967671,0.4535087825384813,8.0,0.0023548252736597395,0.008039931808585175,579.1650050736092,0.00030369157786819614,2.461778584301795,0.006221836870721637,0.0023548252736597395,0.01588828473760326,0.7545345388132675
"mp-300672958, Sb(PO3)4, LiSb(PO3)4, mp-672963, mp-672958",2.736773213746383,4.0863,1062.172461562594,-2.3866066252871154,0.0512462,0.04134151316176471,12.176470588235292,0.0,1.0,6.166470588235295,4.442611299192103,0.6028235294117646,0.0,0.0,0.0,0.0,0.5462113049876125,8.277456951039781,0.6179904956020561,23.915412258275534,1.8939215686274509,1.7933760172947335,1.3394993609367356,-1.1649206349176469,0.6697496806173888,4.531391223152942,0.8438317206808982,0.5060191333554487,1.5160299435355065,0.0,0.0,3.3664705882352943,3.0,8.0,-1.8807579593908923,1.0250751152081137,12.118874581999998,8.993379071,284.0,1062.172461562594,5.937724569705615,0.06401973545799064,0.21063915051385484,0.6018251113502205,60.0,0.0012462404464259778,0.0011243618675638117,1094.3573493204017,0.19943886660157287,1.8225803982152549,0.000286829274444769,0.0006327868916634326,0.0016281188248193374,0.7566084337206574
"mp-300672959, LiCu(PO3)4, Li2Cu(PO3)4, mp-672966, mp-672959",2.7998828021084807,0.6957,229.1490460658934,-2.3229646365211645,0.0,0.03653767797453433,10.444444444444443,1.0,1.0,4.412777777777778,4.351278494538938,0.7587361111111111,0.0,0.0,0.0,0.0,0.5218970618904426,7.494505999870754,0.6312520676659474,22.992496595440826,1.2972222222222218,1.6479844592039623,1.2982183095374928,-0.7640873015847222,0.6491091548942054,3.1556150793624997,0.8178262878510821,0.5527707983925666,1.5219586146447468,0.0,0.0,2.3915277777777777,2.0,1.0,0.12445677612466245,0.4854479004125397,6.594437199764358,4.788058219720996,1.0,229.14904606589343,1.280982109956418,0.0785514943615518,0.2523719527083447,0.5256332093862307,1.0,0.005776686856896193,0.005823317189946287,236.09249131073608,0.1850658010253947,2.031389477642469,0.002559226067743297,0.0029331512476356352,0.014229192706628513,0.7962980904486348
"mp-300672979, BiP2O7, LiBiP2O7, mp-672981, mp-672979",3.930509809350097,0.0,647.1015499960297,-2.312221200744049,0.0122935,0.05521591118750013,16.9,0.0,1.0,6.496,4.0008042524805765,0.4424666666666666,0.4666666666666667,0.6599663291074445,0.0,0.0,0.524933858267454,8.02069491752429,0.5467930444816732,23.0018839808105,1.6575333333333333,1.5015727429006636,1.2360819069212108,-1.0761825396800002,0.6180409536063926,4.727515873013333,0.7786828070440523,0.4642796092394706,1.314026889628468,0.0,0.0,3.651333333333333,1.0,4.0,-1.5582205644482061,0.9824404353803246,8.689860490290723,12.022638701690711,81.0,647.1015499960297,3.6174076353414826,0.06181410012114082,0.13760867637202934,0.6001116407244605,14.0,0.002045617542852847,0.0025940793523650304,666.7093740624597,0.3642815406357279,1.833030277982336,0.002350474015924211,0.0010386759394515662,0.009544118844777249,1.0139350462120098
