,density,bandgap,volume,energysStab,atomMean,chalcogen,metalloid,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,NdUnfilled wmean,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,AtomicVolum wstd,Density wstd,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,NpUnfilled wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vz,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,oxidation flexibility,avgIonicRadVol,Xcm,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300766739, VOF3, LiVOF3, mp-764398, mp-765521",2.9615153548843747,3.0291,277.96679611158953,0.057281601999999765,11.6,1.0,0.0,15.084944665313015,1.6357125528513727,3.613711023981724,330.9753032156125,0.0,0.0,0.2586,0.4666666666666667,0.6097615438262745,0.10933333333333334,4960.724517779746,4639.237693400726,575.7491875926762,1.499,1.981105920102877,0.26666666666666666,0.2494438257849294,0.3271587851666667,0.0,0.0,0.2833333333333334,4.0,-1.7816964239943125,-0.05022173796455887,0.3802463045319817,13545.8,5.537742455000063,7.6482649910000005,0.8437922134146052,350.0,277.9667961115894,1.5538816289833568,5.4,0.07195103976365227,6.478694388888968,2.0,0.787727291659303,10.0,11.6,0.01764561647198906,286.3894680005668,2.5298221281347035,0.008546216087562024,0.004762159729853993,0.024491736108791483,0.8100856558019127
"mp-300766742, Li4Mn5FeO12, Li6Mn5FeO12, mp-772699, mp-766742",3.8338416950983567,0.0,238.3461285312569,0.09998761886363727,11.772727272727273,1.0,0.0,10.78497098621752,2.1429721289495447,4.573782776740957,181.93811198017056,0.0,0.0,0.32031818181818184,0.3295454545454545,0.702307221779819,0.15613636363636366,2537.106626335112,4390.224632443191,681.95414311233,1.0568181818181817,1.1008397902518117,0.13636363636363635,0.4723774929733301,0.3219620967238636,0.024002425039184944,0.04153273685299505,0.43840909090909097,4.0,-0.603556015580815,-0.1511903600053178,0.4836317135385878,24820.863636363636,4.9680872128392926,9.546132878746887,0.9818991298650352,63.0,238.3461285312569,1.3323953639244823,5.863636363636362,0.09230273692956124,5.734162959218168,4.818181818181818,0.4566263678801175,9.883692708430583,11.772727272727273,0.01132402752170591,245.5682545718826,3.338975940401265,0.006818695607910685,0.005553781346633255,0.021691748901744558,1.0546965871119374
"mp-300766750, MnCu(PO4)2, Li2MnCu(PO4)2, mp-775025, mp-766750",3.550864150960753,0.0,288.46761375774014,0.01623488375000104,12.333333333333336,1.0,0.0,5.035119716109594,1.3083598723422984,2.463195015514996,82.11117156957253,0.0,0.0,0.20304166666666668,0.10416666666666666,0.4843887377837582,0.13291666666666666,3100.376004623875,5366.137317750927,289.23349444518385,1.3614583333333332,1.072053839955759,0.2083333333333333,0.5448623679425842,0.41664979323625,6.460847701145833e-06,1.1190516478349164e-05,0.4166666666666667,4.0,-2.183051019518018,0.0390811057129794,0.477437792906285,30435.5,9.082347053125686,4.742665236753804,0.8459428354549023,60.0,288.46761375774014,1.6125829841736383,4.166666666666667,0.08319824775947154,5.497117576239264,5.083333333333333,0.4899468206362216,12.000000000000005,12.333333333333336,0.005572470758024368,297.2084709222136,2.1392496088322392,0.003929738670738221,0.0023299974704514173,0.017922789683229176,0.9959339284022976
"mp-300766755, Li2FePO5, Li3FePO5, mp-767826, mp-766755",2.7613894254622946,2.1455,434.6444785684095,0.0680631265277798,9.666666666666666,1.0,0.0,7.698554858775783,1.4106626583994024,2.781856778715511,148.9915949655227,0.0,0.0,0.3603333333333333,0.1111111111111111,0.3748841780691716,0.14944444444444446,2584.5573732053595,4471.2552957763955,339.96916132278943,1.0958333333333332,0.7506829709268127,0.16666666666666669,0.4538926288435609,0.3392049604861111,0.05862952222222222,0.10154931131237743,0.4494444444444444,2.0,-0.4544791646823561,0.04889605577468608,0.4875080829045593,25667.777777777777,4.687690751148882,14.5650610247309,0.838443193273683,21.0,434.6444785684095,2.429736500309765,4.0,0.08282631386132723,5.429247840924544,4.0,0.5279346573362191,11.344253129419336,9.666666666666666,0.0047070341732518535,447.81464091351097,2.6666666666666665,0.002866915352861172,0.00154638755006502,0.010585722027122588,0.7771072408220153
"mp-300766766, FePO4, LiFe2(PO4)2, mp-765990, mp-767093",2.775044961854888,2.5497,360.9836128308773,0.09045620041666692,12.166666666666664,1.0,0.0,12.945994184770004,1.1732617823301597,2.341004086215053,210.73888837628914,0.0,0.0,0.2716666666666667,0.2222222222222222,0.3599343763674861,0.19,4133.821119596877,5841.3929569033935,560.6076268109606,1.8461111111111108,1.2440393685962208,0.2777777777777777,0.5499719409228703,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,2.0,-2.744555040212723,0.12367285174527436,0.5306260592554858,30446.83333333333,8.186137467841169,7.4549861188500754,0.8604691074251075,21.0,360.9836128308773,2.0179597426332627,4.0,0.06648501246854141,5.9256237444444455,5.333333333333333,0.5921284417743816,11.38262934884749,12.166666666666664,0.004879281310007502,371.92177728326584,1.8856180831641267,0.0035792257193610687,0.001861937180726225,0.012745801934517256,0.7851113267228901
"mp-300766766, LiFe2(PO4)2, LiFePO4, mp-767093, mp-766766",2.9147053944059302,2.1484,351.5955195220324,0.06740851358974354,11.461538461538465,1.0,0.0,10.974873804722575,1.7870134749809006,3.636327384339851,172.2894112898513,0.0,0.0,0.2569615384615385,0.15384615384615385,0.5293503187287323,0.1503846153846154,2862.290468530144,4953.123658306973,489.7982446069718,1.3357692307692308,1.1815366461324197,0.19230769230769232,0.5029498781008471,0.38106961875,0.08117933846153846,0.14060673874021493,0.4578846153846154,2.0,-2.216524096757114,0.15527939559688286,0.5519099989220612,28225.07692307692,7.969561644705361,7.303754379536335,0.8613944335082145,21.0,351.5955195220324,1.96547870558904,4.0,0.07394861013969985,6.0655944,4.9230769230769225,0.5638675800354936,12.328468337727273,11.461538461538465,0.0053375785360127975,362.2492153590697,2.3025583918608867,0.003708970482512185,0.0019116535138911871,0.013086132715808128,0.8226380827481315
"mp-300766777, FePO4, LiFePO4, mp-767830, mp-766777",2.543549916742013,2.7245,787.6753269160288,0.0062760668750012644,12.166666666666664,1.0,0.0,12.945994184770004,1.1732617823301597,2.341004086215053,210.73888837628914,0.0,0.0,0.2716666666666667,0.2222222222222222,0.3599343763674861,0.19,4133.821119596877,5841.3929569033935,560.6076268109606,1.8461111111111108,1.2440393685962208,0.2777777777777777,0.5499719409228703,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,4.0,-1.7496245606210539,0.12367285174527448,0.530626059255486,30446.83333333333,9.738719102000001,5.022134102,0.8154280225592477,143.0,787.6753269160288,4.403238937959016,4.0,0.0609388136961628,5.842140866666668,5.333333333333333,0.6261532039204283,24.0,12.166666666666664,0.002236125133182513,811.5426769969113,1.885618083164127,0.001640322842624592,0.0008533069240524075,0.005841271744239011,0.7196171150987082
"mp-300766795, CoBO3, LiCoBO3, mp-766751, mp-766795",3.3719377194405333,1.0667,231.93290720885014,0.08770357387499939,11.2,1.0,1.0,26.195843605851326,1.948218559493661,4.1194431183018745,338.3363111855816,0.0,0.0,0.28006666666666663,0.20000000000000004,0.21119617617782308,0.2333333333333333,3719.6590084944396,5257.805116211352,750.2231849159973,4.470666666666667,4.137472765939238,0.2,0.5249338582674541,0.5801793569446666,0.10323141333333334,0.14599126479894275,0.6933333333333334,2.0,-1.6372335714534303,-0.11761290277992067,0.5978129358659215,27232.8,4.938001106448863,9.211936017293429,0.968480466739864,39.0,231.9329072088501,1.2965443668453531,3.6,0.08623183420018303,5.738272395031358,4.0,0.5287241940559214,9.996897948200745,11.2,0.007045753583824746,238.96070623018548,1.2649110640673518,0.005261058660793764,0.0011489689961765206,0.016957748861885797,0.9373926095791908
"mp-300766809, Li2Cr2CoO6, Li3Cr2CoO6, mp-762918, mp-766809",4.180805253657836,0.6529000000000003,108.35264785358486,0.04315278856060623,11.727272727272727,1.0,0.0,11.779920582313785,1.5829345590332589,3.2429326301375085,171.87465323781697,0.0,0.0,0.3179772727272727,0.2954545454545455,0.5515192316701989,0.16295454545454546,2537.0784738801603,4390.240840184419,532.3303097203045,1.4890909090909092,1.4308906086365574,0.13636363636363635,0.4723774929733301,0.3157515119318181,0.035192527272727266,0.060955245283117014,0.4568181818181818,2.0,-1.2962114527361548,-0.1902872025371658,0.4590623628368718,24809.818181818184,6.32545273430835,5.5862014926113295,0.9477617742047144,2.0,108.35264785358486,0.6057097153567746,5.636363636363638,0.10152036168847592,3.2299179117105887,4.181818181818182,0.3978882456988249,4.311821524005899,11.727272727272727,0.02066472223732444,111.63584143619634,2.479669399451974,0.009446403738515996,0.01221679681024382,0.03629869755069965,1.1555428645532977
"mp-300766809, LiCr2CoO6, Li2Cr2CoO6, mp-763359, mp-762918",4.106059369702363,0.4902000000000002,107.51805538928323,0.1034955167916678,12.6,1.0,0.0,13.194766955122777,1.8553975315279483,3.834132557178031,201.27333479624173,0.0,0.0,0.260225,0.325,0.665954322373918,0.15475,2790.2477198161796,4829.575776408932,597.312120419691,1.5630000000000002,1.6278780666868145,0.15,0.5196152422706631,0.347217859875,0.03871178,0.06705076981142871,0.43125,1.0,-1.5388372630300489,-0.24935179748342504,0.4808582615398544,27084.9,6.21472607368771,5.635898880794715,0.9463918019407894,1.0,107.51805538928323,0.6010442016475623,5.8,0.09300763452048763,3.2285689010623444,4.6,0.4216155175253609,4.023164397373815,12.6,0.019875029431029697,110.77595998563385,2.2,0.009474080667909123,0.012311627827404772,0.036580460639978864,1.1374309012202686
"mp-300766823, Li4Ti11O24, Li7Ti11O24, mp-759812, mp-766823",3.4463158718148517,2.2962,452.09478071790113,0.05755472141025564,11.435897435897436,1.0,0.0,14.367091722654614,2.5325696393212054,5.378433810849597,423.6232138705018,0.0,0.0,0.360034188034188,0.7521367521367521,0.8196562513897586,0.1764102564102564,3816.1786984342907,5391.811939841668,586.5254993954662,1.478034188034188,1.7783451141090267,0.20512820512820515,0.580190179435116,0.4820506385470086,2.1185185185153846e-06,2.9960376210230137e-06,0.4547008547008547,1.0,-0.7311016434073005,-0.13047574492265054,0.4956074670983994,27928.179487179492,5.680538770998435,7.940211667050739,0.950138118925124,1.0,452.09478071790113,2.5272866548952018,4.9230769230769225,0.08626509675265481,6.654986137035105,3.8717948717948723,0.4652053523022501,19.542070780205016,11.435897435897436,0.004632538717878418,465.793704668434,1.3808114890088472,0.0021568280046462547,0.002927975148434916,0.007413521457188206,0.9575054268229666
"mp-300766846, CoSn(PO4)2, Li2CoSn(PO4)2, mp-863848, mp-766846",4.02729210943731,2.1468,303.12711803581414,0.04266771666666624,14.25,1.0,0.0,5.795712016463359,1.2602014279030511,2.6370755858861936,89.72435295887558,0.0,0.0,0.19854166666666667,0.0625,0.4938088461824981,0.13104166666666667,3100.666004614451,5365.969845363798,286.4438121227559,1.2956249999999998,1.121667498606675,0.2083333333333333,0.4912427551063165,0.4162019222916665,0.03225981666666666,0.05587564150952391,0.4239583333333333,4.0,-2.232796905983188,0.1478876607756575,0.5074204411829887,30415.33333333333,9.353682198606695,4.761988525485501,0.8437954434520656,60.0,303.12711803581414,1.6945321043792083,4.25,0.07917470451180296,5.520973488253706,5.166666666666667,0.5201875074530901,12.000000000000002,14.25,0.0049531620075328325,312.3121728394172,1.724013405464767,0.0026871382003603593,0.0022173166647639873,0.012974952616380748,1.0950581813403968
"mp-300766850, Mn3V2Co3O16, Li4Mn3V2Co3O16, mp-770130, mp-766850",4.6724159925891104,0.16210000000000013,248.5920751363932,0.05669653677083364,13.75,1.0,0.0,8.108958523345235,1.2256305066735604,2.2833623374504484,125.1736490368258,0.0,0.0,0.1913125,0.3958333333333333,0.3424292502205286,0.13916666666666666,3099.7132307887346,5366.519759363605,428.6726234600375,1.3942708333333331,0.7349200622039522,0.16666666666666666,0.5773502691896258,0.3906668324585416,0.04839941627155172,0.0838078685002699,0.38697916666666665,1.0,-1.436895929909859,-0.2528762943305421,0.5005031031408194,29892.20833333333,5.420168106817919,8.240834489287474,0.9757492216841984,1.0,248.5920751363932,1.3896719466817793,5.666666666666668,0.09654370513151757,6.333540872614715,5.166666666666667,0.3877736404451341,11.321562759725072,13.75,0.009058237154202772,256.12466360510103,1.9930434571835665,0.005710375484124368,0.005324877238958121,0.020797703904946674,1.2884350743698845
"mp-300766859, V3(OF3)2, LiV3(OF3)2, mp-764432, mp-766859",3.5441498839303,1.2807,280.00610984889323,0.07958227409090934,12.636363636363635,1.0,0.0,20.5703790890632,2.027813942342013,4.578622545909889,458.5075936243618,0.0,0.0,0.2499090909090909,0.6363636363636364,0.9374191250553208,0.14909090909090908,4510.169103988284,4217.040464954564,785.2521126812703,2.014242424242424,2.7222331552787327,0.2424242424242425,0.22676711434993585,0.2974170774242424,0.0,0.0,0.3863636363636363,2.0,-0.9936576275082966,-0.021812839378699843,0.3877617506027659,12266.454545454546,7.158071916333251,4.968884782110481,0.8598998064325089,2.0,280.00610984889323,1.5652817393434841,5.727272727272728,0.07856971411042574,5.776400965568495,2.363636363636364,0.7752111277011453,11.000000000000002,12.636363636363635,0.016826269721291396,288.49057498342444,2.6721706284907403,0.008378952810447867,0.004727476423259124,0.02431336023719343,0.9636363337553496
"mp-300766972, Mn2O2F3, LiMn2O2F3, mp-766920, mp-766972",4.0342255526709785,0.0,163.71496154462994,0.08371485702381154,13.285714285714285,1.0,0.0,16.16244071283537,2.0236694629405503,4.637929082413996,299.7490887354496,0.0,0.0,0.25076190476190474,0.4761904761904761,0.9560573021793464,0.15333333333333335,4429.221211614085,3312.5326547511186,1005.844387044874,1.286904761904762,1.6983405599573873,0.23809523809523805,0.24281045302822785,0.35736814538952383,2.9535303776666664e-05,4.176922716977129e-05,0.4238095238095238,1.0,0.0,-0.35090453909683983,0.5439114058969766,215.85714285714286,4.833834019611764,7.051381676342688,1.1020939282199471,1.0,163.7149615446299,0.9151944573688952,6.0,0.08551448119287187,5.609671629150327,4.0,0.6723308929698206,6.981227103828817,13.285714285714285,0.029154680310431662,168.67568859439376,4.140393356054124,0.013954173637600605,0.00808553030333938,0.0415837951103535,1.1027078149197014
"mp-300766986, LiMn(CO3)2, Li2Mn(CO3)2, mp-763549, mp-766986",2.3510021424180576,1.4156,256.95152316530204,0.05244760012499938,8.8,1.0,0.0,4.789245765253648,1.6926310879810755,3.3864019198492663,314.14018494933117,0.0,0.0,0.274675,0.125,0.4595799174266244,0.15325000000000005,2790.114748522812,4829.652533580913,305.1433237435607,6.3007500000000025,9.92832693294797,0.2,0.5196152422706632,0.5653162880085,7.753017241375e-06,1.3428619774018998e-05,0.4945000000000001,1.0,-2.1356832362777096,-0.16794307006487835,0.6081712098747623,27244.3,8.006066996136445,5.147397684820505,0.9863173614988172,1.0,256.95152316530204,1.4364026817993123,3.5,0.0778356934943468,5.996787265210497,5.0,0.5611231395057492,8.420955629696445,8.8,0.00645680935423194,264.7374112687339,2.7202941017470885,0.005554956092760934,0.0004237880710071327,0.020121088632258883,0.6648097039120139
"mp-300766986, LiMn2(CO3)4, LiMn(CO3)2, mp-763560, mp-763549",2.3212526688799544,0.7192000000000001,255.2793105002532,0.09011083861842016,9.105263157894736,1.0,0.0,5.161703078477113,1.826768865383529,3.670493065098238,343.6780264918777,0.0,0.0,0.242,0.13157894736842105,0.5212711409606244,0.14842105263157895,2936.6794187334867,5084.008431439648,327.37005804340674,6.592894736842108,10.47492458603414,0.21052631578947367,0.5469634129164875,0.5950125119826316,8.161070780394736e-06,1.413538923580947e-05,0.4830263157894736,1.0,-2.415307190336797,-0.17682877574729344,0.6205650358176266,28578.105263157886,8.05109533372866,5.195224935969298,1.002768548941216,1.0,255.2793105002532,1.4270547288196094,3.4210526315789487,0.07442827999953078,6.055833254283082,5.2631578947368425,0.5702101767992459,10.848742459194188,9.105263157894736,0.006168915627833864,263.01452888772144,2.5306979537202747,0.005543289352421344,0.00042656410396587887,0.020252892260134152,0.6577583403153069
"mp-300766992, Li2VCrP2(O4F)2, Li3VCrP2(O4F)2, mp-767024, mp-766992",3.166761239723221,2.0572,180.77963921566442,0.0018500502083318442,10.3125,1.0,0.0,4.42569831275874,1.1190525661618105,2.186838493005219,84.64979823452525,0.0,0.0,0.19408333333333336,0.125,0.35712530593467634,0.08989583333333333,1938.1900902297946,3398.150108141337,178.36251144269593,0.9151041666666666,0.8193873486759108,0.125,0.36084391824351614,0.22459488458333327,0.0,0.0,0.2677083333333333,2.0,-1.5402648478144074,0.1021694699107853,0.4538670070483676,23951.875,4.994672093639021,6.955380736774019,0.9849029984472571,2.0,180.77963921566445,1.0105889055852808,4.5,0.08850554226912967,5.808237152640767,3.875,0.5413325616658597,6.817922531805992,10.3125,0.013125349860154518,186.25744306353823,2.689679348918752,0.010369182954916985,0.0037179453022409352,0.037658496537044735,0.8858706384351753
"mp-300766992, LiVCrP2(O4F)2, Li2VCrP2(O4F)2, mp-765118, mp-767024",3.1689930544271983,0.9590999999999998,708.0610706482573,0.007321389416667046,10.8,1.0,0.0,4.794814585943887,1.2352837430833152,2.4328996615081024,82.22396841389009,0.0,0.0,0.16722222222222224,0.13333333333333333,0.401624975619134,0.08499999999999998,2067.1633844886715,3624.829829305297,194.67970660877324,0.9427777777777778,0.8988114305316333,0.13333333333333333,0.3849001794597505,0.2395195198888889,0.0,0.0,0.2538888888888889,1.0,-0.8427938647267134,0.09764545727040216,0.4652686452728689,25435.4,4.938144032695859,6.886273578449439,0.8571277510392689,1.0,708.0610706482573,3.958181715476969,4.483333333333333,0.08473845334424003,5.738449423081307,4.133333333333334,0.5488292788665197,31.06253358048501,10.8,0.0032675270255982324,729.5160291499698,2.5785439474418292,0.002713725578861712,0.000949252597303974,0.00961483366277772,0.8882601260386941
"mp-300766992, VCrP2(O4F)2, LiVCrP2(O4F)2, mp-765139, mp-765118",3.1611996194100684,0.9555,173.80564951495396,0.042078053809521336,11.357142857142858,1.0,0.0,5.3729481133332575,1.1818353074255106,2.2737903270777142,96.45288968957531,0.0,0.0,0.1638285714285714,0.17142857142857146,0.4102186458986707,0.09528571428571428,2657.473722084293,4113.941769589998,212.87623242418374,1.1692857142857145,0.9802382051193016,0.1714285714285714,0.42952275366779735,0.30789149514285713,0.0,0.0,0.2857142857142857,2.0,-2.2015844478897004,0.11401191754935193,0.4664898544870238,27147.142857142866,4.8817936798696016,6.881042074048972,0.976494323080816,2.0,173.80564951495396,0.9716031179723504,4.571428571428571,0.08054974069640619,5.668881086258768,4.428571428571429,0.5580668515793461,5.922287256393592,11.357142857142858,0.012922284342349773,179.07213450090651,2.411706145162019,0.011343676358276898,0.003867128670664194,0.039169551947076116,0.8879103409536618
