,nsites,bandgap,Unit Cell Mass,energy,total_magnetization,energysStab,transition,FirstIonizationEnergy wmean,ICSDVolum wmean,IsMetalloid wmean,Electronegativity wmean,GSenergy_p wstd,Polarizability wstd,BoilingT wstd,HeatCapacityMolar wmean,MiracleRadius wstd,AtomicVolum wmean,BCCefflatcn wmean,BCCefflatcn wstd,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wmean,GSefflatcn wstd,MeltingT wmean,MeltingT wstd,GSestBCClatcn wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSestFCClatcn wmean,GSestFCClatcn wstd,IsM wstd,SpaceGroupNumber wmean,SpaceGroupNumber wstd,Row wstd,Crystal System,ShannonForce,stdbv,vz,strainlatticemean,strainlatticestd,initialAnisotropy,li-ion fittability,oxidation flexibility,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,deltashannonmin
"mp-300025605, NiPO4F, LiNiPO4F, mp-25589, mp-504104",14.0,0.0,345.3263304,-79.22567971,-3e-07,0.2060406623214286,1.0,3.2150532142857142,4.1324999999999985,0.0,0.7799999999999999,0.9423804313455296,0.3165817651580903,178.08440890602455,7.096785714285714,13.025093520757911,3321.7697371265917,1.2961438600819597,0.8679678140542547,0.003994059675087901,1.247442115032655,1.3939231036718822,0.9363790224449918,82.78571428571428,95.67944941739748,0.6969615518928571,0.4681895113391677,10.971670384239957,0.8781165301785714,0.5898818205995938,0.06185895741317419,10.357142857142854,12.804057073873905,0.32537262782658205,2.0,-2.0906811436765578,0.5109673885866314,6.916895362746363,174.53790037198414,0.975696524704602,-0.195883247620988,5.777467512095715,4.142857142857143,0.007767427067835706,0.011565738313280978,179.8265732911557,0.13004446424875887,0.0038509046397957976
"mp-300025612, Li2NiPCO7, Li3NiPCO7, mp-25611, mp-25612",24.0,0.0,455.111324,-153.52844924,2.0000006999999997,0.049480130572916885,1.0,2.2582763,3.3383333333333334,0.0,0.5448333333333333,0.9228809922496488,1.4818928421298063,126.1320336217392,5.229616666666667,11.895330549795116,2170.607479625987,1.0567937954121869,0.9311168869859848,0.0021522400000000006,3.591809602724262,1.1129916366686952,1.0075368236123137,119.32133333333331,108.14998388760344,0.5564958183666666,0.5037684119143739,11.870598599527789,0.70114079575,0.6347084263703132,0.06666666666666668,16.05,12.889013409360185,0.3636237371545239,1.0,-1.963081939981828,0.5233506786801206,7.879602709782922,267.7667302337671,1.4968615272888652,-0.27037110721160634,5.569862688731604,4.083333333333333,0.0050630278471451365,0.005578238455772411,275.88032992658043,0.10242113726618188,0.00040667109856964544
"mp-300025612, LiNiPCO7, Li2NiPCO7, mp-25602, mp-25611",22.0,0.0,441.229324,-140.29917431,1.5e-06,0.09612163943181784,1.0,2.365542890909091,3.2485454545454537,0.0,0.5765454545454546,1.0323850356444548,0.7411085518463775,133.58315534428561,5.253036363636364,12.345708927624194,2367.5437221723514,1.0362047882363203,1.0406768847585874,0.002347898181818182,3.9528504789696894,1.0973155731487736,1.12843661517906,121.9198181818182,122.38665470703972,0.5486577866181819,0.5642183077131303,12.95301107340562,0.6912654945454546,0.7108705225386038,0.04453617714151233,13.345454545454547,8.132253913830302,0.4146092454905956,1.0,-2.460851125502656,0.5606046821549714,8.060751726055656,278.47623905198947,1.5567295015968303,-0.2737288550875109,5.654485514002329,4.454545454545454,0.004868316292721337,0.004786892534139557,286.9143475715038,0.10807098380788444,0.00039103153186523167
"mp-300025613, NiAsO4, LiNiAsO4, mp-635257, mp-25613",24.0,0.04590000000000005,790.4504,-129.58524209,3.9227376000000014,0.145951031458333,1.0,3.9944777777777785,5.656666666666666,0.05555555555555555,0.9916666666666666,1.09602581417025,0.2504130415094723,204.47708012463482,9.345666666666665,10.672162935806172,4133.414106452027,1.7662513689107076,1.0618784750974006,0.005072878329136451,1.6471779083415352,1.867369720289752,1.1650550782653952,168.73333333333332,103.06737099083763,0.9336848602222222,0.5825275392938467,11.20102508536442,1.176369209333333,0.7339387087916196,0.07856742013183861,24.38888888888889,12.264321434425694,0.31426968052735443,3.0,-1.7865653824169776,0.5238400194327381,4.737655046,293.7501206185304,1.6421130952544996,0.3444560279423417,5.490932155555557,4.833333333333333,0.0045062867715317785,0.0043871518089542575,302.65104302339245,0.18656645967256769,0.003682581282369394
"mp-300025614, LiNi2(PO4)2, LiNiPO4, mp-767051, mp-25614",26.0,0.0,628.5410479999998,-162.04380701,5.9999948,0.04719060774038386,1.0,2.895944211538462,4.234807692307693,0.0,0.7057692307692308,1.0434175913901806,0.5508211336067369,175.71929891686435,6.916769230769233,10.656553391107034,2862.258311586765,1.321992417589901,0.989813923023854,0.0043012950347100475,1.2955691445399675,1.4180014724486705,1.0722575334632116,95.82096153846157,98.34339687386658,0.7090007362692308,0.536128766866363,11.537628175033445,0.8932849520192309,0.6754799187322039,0.06378124596837308,14.980769230769234,12.898256269469119,0.3922322702763681,1.0,-1.6590582872025577,0.496660535743581,5.516864651865983,278.7877002603687,1.558470622682543,0.28215189842956395,5.2991465240450655,4.461538461538462,0.0047481373153940454,0.004940639176712472,287.23524636595806,0.2756665411336809,0.002410898363647206
"mp-300025614, NiPO4, LiNi2(PO4)2, mp-540008, mp-767051",24.0,0.0,614.6590480000001,-148.26304911,3.8997593999999998,0.10302384968749843,1.0,4.0332605555555565,5.516111111111113,0.0,0.9922222222222222,1.06492945267783,0.2671838041221533,214.81659719886346,9.300333333333333,11.275451319975435,4133.774670678664,1.7313122595261454,1.0840325292097743,0.005072878329136451,1.3477910597495222,1.8696926358442127,1.1636882034670302,125.80555555555556,114.88286492911374,0.934846318,0.5818441018942766,11.724460028630867,1.1778325544444443,0.7330776316208262,0.07856742013183861,15.277777777777779,16.022168284698857,0.3600411499115478,3.0,-2.143224844394057,0.4959047858201424,4.614553955000001,274.6822061123866,1.5355202126922616,0.3443036633224512,5.3389555,4.833333333333333,0.002446932474714757,0.004443151752487223,283.0053516397981,0.18028322588432336,0.002446932474714757
"mp-300025630, LiVPO4F, Li2VPO4F, mp-25619, mp-25630",16.0,1.6248000000000002,343.70453039999984,-111.70999056,4.0000004,0.0,1.0,2.362989975,3.5089999999999995,0.0,0.5635,0.7997103500450575,1.0900677415876503,164.6183719880621,5.5597499999999975,10.315764634771384,2325.8500077850917,1.0786749028563205,0.686434312634547,0.0,1.1531680547517782,1.1474340918910868,0.7452066543687557,80.66725,97.47769175688354,0.5737170459750001,0.37260332728244105,8.597019832476832,0.722838182925,0.4694507752290927,0.06123724356957945,13.075,12.834182872314074,0.27838821814150105,2.0,-1.565787921169706,0.4504593128894505,7.013179122647892,183.8568442530183,1.0277910046958518,-0.19944844901525705,5.81702179006429,3.75,0.015104614990827598,0.012790250082724226,189.4278904907291,0.12670565039653506,0.0036557181925614217
"mp-300025630, VPO4F, LiVPO4F, mp-25616, mp-25619",14.0,0.0,329.82253039999995,-100.31015016,2.0000003,0.0,1.0,3.183138571428571,4.240357142857143,0.0,0.7699999999999999,0.9219651583703848,0.6371889267056722,208.40880955345864,7.0546428571428565,13.050138790410605,3321.873437618708,1.3118082765185433,0.8591035815602682,0.0,1.3978406611737304,1.4096507856680116,0.9264739735862498,99.03571428571428,123.60851900005821,0.7048253928928572,0.4632369869085419,10.92944674365766,0.888024349,0.5836420308114776,0.06185895741317419,10.5,13.047206284746736,0.32537262782658205,2.0,-2.316357948338246,0.4744045813478226,6.903590910912464,175.91415313911358,0.983390011558412,-0.19315205554997766,5.789711381824473,4.285714285714286,0.015786602705435897,0.012629532178705369,181.24452789338181,0.13741196275722373,0.0038207773414977524
"mp-300025637, LiV2(PO4)2, LiVPO4, mp-767232, mp-25637",26.0,0.5545000000000004,597.533448,-192.06982249,10.0,0.014443133765183804,1.0,2.8615745961538464,4.350961538461538,0.0,0.6950000000000001,1.0257868960220495,0.6824072544110159,208.35969936512828,6.871384615384616,10.607577954423508,2862.3699890398143,1.338861789136991,0.9820735033546232,0.0,1.4577722730248368,1.4349389761368094,1.0635568904362949,113.32096153846157,128.61203458253843,0.7174694881153846,0.5317784453519033,11.464893675139274,0.90395491075,0.6699988570751179,0.06378124596837308,15.134615384615385,13.13306669549814,0.3922322702763681,1.0,-1.7749015840394018,0.4967630791500867,5.617125860339981,295.57910551654686,1.65233743165894,0.28500743432427345,5.367281772279323,4.615384615384615,0.004478402762488378,0.005399781992930302,304.5354479928035,0.27929973550731185,0.0022739388468887034
"mp-300025637, VPO4, LiV2(PO4)2, mp-32453, mp-767232",24.0,1.6267999999999998,583.6514480000002,-183.36108042,8.0000015,0.02369942833333205,1.0,3.983615555555557,5.683888888888887,0.0,0.9766666666666666,0.9622094774604716,0.7061979752497973,253.56735061181732,9.234777777777778,11.058765586461101,4133.93598255529,1.7556791295386092,1.06607460633476,0.0,1.5172074737881165,1.8941579189493032,1.143950248723156,151.08333333333334,150.58497601022486,0.9470789595555557,0.5719751245205332,10.983433091212227,1.1932447170555556,0.7206434992701547,0.07856742013183861,15.5,16.330498620225445,0.3600411499115478,3.0,-2.286493367851365,0.4814624762455461,9.343841906,294.46099190636033,1.6460869865615908,-0.3381619497874188,5.507832911111112,5.0,0.009431085686057591,0.004949215135050514,303.3834544221148,0.17672766424961148,0.002282573341926493
"mp-300025638, Li2VPCO7, Li3VPCO7, mp-770949, mp-25638",24.0,2.2484,439.607524,-170.56943304,3.9999995999999998,0.0149142083333329,1.0,2.2433827999999996,3.3886666666666665,0.0,0.5401666666666667,0.8994249131656771,1.4594864226082331,131.47774427213486,5.20995,11.818300310206293,2170.655873188975,1.0641038564159264,0.9265139541219763,0.0,3.5713818365196164,1.1203312216002224,1.002855487617764,126.90466666666666,110.90870075777543,0.5601656108333334,0.5014277439167131,11.632736374368482,0.7057644445333333,0.6317593694852401,0.06666666666666668,16.116666666666667,12.903660118138745,0.3636237371545239,1.0,-1.8223001204150733,0.5161295238928224,6.096932633,274.2741425616479,1.533239068095793,0.15448210537177656,5.646048421303518,4.166666666666667,0.0048262744359199574,0.005877749513277229,282.58492335540836,0.2343185078294857,0.0003970224437766397
"mp-300025638, LiVPCO7, Li2VPCO7, mp-25629, mp-770949",22.0,1.8586,425.725524,-159.67137529,1.9999996,0.04945436022727279,1.0,2.3492954363636356,3.3034545454545463,0.0,0.5714545454545454,1.0095268387674965,0.7489381803704022,141.45956530003915,5.2315818181818186,12.290102178999483,2367.596515150156,1.0441794002403997,1.0366740916974315,0.0,3.9317754322426377,1.1053223930740756,1.1242954467082311,130.19254545454547,125.83388654272059,0.5526611965818182,0.5621477234772667,12.789897873060045,0.6963094750363636,0.7082617498708289,0.04453617714151233,13.418181818181818,8.196875034461517,0.4146092454905956,1.0,-2.6571869015411216,0.5373374411848201,8.1573966873808,293.4700305669358,1.6405473442665373,-0.2560219393048893,5.9827869772897015,4.545454545454546,0.009462931668032745,0.0049826275831208215,302.3624659631445,0.11847700585627086,0.0003710531877282479
"mp-300025647, WO2, LiWO2, mvc-11458, mp-25647",3.0,2.0251,215.8388,-22.34108731,2.0,0.2768601383333333,1.0,5.850021666666668,8.428333333333333,0.0,1.5399999999999998,0.5742028016666665,1.5826666666666664,941.3,13.837666666666665,1.166666666666668,6200.042177900466,2.6909925066188802,0.5722553395863201,0.0,8.645000000000001,2.813297774541963,0.6945606075094033,634.0999999999998,597.5666666666666,1.4066488875,0.3472803038333334,5.0,1.7722665430000002,0.4375457650000001,0.16666666666666666,42.16666666666666,34.166666666666664,0.33333333333333337,5.0,-1.6053781979116015,0.7630265951481653,4.838633336139716,42.69838612985249,0.2386912347897087,5.1980565037486784e-08,5.615596711283599,5.333333333333333,0.031001693568780325,0.0313442514391226,43.99218992797317,2.0744838239570093e-08,0.031001693568780325
"mp-300025652, PWO4F, LiPWO4F, mp-25651, mp-25652",14.0,0.0,595.6195303999998,-100.45560653,3.9999998999999997,0.0,1.0,3.2230614285714285,4.310714285714285,0.0,0.7960714285714285,0.9586136027647312,0.5600298677803911,340.75102925788224,7.0325,13.05458516681212,3321.945360340245,1.3271547238367347,0.8511687723991337,0.0,3.0181822045981685,1.424997232986203,0.9174858413982088,153.03571428571428,216.8220013169836,0.7124986165714285,0.4587429208034689,10.976087180590286,0.897692005,0.5779798623451308,0.06185895741317419,10.5,13.047206284746736,0.34069257193462343,2.0,-2.4756706976604805,0.6001987374662151,7.243387969677702,199.14728544189538,1.113267169456573,-0.2019952107558225,5.979540676669751,4.571428571428571,0.0068672906301665395,0.010145046749414249,205.18164733807026,0.143150946433811,0.0033750337538936523
"mp-300025656, Li2PWCO7, Li3PWCO7, mp-25650, mp-25656",24.0,3.5678,705.404524,-167.25331019,6.0,0.10204365857638642,1.0,2.2620134666666667,3.4214999999999995,0.0,0.5523333333333333,0.8896248363116114,1.4625966847433445,171.9880186879953,5.1996166666666666,11.8090596106925,2170.689437125692,1.0712655318310822,0.9222069673880434,0.0,3.581289044774552,1.127492897015378,0.9984745105828068,152.10466666666667,132.71587962176108,0.56374644855,0.4992372553939715,11.574349033770995,0.7102760173333333,0.6289995268949671,0.06666666666666668,16.116666666666667,12.903660118138747,0.3590109871423003,1.0,-1.9203398688364524,0.5889837502719701,8.223154586169214,293.42795189086405,1.6403121173162682,-0.2886394015637646,5.5536087626816535,4.333333333333333,0.004660777129531572,0.005093780779132531,302.3191122611093,0.10400567817192906,0.00037110639815619525
"mp-300025656, LiPWCO7, Li2PWCO7, mp-540005, mp-25650",22.0,2.8866,691.522524,-159.14953272,3.9999998999999997,0.055549102178027,1.0,2.3696198,3.3392727272727267,0.0,0.5847272727272727,1.0016228031859664,0.7421646481466748,192.18385554953446,5.22030909090909,12.283618063391287,2367.6331303538473,1.0519921370569332,1.0329763427940497,0.0,3.950228046560694,1.1131351298906096,1.1204605372979302,157.68345454545457,150.36733756288984,0.556567565,0.5602302687674288,12.756589611349762,0.7012311908181819,0.7058459083277183,0.04453617714151233,13.418181818181818,8.196875034461517,0.4130115160582016,1.0,-2.689032831992129,0.6173882678056155,8.822130953523905,313.28994923252134,1.7513440578784418,-0.3086171318222699,5.657269479890211,4.727272727272728,0.004365292569035485,0.004258409542099269,322.782947984216,0.1275692824167341,0.00034757894599340755
"mp-300025660, Co2P3O10, LiCo2P3O10, mp-25658, mp-25660",30.0,0.08229999999999983,741.563352,-206.53923047,14.002792300000001,0.0241646573333334,1.0,4.075613111111111,5.6179999999999986,0.0,0.994,1.0193322074000235,0.19096816359323573,162.20502420252961,9.219377777777778,11.478202638151545,4133.96901670467,1.7389340598299805,1.0958832552450246,0.10584836656803608,1.4580394074167704,1.887267700941874,1.180487986368706,111.90888888888892,88.24447527910147,0.9436338505333334,0.5902439933529201,11.887248069535135,1.1889041516666667,0.7436608316921427,0.06285393610547088,11.422222222222222,10.674626659559932,0.3624334762288908,1.0,0.0,0.9890939352897644,8.337260745789727,352.8790770412567,1.972654010254084,-0.3160114174364226,5.2255818933993625,5.066666666666666,0.0019047000915957085,0.004367828480743465,363.5716659546839,0.1878178771232888,0.0019047000915957085
"mp-300025666, Li2MnPCO7, Li3MnPCO7, mp-769717, mp-25666",24.0,0.6842999999999999,447.600614,-167.72201067,8.0000004,0.0118927586111095,1.0,2.254846633333333,3.360666666666667,0.0,0.5388333333333334,0.8990298984476199,1.4685845626921783,121.68981567447986,5.233783333333333,11.837041672460039,2170.628669959718,1.0573219983936455,0.9307773586943476,0.02728576333333333,3.6209200948561855,1.1134839215591987,1.0072168217489152,115.838,107.57799689011172,0.5567419608166666,0.503608410979605,11.738232878551655,0.7014509158000001,0.6345068378271851,0.06666666666666668,15.916666666666664,12.863816610080304,0.3636237371545239,2.0,-2.0476380391432114,0.531831431824996,7.945234185722708,284.3064170663303,1.5893211874993136,-0.2540717180609553,5.849094361894343,4.5,0.004655970471360535,0.006371773761328764,292.92118580985726,0.10262594122604254,0.0003830127770881884
"mp-300025666, LiMnPCO7, Li2MnPCO7, mp-769716, mp-769717",22.0,0.9189,433.71861399999995,-155.80006827,5.9999998,0.0199475155871216,1.0,2.3618014363636357,3.2729090909090908,0.0,0.57,1.0091578173008016,0.7377970121072462,124.99833580379786,5.257581818181818,12.303382589373374,2367.5668389000584,1.0367810096706391,1.0403799759176413,0.02976628727272728,3.9831946313322906,1.0978526112111413,1.1281522202176737,118.1198181818182,121.52758106483928,0.5489263056545456,0.5640761102297023,12.858106745975823,0.6916038073272728,0.7106913649382984,0.04453617714151233,13.2,8.009374672508965,0.4146092454905956,2.0,-2.534386258525992,0.5462989695399645,8.035218215590385,277.32373108440567,1.5502867861964968,-0.2649857085319908,5.761308655186093,4.909090909090909,0.004773202341909433,0.0060571900815316534,285.72691745999424,0.11299518532024125,0.00039265658917384704
"mp-300025688, FePO4F, LiFePO4F, mp-25518, mp-25515",14.0,0.008300000000000196,339.6295304,-90.83855770000001,8.0000008,0.07848027326388872,1.0,3.2244317857142857,4.165357142857142,0.0,0.7771428571428571,0.9222261722727836,0.40385834775453183,174.89710374814618,7.062142857142858,13.023281742592332,3321.7995971454425,1.2986416973205213,0.8665034758445547,0.130563400258771,1.1405687328867014,1.3964842064699898,0.9347191213541152,85.75,100.76520825105038,0.6982421032857142,0.4673595607977167,10.930672067020156,0.8797299238571429,0.5888361484270239,0.061858957413174175,10.5,13.047206284746736,0.32537262782658205,2.0,0.0,0.8799571132499364,6.975865939006907,186.39587980437827,1.0419846449211692,-0.1853305551165472,5.9547729339237785,4.571428571428571,0.024684159518856226,0.013317226453285015,192.0438613583307,0.1314566244407568,0.003605920962781406
"mp-300025688, LiFePO4F, Li2FePO4F, mp-25515, mp-25688",16.0,2.1778000000000004,353.5115304,-104.83668278,10.0,0.0,1.0,2.391895225,3.4565,0.0,0.5685,0.7964059349890943,1.0671914923058559,139.93571111764146,5.565,10.31140145664012,2325.7983194538065,1.0694582974177052,0.6912016438448672,0.10553314,0.9321616007967716,1.138217486452472,0.7504452393336124,71.36725,79.20098635907256,0.56910874325,0.3752226197680552,8.575619511149034,0.717032085325,0.4727508769631528,0.06123724356957945,13.075,12.834182872314074,0.27838821814150105,2.0,-1.5783472129056413,0.4873320001469054,6.982710434841135,181.4044647677701,1.014081786606744,-0.1994371318541352,5.790799968714443,4.0,0.02536335385481804,0.014219977269185138,186.90120145469814,0.12667241254833922,0.0037051392931432814
