,density,volume,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,HHIp wstd,NdValenc wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,HeatCapacityMass wstd,IsFBlock wmean,IsFBlock wstd,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,NsUnfilled wstd,BCCmagmom wmean,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,phi wmean,Crystal System,meanbv,stdbv,meanValenceOcc,vx,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,oxidation flexibility,positiveoxidationpop,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,angle anisotropy,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300032411, VP2O7, LiVP2O7, mp-540363, mp-32411",2.951989568382904,253.00225108776345,-2.5492742484940463,1.8673188000000005,1.0,0.0,0.0,3.0,29.43920288775949,0.10000000000000002,0.2890188613606771,1.41970262926979,2.6569803335011617,133.93788435938006,0.6797539317516824,0.0,0.0,0.0,0.0,0.2817666666666667,0.2587167348450596,0.0,0.0,0.380614837232814,0.16466666666666666,4340.521776909335,0.0,0.0,2.004,1.4545826434639824,1.3058199838583011,0.3,0.2943920288775949,79.57096008525276,0.6529099920865131,0.8226150425968495,0.6666666666666666,0.5838075916666666,0.5116666666666667,2.0,0.17958348808789298,0.5007160545577231,31970.6,6.0472163717893315,253.00225108776348,1.4143255797317589,4.1,0.07905068003945248,0.07277104861691977,5.0,0.3,0.5097541310245294,2.0,0.005291415545826852,260.66847229797366,12.195538156473756,1.6124515496597098,0.0021501063214862354,0.0026566119766639447,0.010976530184733636,0.8363113424426758
"mp-300032420, LiVP2O7, Li2VP2O7, mp-32408, mp-32420",2.859789218334928,269.21970414940654,-2.7097621509036784,4.0,1.0,0.0,0.0,4.0,36.006771631261046,0.06818181818181818,0.6663605369362373,1.7236804750780492,3.3978498555877104,105.71616418915214,0.8207514310390259,0.022727272727272728,0.039364791081110836,0.0,0.0,0.2735227272727273,0.2058968426519688,0.0,0.0,0.4939629143432471,0.13454545454545455,2959.936303758181,0.039364791081110836,0.0,1.4345454545454546,1.3271749652663556,1.1410051031522717,0.20454545454545453,0.26012552596044536,67.13798711761135,0.5705025517102694,0.7187881738174893,0.4545454545454545,0.3981495427272727,0.4136363636363636,2.0,0.17871495821776942,0.4809093617507342,29218.636363636364,4.87841370251122,269.2197041494066,1.504983898401144,4.227272727272728,0.08171764421741898,0.02601773899120944,4.545454545454546,0.3636363636363637,0.5166008930623208,1.0,0.005621635794709511,277.37733040483766,8.876271756849999,2.1046976186891317,0.002814819587590057,0.0024965810451588826,0.012111319805931369,0.8075641930545208
"mp-300032420, VP2O7, LiVP2O7, mp-540378, mp-32408",2.765788037472124,270.03515666048116,-2.643207570494046,1.9999991999999998,1.0,0.0,0.0,3.0,29.43920288775949,0.10000000000000002,0.2890188613606771,1.41970262926979,2.6569803335011617,133.93788435938006,0.6797539317516824,0.0,0.0,0.0,0.0,0.2817666666666667,0.2587167348450596,0.0,0.0,0.380614837232814,0.16466666666666666,4340.521776909335,0.0,0.0,2.004,1.4545826434639824,1.3058199838583011,0.3,0.2943920288775949,79.57096008525276,0.6529099920865131,0.8226150425968495,0.6666666666666666,0.5838075916666666,0.5116666666666667,2.0,0.17958348808789298,0.5007160545577231,31970.6,4.971400701086692,270.03515666048116,1.5095424165190885,4.2,0.07406443015546403,0.04092351835043023,5.0,0.3,0.5406771845148315,2.0,0.004957650926239196,278.21749194245047,8.822692292395017,1.6124515496597098,0.0020144848772339803,0.0024890418665291327,0.010284167736581293,0.7835596478063771
"mp-300032425, VPO4, LiVPO4, mp-18835, mp-32425",3.5695030343914733,135.7578262806032,-2.7080969880158725,3.9999992999999994,1.0,0.0,0.0,3.0,102.13764617139023,0.16666666666666666,0.7061979752497973,1.1573703697777589,2.2633323680634554,253.56735061181732,0.4010178628635668,0.0,0.0,0.0,0.0,0.2738888888888889,0.2398385387950777,0.0,0.0,0.37477984665109226,0.1827777777777778,4133.93598255529,0.0,0.0,2.273333333333333,1.5172074737881165,1.143950248723156,0.2777777777777777,0.28327886186626583,150.58497601022486,0.5719751245205332,0.7206434992701547,0.6111111111111109,0.5503130012499999,0.5444444444444444,3.0,0.16825903267742814,0.4814624762455462,30380.5,4.576090668837458,135.7578262806032,0.7589093201025938,4.333333333333333,0.08839269402558587,0.009293347278639705,5.0,0.3333333333333333,0.4669584943197581,63.0,0.010734930263340322,139.8714241747318,10.684094914620752,1.5275252316519468,0.004687444142163607,0.0049509396900141965,0.02045618232079176,1.0009192429835243
"mp-300032427, VPO5, LiVPO5, mp-32486, mp-32427",3.054232369071415,352.11677482141533,-2.5172920166921764,-1e-07,1.0,0.0,0.0,3.0,76.48751621051908,0.14285714285714285,0.5782321168461511,1.4891900734392278,2.8754218876458864,214.10193971463485,0.5228904427742606,0.0,0.0,0.0,0.0,0.2784761904761905,0.26724699608433355,0.0,0.0,0.44518305928678537,0.15666666666666665,4428.716421546887,0.0,0.0,1.9590476190476187,1.2857805979372008,1.3342178750257736,0.2857142857142857,0.3086066999241838,127.12584494710244,0.6671089376805501,0.8405045930266254,0.6190476190476191,0.5810797294047619,0.4666666666666666,3.0,0.095576702097637,0.4802252997322639,32491.714285714286,7.336172819000001,352.11677482141516,1.968392611296671,4.0,0.07951907435878593,0.02356048722095959,4.857142857142857,0.2857142857142857,0.493788008463557,62.0,0.004084613721332714,362.786265215279,0.0,1.4568627181693672,0.001678434798191262,0.001908823601782612,0.007886834835627651,0.860010507329592
"mp-300032431, V2P3O10, LiV2P3O10, mp-540351, mp-32431",3.2388600522387465,363.8047668035895,-2.636472140119047,10.0000021,1.0,0.0,0.0,3.0,43.99775527382963,0.13333333333333333,0.4885318898571591,1.084571941503327,1.9821362216201392,192.1673929509901,0.5520295565843343,0.0,0.0,0.0,0.0,0.27699999999999997,0.2396264314858999,0.0,0.0,0.29065969501754035,0.18288888888888888,4134.095640595242,0.0,0.0,2.2404444444444445,1.5198441765482589,1.1608971824303536,0.2888888888888889,0.2793290019994785,114.17192584804657,0.5804485913687798,0.7313193985246537,0.6444444444444445,0.5582849217222222,0.5588888888888889,1.0,-1.2159755119201692,0.9650053967206668,436.33333333333326,4.612167078161349,363.8047668035895,2.033730472778224,4.133333333333334,0.08246181121699367,0.023769567318746042,5.066666666666666,0.3333333333333333,0.5062199009795708,11.0,0.0038129943765239367,374.828415042505,3.9468940294110713,1.611072796479276,0.0016550054102745125,0.0018474986357876913,0.007633453707245362,0.9124174856413104
"mp-300032435, V3(P2O7)2, Li2V3(P2O7)2, mp-32416, mp-32435",3.1924637159651463,520.8831945525978,-2.6508812561848067,13.999998999999999,1.0,0.0,0.0,3.0,57.274979532281634,0.14285714285714285,0.5498034299087544,1.0805315825471429,2.0028317718932773,209.63605742678,0.5031243715796673,0.0,0.0,0.0,0.0,0.27611111111111114,0.2395601926778484,0.0,0.0,0.30534427517545315,0.18285714285714288,4134.050024012398,0.0,0.0,2.2498412698412698,1.4989791100565717,1.1532867433658671,0.2857142857142857,0.2803733608358046,124.53744427462378,0.5766433718385914,0.7265251223364029,0.6349206349206349,0.5560072301587301,0.5547619047619047,1.0,0.20890156739233626,0.5021003151238614,30442.761904761905,6.867828884371293,520.8831945525978,2.9118255783921305,4.190476190476192,0.0806322807862424,0.01892568751111568,5.047619047619048,0.3333333333333333,0.516198425020558,14.0,0.0027016282423340428,536.6664762307357,9.954218468467047,1.5879363810031493,0.0011766608216200027,0.0012903637848020845,0.005331496341047664,0.8981369646662394
"mp-300032437, V3(P3O10)2, LiV3(P3O10)2, mp-32504, mp-32437",2.5501867955474316,857.7586429979732,-2.6522403411576354,9.9999994,1.0,0.0,0.0,3.0,33.353145123096354,0.10344827586206896,0.3080952096529973,1.3415324598130056,2.492658653192563,139.46984818228051,0.6759630964180292,0.0,0.0,0.0,0.0,0.28093103448275863,0.2529335284177638,0.0,0.0,0.3538020733044221,0.17034482758620687,4276.491525923573,0.0,0.0,2.070574712643678,1.5079576298763981,1.2684523210169116,0.2988505747126437,0.2889610365511848,82.85884167871737,0.6342261606628622,0.7990748900949811,0.6666666666666666,0.5775361259195403,0.5293103448275862,3.0,0.20791505414377,0.4959775901201818,31523.689655172413,7.899945843462996,857.7586429979732,4.795016585078587,4.137931034482759,0.0676180886936712,0.018653831556897364,5.0344827586206895,0.3103448275862069,0.5857323998736178,20.0,0.0015613458509857801,883.7495876394553,7.1097719068272545,1.6291050773817541,0.0006450229097006842,0.0007835873364254505,0.003237608700932619,0.7219239577855239
"mp-300032456, Li2V(PO4)2, Li3V(PO4)2, mp-763559, mp-32456",2.752064714395588,153.72066961045817,-2.646164708937729,0.9999998999999999,1.0,0.0,0.0,4.0,71.20580223682161,0.0576923076923077,1.343216810826746,1.6221242191177965,3.167315533177916,99.05630481533541,0.7550634631686669,0.038461538461538464,0.06661733875264914,0.0,0.0,0.31798076923076923,0.2417583539429061,0.0,0.0,0.4448183744442985,0.1326923076923077,2862.518049806332,0.06661733875264914,0.0,1.2757692307692308,1.0714318103642224,1.063427153193205,0.19230769230769232,0.2522091740116155,52.3176733732431,0.5317135767294903,0.669917127733344,0.4230769230769231,0.3811533135576923,0.4048076923076923,2.0,0.11491248249072784,0.4777674566296426,28310.384615384613,4.652890183645939,153.72066961045823,0.8593246669894271,4.153846153846153,0.08456897847858165,0.28623744615966146,4.153846153846153,0.38461538461538464,0.5023241446594704,2.0,0.010624833418181844,158.37855962032458,13.944843262707215,2.281907226798665,0.0054781726522574285,0.004372403607569005,0.02121123947270302,0.7766202716760621
"mp-300032456, LiV(PO4)2, Li2V(PO4)2, mp-767644, mp-763559",2.979043684167525,138.13944127259106,-2.5210195238492066,0.0,1.0,0.0,0.0,4.0,39.30825471690251,0.0625,0.5958590477405756,1.832386118941335,3.610638563905732,95.12470506597582,0.8240100223369047,0.02083333333333333,0.03608439182435162,0.0,0.0,0.2698541666666667,0.21820198319160625,0.0,0.0,0.5292729233044848,0.12333333333333332,3100.6123860801945,0.03608439182435162,0.0,1.3195833333333329,1.2121241542341188,1.2301315735813037,0.2083333333333333,0.27322660517925,60.75030524150281,0.6150657869315617,0.7749343319209508,0.4583333333333333,0.4128254203125,0.37916666666666665,1.0,0.13544560491786295,0.4802337683258875,30547.0,4.5577196902687005,138.13944127259106,0.772222952648381,4.25,0.08686874573584208,0.28203715383451256,4.5,0.3333333333333333,0.4682949561980895,8.0,0.010841538386550154,142.32520448259194,16.553432621493393,2.0207259421636903,0.005265951067260804,0.004865582227427549,0.023603728992775682,0.8431394877403987
"mp-300032464, V3(P3O10)2, LiV3(P3O10)2, mp-32524, mp-32464",2.4557650097823616,890.7386319238962,-2.6448948118472906,10.0000008,1.0,0.0,0.0,3.0,33.353145123096354,0.10344827586206896,0.3080952096529973,1.3415324598130056,2.492658653192563,139.46984818228051,0.6759630964180292,0.0,0.0,0.0,0.0,0.28093103448275863,0.2529335284177638,0.0,0.0,0.3538020733044221,0.17034482758620687,4276.491525923573,0.0,0.0,2.070574712643678,1.5079576298763981,1.2684523210169116,0.2988505747126437,0.2889610365511848,82.85884167871737,0.6342261606628622,0.7990748900949811,0.6666666666666666,0.5775361259195403,0.5293103448275862,3.0,0.20791505414377,0.4959775901201818,31523.689655172413,8.006880062299391,890.7386319238962,4.979380327917463,4.137931034482759,0.06511449927205523,0.017241554107553646,5.0344827586206895,0.3103448275862069,0.6010708396525541,41.0,0.0015035363353438828,917.7289032098224,8.199224866027112,1.6291050773817541,0.0006211406532716038,0.0007545746712601512,0.003117734817307965,0.6951944062876844
"mp-300032476, VP2O7, LiVP2O7, mp-32477, mp-32476",2.9687837123394014,503.1420799597045,-2.6149218412440463,4.0000027000000005,1.0,0.0,0.0,3.0,29.43920288775949,0.10000000000000002,0.2890188613606771,1.41970262926979,2.6569803335011617,133.93788435938006,0.6797539317516824,0.0,0.0,0.0,0.0,0.2817666666666667,0.2587167348450596,0.0,0.0,0.380614837232814,0.16466666666666666,4340.521776909335,0.0,0.0,2.004,1.4545826434639824,1.3058199838583011,0.3,0.2943920288775949,79.57096008525276,0.6529099920865131,0.8226150425968495,0.6666666666666666,0.5838075916666666,0.5116666666666667,1.0,0.17958348808789298,0.5007160545577232,31970.6,6.4729472453573225,503.1420799597045,2.8126497328263262,4.2,0.07950040673044781,0.020130563837056328,5.0,0.3,0.5069650765556947,14.0,0.0026607594511717184,518.3877881245636,8.39013567340483,1.6124515496597098,0.0010811692384338325,0.0013358628449771485,0.005519488344311819,0.8410691956640641
"mp-300032483, V(PO3)3, LiV(PO3)3, mp-32443, mp-32483",2.9829404115469504,640.976120474939,-2.65327121907967,8.0000001,1.0,0.0,0.0,3.0,84.96431551682508,0.07692307692307693,0.16738859032484915,1.5414500887373477,2.9268604904927766,92.56351736444036,0.8189827627223379,0.0,0.0,0.0,0.0,0.2835384615384615,0.2553654070626253,0.0,0.0,0.4179859998542379,0.16897435897435895,4293.032352873731,0.0,0.0,2.0282051282051285,1.7051676108806963,1.3150432429657766,0.3076923076923077,0.28781979898261084,54.88279868099398,0.6575216216302419,0.8284253317452605,0.6923076923076922,0.5852764405769231,0.5358974358974359,3.0,0.2480113456327561,0.499031900802674,31707.53846153846,8.004096254,640.976120474939,3.5831654433401336,4.153846153846153,0.08112626717118568,0.020532375920905985,5.0769230769230775,0.3076923076923077,0.5040571875317253,19.0,0.0020049917482695178,660.3983379014497,0.0,1.6853001769389728,0.0007939360363548982,0.0010486019508256699,0.004332590181070519,0.8479730608946014
"mp-300032488, VPO5, LiVPO5, mp-540263, mp-32488",3.198035655075288,336.2834462604762,-2.462641562406463,2e-07,1.0,0.0,0.0,3.0,76.48751621051908,0.14285714285714285,0.5782321168461511,1.4891900734392278,2.8754218876458864,214.10193971463485,0.5228904427742606,0.0,0.0,0.0,0.0,0.2784761904761905,0.26724699608433355,0.0,0.0,0.44518305928678537,0.15666666666666665,4428.716421546887,0.0,0.0,1.9590476190476187,1.2857805979372008,1.3342178750257736,0.2857142857142857,0.3086066999241838,127.12584494710244,0.6671089376805501,0.8405045930266254,0.6190476190476191,0.5810797294047619,0.4666666666666666,2.0,0.095576702097637,0.4802252997322639,32491.714285714286,4.957526574483468,336.2834462604762,1.8798816138658032,4.571428571428571,0.08326309341528501,0.0449714007652797,4.857142857142857,0.2857142857142857,0.4699538861699618,15.0,0.004276930743813467,346.47317096561477,2.5299449614439236,1.4568627181693672,0.0017574610182547125,0.0019986972830118967,0.00825817290964521,0.9005026251540958
"mp-300032491, Li3V6O16, Li4V3O8, mp-771608, mp-32491",3.3547642933632003,288.3068378701016,-2.391605923600001,1.0000857,1.0,0.0,0.0,3.0,216.20566340613945,0.24,1.148011194525365,2.3438619602888067,4.969158799416345,361.37316167209883,0.8335810270485766,0.04,0.0565685424949238,0.0,0.0,0.37824,0.1953791636792419,0.0,0.0,0.8056848470849092,0.1704,3968.304749698612,0.0565685424949238,0.0,1.8869333333333331,2.31613704449648,1.1029443269765418,0.21333333333333326,0.30169889330626026,226.017805669396,0.5514721636447739,0.6948113872769252,0.4266666666666667,0.4902093481333333,0.45399999999999996,1.0,-0.12252063994069548,0.441021245470138,28988.28,6.394079196518503,288.3068378701016,1.611684219638905,4.76,0.08671317053972859,0.1736398274541832,4.0,0.36,0.462240123303132,6.0,0.0066073903421716325,297.04282336440366,8.255054061374988,1.697056274847714,0.002729565829572501,0.004591366241807829,0.0113094991402208,0.9257924392357324
"mp-300032491, LiV3O8, Li3V6O16, mp-540700, mp-771608",3.3341589019538125,286.63171512563025,-2.358217657499999,0.0,1.0,0.0,0.0,3.0,256.12858460517805,0.25,1.051987185558953,2.500308622925686,5.310760176136872,389.00405762903284,0.8726823962159758,0.027777777777777776,0.03928371006591929,0.0,0.0,0.34425,0.2025398109014621,0.0,0.0,0.8743936721860033,0.1638888888888889,4133.351557907166,0.03928371006591929,0.0,1.9238888888888888,2.4406686748198565,1.2398448410254108,0.2222222222222222,0.31426968052735443,239.74727907575598,0.6199224206665369,0.7810533069796892,0.4444444444444444,0.5105742913888889,0.43333333333333335,1.0,-0.12214712549510387,0.44072330918661456,30134.83333333333,3.5563382480000003,286.63171512563025,1.6023199988206551,4.75,0.08373113906631315,0.03559574739603595,4.166666666666667,0.3333333333333333,0.4697508562233416,11.0,0.00644893881925972,295.316942725652,6.918757163663429,1.5184055965240495,0.002623179183716933,0.004618198939007713,0.01137559370770458,0.9210443447285944
"mp-300032492, V(PO3)4, LiV(PO3)4, mp-32519, mp-32492",2.4344802595587205,1000.845100020596,-2.5631378983753508,3.9999986000000014,1.0,0.0,0.0,3.0,113.28515157375912,0.0588235294117647,0.11792677857776222,1.753121015471146,3.3879602979891024,62.57990902403392,0.8944413063173485,0.0,0.0,0.0,0.0,0.2859019607843137,0.26347126605262106,0.0,0.0,0.494358114471231,0.16156862745098036,4377.118968301184,0.0,0.0,1.927450980392157,1.7803107003910723,1.384195825411835,0.3137254901960784,0.29346332445285817,36.87072379235229,0.6920979128532855,0.8719887288880551,0.7058823529411765,0.5967524492156863,0.5186274509803922,3.0,0.2359075398847172,0.5062235528552186,32330.64705882353,11.883051415999999,1000.845100020596,5.594894196484039,4.117647058823529,0.06794258172278674,0.022907231926701663,5.0588235294117645,0.29411764705882354,0.5791306721467292,60.0,0.0012548377412737654,1031.1717073963198,0.0,1.696730011983054,0.0004681667952880341,0.0006715612739162729,0.002774741911423903,0.6943557458610655
"mp-300032494, V(PO3)4, LiV(PO3)4, mp-697797, mp-32494",2.6488937467134384,459.9160766450708,-2.5297166104341744,2.0000003,1.0,0.0,0.0,3.0,113.28515157375912,0.0588235294117647,0.11792677857776222,1.753121015471146,3.3879602979891024,62.57990902403392,0.8944413063173485,0.0,0.0,0.0,0.0,0.2859019607843137,0.26347126605262106,0.0,0.0,0.494358114471231,0.16156862745098036,4377.118968301184,0.0,0.0,1.927450980392157,1.7803107003910723,1.384195825411835,0.3137254901960784,0.29346332445285817,36.87072379235229,0.6920979128532855,0.8719887288880551,0.7058823529411765,0.5967524492156863,0.5186274509803922,2.0,0.2359075398847172,0.5062235528552186,32330.64705882353,6.904936765649503,459.9160766450708,2.5710090283084543,4.117647058823529,0.07392653078800437,0.19021498452550287,5.0588235294117645,0.29411764705882354,0.5420631872627731,15.0,0.002730711685132002,473.85199368349305,1.3241864432071704,1.696730011983054,0.0010187998786091057,0.0014614162115524185,0.006038246947417638,0.7555101693612885
"mp-300032495, V3(PO4)4, Li3V3(PO4)4, mp-32485, mp-32495",2.8956443546670263,610.9766904434682,-2.612989114668736,5.9999993,1.0,0.0,0.0,3.0,38.94211258708521,0.13043478260869565,0.4830744081898058,1.3112538592773937,2.465016654482377,189.30896139629616,0.5432564600012041,0.0,0.0,0.0,0.0,0.2787101449275362,0.25608423593774804,0.0,0.0,0.36890522218887145,0.16695652173913042,4313.471678924057,0.0,0.0,2.0605797101449275,1.359686448404637,1.265748290263395,0.2898550724637681,0.2955953341213209,112.45117836300292,0.6328741452937557,0.7973714574627633,0.6376811594202899,0.5742396534782609,0.5065217391304347,1.0,0.13795266719458835,0.4966452949465309,31704.478260869564,13.232724419282839,610.9766904434682,3.4154635312486104,4.173913043478262,0.07528928798676689,0.017050650661441045,4.956521739130435,0.3043478260869565,0.5326814656768853,14.0,0.00229136559797872,629.4898951405954,3.4885907063601618,1.5457729421418414,0.0009593188944696133,0.0011000891210347751,0.0045453237239782215,0.8165341556200817
"mp-300032502, V(PO3)4, LiV(PO3)4, mp-540427, mp-32502",2.2334044513596103,545.4761311577364,-2.5493142669047613,1.9410362,1.0,0.0,0.0,3.0,113.28515157375912,0.0588235294117647,0.11792677857776222,1.753121015471146,3.3879602979891024,62.57990902403392,0.8944413063173485,0.0,0.0,0.0,0.0,0.2859019607843137,0.26347126605262106,0.0,0.0,0.494358114471231,0.16156862745098036,4377.118968301184,0.0,0.0,1.927450980392157,1.7803107003910723,1.384195825411835,0.3137254901960784,0.29346332445285817,36.87072379235229,0.6920979128532855,0.8719887288880551,0.7058823529411765,0.5967524492156863,0.5186274509803922,1.0,0.2359075398847169,0.5062235528552186,32330.64705882353,5.0089763864189925,545.4761311577363,3.0493042734306983,4.117647058823529,0.062330866664756325,0.038303303199356056,5.0588235294117645,0.29411764705882354,0.6138923589223914,12.0,0.002302388927649686,562.0046034079471,12.078330300481813,1.6967300119830535,0.0008589971518311571,0.0012321873900075927,0.005091124409011656,0.6370054583701259
