,density,energy_per_atom,nelements,bandgap,volume,energy,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,alkaline,ICSDVolum wmean,NdValenc wmean,IsMetalloid wmean,IsMetalloid wstd,BulkModulus wstd,Polarizability wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,HHIr wmean,HHIr wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,IsFBlock wstd,MiracleRadius wmean,n_ws^third wmean,n_ws^third wstd,BCCmagmom wmean,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,ShearModulus wmean,phi wmean,phi wstd,NUnfilled wstd,BCCvolume_p wmean,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vy,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,maxForce,oxidation flexibility,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,avgCentralDistance Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300761806, NbCo3O8, Li2NbCo3O8, mp-761589, mp-761806",5.100027934144904,-6.628979108333334,3.0,0.0,258.97829264351606,-159.0954986,-1.654801032083333,3.9997604,2.0,0.0,0.0,3.0,0.0,5.28861111111111,0.6944444444444445,0.0,0.0,18.786487132123238,1.2393333333333332,0.5493596946209961,1.3659212059049164,2.8667909008115338,302.12904006707436,580.5555555555555,176.42716120222684,0.0,0.0,0.0,0.0,0.0,28.61111111111111,0.1913888888888889,0.18275202452814526,0.14033643333333332,0.1984656873150677,1.604739123446857,1.2463405205241875,-0.3781944444444443,0.2222222222222222,0.31426968052735443,165.59953256330522,0.6231702604280537,3.3820833333333336,0.7851453286668167,0.4444444444444444,0.5188119468055555,7.305555555555558,0.5375,0.5393862252597854,0.3215510250775062,3.003888888888889,-1.4611889904012558,-0.23375218164535866,0.5726793894184755,29913.08333333333,5.405632963495249,5.432439089791422,258.97829264351606,1.4477326676193478,5.666666666666668,0.09267185969534528,6.315596251228702,0.14752128376620574,4.666666666666667,0.4204719035314681,9.0,0.007944747236366503,266.82559388890724,0.2780050918297773,0.9428090415820634,0.004305571507956165,0.005111325235668506,0.015186832661178304,1.3941691071617444
"mp-300761812, LiCo2(PO4)2, LiCoPO4, mp-767947, mp-761812",2.9273270019997497,-6.665445586730769,4.0,0.4981,714.1734617678787,-346.60317051,-2.276425361822344,27.9999973,1.0,0.0,0.0,4.0,0.0,4.244807692307694,0.2692307692307693,0.0,0.0,11.640113132088134,1.0194423076923078,0.5553976009961762,1.81249362373904,3.727798531703736,176.64295834741844,457.6923076923077,193.19028238268243,0.019230769230769232,0.03330866937632456,0.0,0.0,0.0,21.500000000000004,0.14961538461538462,0.11518123100718868,0.06477066153846152,0.11218607662446273,1.2515609189039942,1.0725321534946228,-0.5906501831480769,0.19230769230769232,0.2522091740116155,101.00336003458807,0.5362660768885037,2.981996336994232,0.6756529185191036,0.4230769230769231,0.3849274100961539,2.9653846153846155,0.464423076923077,0.3639991445304988,0.4191248984173725,2.391346153846154,-1.3651326570063818,0.11990397547346905,0.5413910128917645,28189.46153846154,9.478219511,12.652204043,714.1734617678787,3.9923510205982833,4.0,0.07281144257485878,5.658729677777778,0.20467562818916032,4.615384615384615,0.5783626500572875,29.0,0.002483857002664383,735.8136318329073,0.2970769730639615,1.9821690348807883,0.0015330438491864655,0.0009411282361275232,0.0055071494585065784,0.8208600301348585
"mp-300761829, CoPO4, LiCoPO4, mp-851068, mp-761829",2.657197490828854,-6.724862442152778,3.0,1.1967,2308.27711888027,-968.38019167,-2.1291618301686515,96.00513520000001,1.0,0.0,0.0,3.0,0.0,5.530555555555555,0.3888888888888888,0.0,0.0,13.730429394524586,0.7965555555555556,0.321916751756923,1.18894080883515,2.4203050312401047,215.91449224858195,544.4444444444445,221.24786390822086,0.0,0.0,0.0,0.0,0.0,26.83333333333333,0.18888888888888888,0.13373781241345245,0.0935576222222222,0.1323104582100451,1.3053233836113058,1.1642961314557037,-0.8508465608444444,0.2777777777777777,0.28327886186626583,118.02039397943784,0.5821480659028347,3.8464021163999997,0.7334606022728236,0.6111111111111109,0.5558853665277778,4.166666666666667,0.5916666666666667,0.419490431621774,0.3928371006591931,2.9955555555555566,-0.9077613433453506,0.1503514571686409,0.6214567148161093,30370.83333333333,9.63388781712804,9.633887371628015,2308.2771188802703,12.903661371809127,4.0,0.06238419071183856,11.535663421762981,0.21893872313336465,5.0,0.6245151530303978,170.0,0.0007148244790712477,2378.22022385946,0.2996393221043905,1.5275252316519468,0.0004541766979160207,0.0002911820270040782,0.001703894199307682,0.7467769309933135
"mp-300761831, LiCr(CoO3)2, Li3Cr(CoO3)2, mp-779929, mp-761831",4.292381167117851,-6.1857070610000005,4.0,0.0,105.53462457149048,-61.85707061,-1.6451091127500002,5.0000004,2.0,0.0,0.0,4.0,0.0,4.001,0.475,0.0,0.0,14.562859437624192,1.393675,0.7035189527475434,2.0277758751893664,4.258703325191565,220.6094361082499,417.5,84.96322733983214,0.025,0.04330127018922194,0.0,0.0,0.0,22.9,0.15525,0.1280846887805096,0.08420186,0.14584189961180155,1.2928677426558373,1.0545819492519306,-0.2590833333324999,0.15,0.2598076211353316,132.40134993717965,0.5272909747551902,2.5725833333324997,0.6643449984223193,0.3,0.34970270025,6.73,0.4425,0.3723657476191923,0.3897114317029974,2.3135,-1.5892932857829951,-0.28185573022001986,0.4861713283893378,27083.0,6.145968573818423,2.8882323141747057,105.53462457149048,0.5899564863044261,6.0,0.09475563153423523,3.207694215030501,0.1007046106919986,4.4,0.4257092106564598,12.0,0.021022183450837,108.73242923063114,0.3462476879712649,1.9595917942265424,0.010626075887670668,0.012543014087120205,0.03726795835228881,1.186398583318501
"mp-300761910, LiCuF4, Li3Cu2F8, mp-753273, mp-761910",3.7214263552548976,-4.15407962375,3.0,0.0,261.44465643702927,-99.69791097,-2.2057682128766665,-0.0015052,1.0,0.0,0.0,3.0,0.0,5.506666666666668,0.5555555555555555,0.0,0.0,10.593790401066485,1.8173888888888887,1.605157349696269,2.366171048782984,5.0084288287948375,195.01044654512333,650.0,308.2207001484488,0.05555555555555555,0.07856742013183861,0.0,0.0,0.0,15.444444444444445,0.1361111111111111,0.10185622886217953,0.0,0.0,0.9205084477988976,1.2174736226324818,-0.28796296296111096,0.2222222222222222,0.31426968052735443,82.08362484249797,0.6087368113909211,3.694074074072221,0.7669603224398291,0.2222222222222222,0.19569861,2.9,0.4055555555555556,0.3067401280772366,0.23570226039551584,3.406111111111111,-0.4020900031537173,-0.3232383164410158,0.33212471714263675,5283.0,4.511739420933508,5.2710269690028735,261.4446564370293,1.4615200603681835,6.0,0.0917976306231394,5.212023976461121,0.13329670797988302,0.5,0.8281204837253419,60.0,0.020831503375317532,269.36669097172785,0.3107806738467628,1.118033988749895,0.007460268047766786,0.00835950477415772,0.026039504919126245,1.0097759267070947
"mp-300761911, LiCu(PO3)4, Li2Cu(PO3)4, mp-757306, mp-761911",2.607606303867493,-6.702998227777778,4.0,0.5950000000000001,492.0915187602352,-241.30793619999997,-2.345928856521164,0.0,1.0,0.0,0.0,4.0,0.0,4.412777777777778,0.1388888888888889,0.0,0.0,3.0619566789397434,0.7587361111111111,0.3802458094163612,1.9305055948771173,3.826494400239828,43.70194388916079,445.83333333333326,406.77850238182447,0.013888888888888888,0.024056261216234408,0.0,0.0,0.0,20.194444444444443,0.12569444444444444,0.14219855217526212,0.0,0.0,1.6479844592039623,1.2982183095374928,-0.7640873015847222,0.2222222222222222,0.2721655269759087,21.49923613522462,0.6491091548942054,3.1556150793624997,0.8178262878510821,0.5,0.4232846469444445,0.725,0.4097222222222222,0.4836864131814085,0.5277777777777778,2.3915277777777777,-2.3034548870808047,0.1244567761246624,0.4854479004125397,30622.33333333333,7.3231788703549405,7.323179065426973,492.091518760235,2.750875217747496,4.055555555555555,0.0731571234771484,8.682936876981406,0.20630360363106168,4.611111111111111,0.5582094248308004,9.0,0.0027117061118573822,507.0023838701893,0.2741632959570992,2.031389477642469,0.001191738101009786,0.0013658613992292286,0.006626015305499256,0.7416138699976403
"mp-300761972, Li3Mn7O16, Li7Mn14O32, mp-770710, mp-761972",3.9413914467301567,-6.72901392,3.0,0.0,278.64442625421304,-174.95436192,-1.8902495575528904,20.0000008,1.0,0.0,0.0,3.0,0.0,5.487820512820512,0.4487179487179487,0.0,0.0,14.939820107754676,1.9440641025641028,1.0318968651799358,2.686991087543181,5.792611755053084,245.12837729314842,425.6410256410257,83.40233829379787,0.038461538461538464,0.05439282932204212,0.0,0.0,0.0,30.82051282051283,0.1821794871794872,0.1835821334907488,0.07346167051282051,0.10389049075381444,1.5274192287413206,1.0465779205429333,-0.3652961980538461,0.20512820512820515,0.290095089717558,172.6664847528418,0.5232889604142824,3.447091069848718,0.6593027762953949,0.4102564102564103,0.4848305454151282,7.161538461538463,0.5089743589743589,0.5054250396873232,0.5549964313311118,3.081794871794872,0.0,-0.5232211783120121,0.7086389269313973,326.0,5.537167035753762,5.537167035753762,278.644426254213,1.5576696966396155,5.038461538461538,0.0933088823972372,6.4779839947577305,0.10692727285677027,5.153846153846153,0.4148838387107467,160.0,0.009269103532804877,287.08763101414195,0.2947705099617987,3.1948553318915685,0.006038250902161766,0.004750578723119651,0.01855463050635771,1.0867761836267718
"mp-300761981, Li3Fe2(CO4)2, Li2FeCO4, mp-765004, mp-761981",2.460477290083392,-6.6259134589999995,4.0,2.0143,384.04944998337953,-198.77740377,-1.9926150888333345,18.0,1.0,0.0,0.0,4.0,0.0,3.9778333333333333,0.2,0.0,0.0,8.997823810974149,1.6593500000000003,1.8815456119164968,1.6099516900964588,3.2708780660992067,191.0682136189993,340.0,297.3213749463701,0.05,0.08660254037844388,0.0,0.0,0.0,22.86666666666667,0.16699999999999998,0.09779059259458447,0.07035542666666668,0.12185917357485293,6.4395629510084005,0.8747792099971717,-0.2088333333316665,0.16666666666666666,0.21858128414340008,185.3981093475305,0.43738960510732144,2.5893333333316666,0.5510763703930852,0.4,0.4510880313333333,2.9433333333333334,0.5148333333333333,0.3118483873081063,0.3104656001699526,2.3805,-1.27582988147926,-0.10771534554391908,0.5987955067265585,24412.53333333333,6.437678318708153,4.936514897,384.0494499833796,2.1469016922105983,3.533333333333333,0.07811494067052642,5.736438144444442,0.22499357597306216,4.266666666666667,0.5749988276695248,7.0,0.005171457878656743,395.6865323673258,0.2571356662735218,2.719477073916152,0.003627124584602184,0.00028353898267340435,0.011980294805650528,0.6924673386296576
"mp-300761981, LiFeCO4, Li3Fe2(CO4)2, mp-762183, mp-765004",2.4530975719939856,-6.765234972499999,4.0,2.2213000000000003,375.8078598979027,-189.42657923,-1.937333545892857,20.0000003,1.0,0.0,0.0,4.0,0.0,3.875714285714286,0.21428571428571427,0.0,0.0,9.75751934015349,1.3433214285714286,1.2820343104668792,1.7824971019239686,3.6357260722005833,213.28178005652904,289.2857142857143,194.92934355707413,0.03571428571428571,0.06185895741317419,0.0,0.0,0.0,21.785714285714285,0.16142857142857142,0.10396722403464173,0.07538081428571429,0.130563400258771,6.932960125151361,0.9673440421666726,-0.2222619047607141,0.17857142857142855,0.2341942330107857,204.5991337992492,0.4836720212083608,2.477976190475,0.6093885606646302,0.42857142857142855,0.4832308883928572,3.0785714285714283,0.5007142857142857,0.3367378014698907,0.3553526561095071,2.2557142857142862,-1.6322973332574306,-0.1535920074982122,0.5839010947126723,26044.571428571428,6.241132186944706,5.193408665,375.80785989790274,2.1008298030260537,3.4285714285714284,0.07450615856626011,6.053590944444442,0.10508509560300736,4.571428571428571,0.5819294189325476,14.0,0.0050426276305988406,387.19521386066896,0.2383355685151812,2.55550625999976,0.0037202902399290335,0.0002897570859059503,0.012243026614714244,0.692157316015892
"mp-300761992, LiFe2(CO3)3, Li2Fe2(CO3)3, mp-763510, mp-761992",2.9356076221072067,-7.080535976666668,4.0,1.6004,168.93699661072426,-106.20803965,-1.8045042505,9.0,1.0,0.0,0.0,4.0,0.0,3.6406666666666654,0.2,0.0,0.0,9.122438757749428,0.8893833333333334,0.5161065854065418,1.8149839301400617,3.690300378958556,320.39815249068533,216.66666666666663,79.79139469057216,0.016666666666666666,0.028867513459481287,0.0,0.0,0.0,20.15,0.16383333333333336,0.1395662924921344,0.07035542666666668,0.12185917357485293,9.877182729233407,1.0820014486090508,-0.21963888888833327,0.2,0.2449489742783178,299.63393766964487,0.5410007244331667,2.2819722222216665,0.6816182006226323,0.5,0.5615261579999999,2.803333333333333,0.5238333333333334,0.48168601460564203,0.41197356981027583,2.0623333333333336,-2.633414723134588,-0.12484371898587185,0.6586052832615154,27218.866666666665,4.7752399819999996,5.576398139151332,168.93699661072426,0.9443865208405798,3.466666666666667,0.08879049764666994,5.537333311111111,0.2629492613234593,5.066666666666666,0.502798489764239,6.0,0.009748342955165808,174.05595654502594,0.2648245801396035,2.2939534045447,0.008100980464456094,0.0006445775201952139,0.027235157029284758,0.8330654283726884
"mp-300761995, Cr3Co(PO4)4, Li4Cr3Co(PO4)4, mp-775472, mp-761995",3.6167134909131193,-7.33033463375,4.0,0.6886000000000001,273.0932604460083,-175.92803121,-2.4359484348908733,10.9999991,2.0,0.0,0.0,4.0,0.0,4.175729166666667,0.22916666666666666,0.0,0.0,7.818247885555944,0.7255416666666665,0.4319742047179052,1.517369056678917,2.9637358358058288,120.93930719292862,452.08333333333326,269.9102860211148,0.0,0.0,0.0,0.0,0.0,20.28125,0.14104166666666668,0.10969833161143942,0.01754205416666666,0.030383729085791983,1.2483847897717006,1.2595142909577086,-0.6448536706333332,0.2083333333333333,0.27322660517925,95.36921554833906,0.6297571456116233,2.9143328373000004,0.7934442839909907,0.4583333333333333,0.41380797442708334,4.375,0.4296875,0.3535913679217155,0.4393561814367321,2.2694791666666667,-2.019168187232857,0.13788318532856214,0.5232764242060209,30399.58333333333,4.574996512973823,9.223088622265069,273.0932604460082,1.5266377363858257,4.25,0.08788206622457059,5.2901191518195345,0.25886423209481163,5.25,0.4536976764944659,6.0,0.005668240706004943,281.3682593307828,0.2982519046808038,1.8085445345175588,0.003076712492897773,0.002461169525988993,0.014401893283017596,1.020015550732737
"mp-300761996, CoNi(PO4)2, Li2CoNi(PO4)2, mp-766719, mp-761996",3.7205577382482415,-6.4344164625,4.0,0.0,274.54530263273546,-154.4259951,-1.9739603817658733,-10.0000001,2.0,0.0,0.0,4.0,0.0,4.1425,0.3125,0.0,0.0,7.0714360870570925,0.5828333333333333,0.034823762640536784,1.2901536837825862,2.4610091834207672,95.64265477910179,383.33333333333326,279.32209603490617,0.0,0.0,0.0,0.0,0.0,20.14583333333333,0.14166666666666666,0.09731642261772218,0.03642925833333333,0.060031037651814265,1.0468428063043234,1.2518386070956868,-0.6419890872999998,0.2083333333333333,0.27322660517925,50.82273574641569,0.625919303688921,2.8863640873,0.7886089061668853,0.4583333333333333,0.41705741979166666,3.145833333333333,0.4458333333333333,0.3274745537188093,0.461635829295007,2.244375,-2.069204213858071,0.06066558240733159,0.5197069588707864,30390.75,9.185089707295498,5.512256264,274.54530263273546,1.5347548989751243,4.166666666666667,0.08741726691315954,5.319291961643754,0.1995108665525016,4.916666666666667,0.4753187114978161,11.0,0.005227675882622653,282.86429984780995,0.30225867314389193,1.4976833963009524,0.0028814007528914468,0.002448152650645823,0.014325723133992472,1.053508697139701
"mp-300761997, CrNi(PO4)2, Li2CrNi(PO4)2, mp-775333, mp-761997",3.600659796730306,-6.879964237916668,4.0,0.0,277.2889065010336,-165.11914171,-2.220384432599208,8.0000001,2.0,0.0,0.0,4.0,0.0,4.161041666666667,0.2708333333333333,0.0,0.0,6.682663100225173,0.66825,0.17408097971920994,1.3352850299135053,2.559650531140824,90.6294388759647,412.5,267.08950850895576,0.0,0.0,0.0,0.0,0.0,20.25,0.14125,0.09730125755724958,0.00134515,0.0023298681438012753,1.0458074365983654,1.2492784159016883,-0.6464682539666666,0.2083333333333333,0.27322660517925,60.82056758179935,0.624639208082841,2.9060515873000003,0.7869960867656459,0.4583333333333333,0.41498671947916665,3.979166666666666,0.4364583333333333,0.32847203870091185,0.4310033513661917,2.259583333333333,-2.142071636497098,0.07746115805481127,0.4932272232447336,30387.41666666667,9.254544614561322,5.516800337,277.2889065010336,1.550092110857229,4.25,0.08655232660708892,5.326959198365378,0.3171655537951778,5.083333333333333,0.46911973888661,11.0,0.004930588240038595,285.6910376569216,0.29588092608379635,1.7057907908715602,0.002093023442345552,0.002423929679856073,0.01123962297410969,1.0220831650681843
"mp-300762003, LiFe2C2O7, Li2Fe2C2O7, mp-763471, mp-762003",3.222971219563108,-6.960553577708333,4.0,1.5355,524.7992842082061,-334.10657173,-1.8398430382291668,36.0000018,1.0,0.0,0.0,4.0,0.0,3.709375,0.25,0.0,0.0,11.532317964697686,1.0435208333333337,0.7094083028771035,1.9591088889821533,4.0464949716008505,273.3350786513765,239.58333333333331,99.19379880931177,0.02083333333333333,0.03608439182435162,0.0,0.0,0.0,20.916666666666668,0.16791666666666666,0.13032211695129367,0.08794428333333333,0.15232396696856618,8.131767011063598,1.0195935136457095,-0.2205902777770833,0.1875,0.2384483987970749,247.55285658962967,0.5097967569488934,2.3555902777770834,0.6423036651489317,0.4583333333333334,0.5158236942708334,3.5041666666666664,0.5247916666666667,0.4217573910140758,0.3835823466567077,2.135,-1.2279378405080756,-0.10947979788827626,0.6481763508575218,26488.25,9.76264077477157,5.680805762,524.7992842082061,2.933717185081926,4.083333333333333,0.09146353938424336,6.655315755555558,0.25930575011196044,5.0,0.4883809963581706,14.0,0.0034849036282929265,540.7012273189987,0.2540039659811028,2.3804761428476167,0.0027570643534581755,0.0002074945481468421,0.008767210187206423,0.909929504764622
"mp-300762018, LiCo2(PO4)2, LiCoPO4, mp-767254, mp-762018",2.8919462162937166,-6.663923378461537,4.0,0.5239,180.72770916051647,-86.63100392,-2.274903153553113,7.0000002000000014,1.0,0.0,0.0,4.0,0.0,4.244807692307694,0.2692307692307693,0.0,0.0,11.640113132088134,1.0194423076923078,0.5553976009961762,1.81249362373904,3.727798531703736,176.64295834741844,457.6923076923077,193.19028238268243,0.019230769230769232,0.03330866937632456,0.0,0.0,0.0,21.500000000000004,0.14961538461538462,0.11518123100718868,0.06477066153846152,0.11218607662446273,1.2515609189039942,1.0725321534946228,-0.5906501831480769,0.19230769230769232,0.2522091740116155,101.00336003458807,0.5362660768885037,2.981996336994232,0.6756529185191036,0.4230769230769231,0.3849274100961539,2.9653846153846155,0.464423076923077,0.3639991445304988,0.4191248984173725,2.391346153846154,-2.5896428080363543,0.11990397547346895,0.5413910128917645,28189.46153846154,4.928616073893905,4.928616360540684,180.7277091605165,1.0102986077518197,4.076923076923077,0.07193141583205608,5.726686510980129,0.16040819029526301,4.615384615384615,0.5834587191721461,5.0,0.009815344655056108,186.2039394757893,0.2703223809228969,1.9821690348807888,0.006058059596401093,0.0037190136116079897,0.0217623518359408,0.8109388041150085
"mp-300762022, Mn3Co(PO4)4, Li4Mn3Co(PO4)4, mp-761652, mp-762022",3.460558074219456,-7.237998454166667,4.0,0.4988999999999999,289.65146671796225,-173.7119629,-2.361994163099954,16.000001,2.0,0.0,0.0,4.0,0.0,4.181666666666667,0.22916666666666666,0.0,0.0,5.843443619419404,0.6567916666666667,0.31806977254736635,1.5185485120118267,2.9774000961926204,88.97502068308586,380.20833333333326,282.2493818268991,0.0,0.0,0.0,0.0,0.0,20.34375,0.13729166666666667,0.1072932847774423,0.043122457291666666,0.044595699689807464,1.1176837475938426,1.261628877201957,-0.6435282395989583,0.2083333333333333,0.27322660517925,60.13677852260121,0.6308144387334549,2.8923824062656247,0.7947763898570304,0.4583333333333333,0.4184718972502083,3.21875,0.4234375,0.3510690982110929,0.4375,2.248854166666667,-2.32379745777128,0.12466894834704954,0.5400138977864473,30391.20833333333,4.696248952078356,9.128519224953564,289.65146671796225,1.6192009234097098,4.166666666666667,0.08285820290138265,5.439813521084392,0.2542107113013144,5.5,0.491647981634701,6.0,0.006230413941357354,298.428195810983,0.2977113897555047,2.2546248764114467,0.004848827670658239,0.0023204743893706988,0.017849536307845467,0.9717580445504505
