,density,bandgap,volume,total_magnetization,energysStab,atomMean,transition,chalcogen,metalloid,ICSDVolum wmean,ICSDVolum wstd,BulkModulus wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,GSvolume_p wmean,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,meanValenceOcc,vx,vz,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300032106, MoPO5, LiMoPO5, mp-540236, mp-32106",3.664784285317783,1.1382,375.0107474006208,3.9999995999999998,0.0,13.857142857142858,1.0,1.0,0.0,5.78,4.6852448951886325,15.132221482126374,297.0455942006439,0.0,0.0,0.0,0.0,8.279760443257548,0.4716278157829194,6258.846508732561,2.72,2.1223257682709,-0.8231065759619046,3.989773242628572,0.5985621471417397,1.6509462688914014,0.0,0.0,3.1666666666666665,3.0,8.0,0.1905231847720767,0.4868893705214299,32428.571428571428,7.183757531,7.103716085,292.0,375.01074740062063,2.0963738087019825,4.285714285714286,0.07466452680111549,0.03913930121381832,0.5248935808587163,62.0,13.857142857142858,0.0035395309711543773,386.3739480576071,1.8070158058105024,0.0009470330520359961,0.0017922921276831074,0.005335300053909861,1.0042084927065285
"mp-300032112, Mo2P3O13, LiMo2P3O13, mp-32113, mp-32112",3.0157026012403825,1.1507,542.6946033615478,2.0,0.007467010416666753,12.944444444444445,1.0,1.0,0.0,5.8116666666666665,4.791912704365046,11.638973599385295,220.4802606339581,0.0,0.0,0.0,0.0,8.4526029810353,0.4080761514290469,6328.363325957483,2.4711111111111106,1.6928056434517391,-0.8945502645481481,4.026957671955555,0.5989245047702307,1.6905693394114374,0.0,0.0,3.1324074074074075,2.0,2.0,0.19623855090076006,0.4892287866987241,32880.77777777778,6.0872002940678085,10.701510050964485,2.0,542.6946033615478,3.0337550603467527,4.111111111111111,0.06633565135346756,0.02404000574091029,0.5764859937391599,2.0,12.944444444444445,0.002377679175532951,559.1387925380062,1.7916128329552332,0.0006398697436833008,0.001238502845245566,0.0036867786199273533,0.8334245561549457
"mp-300032118, Mo2(PO4)3, LiMo2(PO4)3, mp-540025, mp-32118",3.075841065444469,0.0,1029.6177471591343,11.999999699999998,0.01132337735293909,13.235294117647054,1.0,1.0,0.0,5.81313725490196,4.596378152242915,12.32361910523149,234.81558575965062,0.0,0.0,0.0,0.0,8.136933351927029,0.3714643135346712,6185.064367468914,2.6121568627450977,1.798275306842728,-0.9123669467764708,4.085308123247058,0.5823232315653921,1.6237851460990895,0.0,0.0,3.1729411764705886,3.0,8.0,-1.3119447586502868,0.9556507994052617,426.6470588235293,8.315434333999999,11.532410984,269.0,1029.6177471591343,5.75573818372005,4.176470588235294,0.0660439276494815,0.021129774226460632,0.5860979369395539,57.0,13.235294117647054,0.0012513292436078995,1060.8161945158038,1.8225803982152549,0.0003469483853698993,0.0006527945076871414,0.0019432404563186625,0.8484033375930824
"mp-300032123, Mo2PO8, LiMo2PO8, mp-32124, mp-32123",3.636604350501436,0.0,640.8157727833308,4.0000002,0.009652718068181798,14.818181818181818,1.0,1.0,0.0,5.7287878787878785,4.897620175069419,19.48185565403147,393.75101530908205,0.0,0.0,0.0,0.0,8.577890345778833,0.6898307106639906,6372.873550680772,2.8866666666666667,2.846392655246647,-0.6851587301575757,3.842128427127272,0.6312929289696867,1.7125904425387626,0.0,0.0,3.1569696969696968,1.0,2.0,0.1197909653684022,0.4734071188741408,32903.545454545456,6.335881728352183,16.24037739305516,6.0,640.8157727833308,3.5822690724939537,4.863636363636363,0.06866247971533161,0.0266524277352702,0.5528837525475778,4.0,14.818181818181818,0.002165350287117302,660.2331315144377,1.7814470856604931,0.0005357552131306411,0.0010488643365367779,0.0031222621942231872,0.9875299630971968
"mp-300032125, Mo2P3O13, LiMo2P3O13, mp-504212, mp-32125",3.1692283613109287,1.1577000000000002,1032.8100978874033,3.9999648000000003,0.008976879861108955,12.944444444444445,1.0,1.0,0.0,5.8116666666666665,4.791912704365046,11.638973599385295,220.4802606339581,0.0,0.0,0.0,0.0,8.4526029810353,0.4080761514290469,6328.363325957483,2.4711111111111106,1.6928056434517391,-0.8945502645481481,4.026957671955555,0.5989245047702307,1.6905693394114374,0.0,0.0,3.1324074074074075,1.0,4.0,0.19623855090076034,0.4892287866987241,32880.77777777778,6.110180695756355,6.723047945056671,81.0,1032.8100978874033,5.773583966811079,4.2222222222222205,0.06971271886988213,0.02109001895336749,0.5549254095870707,14.0,12.944444444444445,0.0012493619686002927,1064.1052766634891,1.7916128329552332,0.000336222367946989,0.0006507767611272582,0.001937234022901116,0.8758531890024016
"mp-300032315, LiNi(PO3)4, Li2Ni(PO3)4, mp-32352, mp-32315",2.538810483605733,0.9354,499.0782463854039,1.9999997,0.03832538186342571,10.388888888888893,1.0,1.0,0.0,4.399583333333333,4.362714874523533,3.9917691164460334,43.41247073987774,0.0,0.0,0.0,0.0,7.477834543029959,0.6108932088733845,5365.940010560738,1.3511111111111107,1.632845732206562,-0.7640873015847222,3.1451984126958337,0.5527707983925666,1.5297335965922991,0.008269370833333334,0.014322970429961522,2.3811111111111107,2.0,1.0,0.18322638721437068,0.4986275938703967,30623.944444444438,7.987636358274535,7.1807090950800125,1.0,499.078246385404,2.7899322125228694,4.111111111111111,0.07213297766579004,0.02889161956762549,0.5668473559742094,9.0,10.388888888888893,0.002581369771649118,514.2008163291283,1.9945914523351376,0.0011003362125600877,0.0013467403462896113,0.0065332559746428,0.7273422914222121
"mp-300032315, Ni(PO3)4, LiNi(PO3)4, mp-32365, mp-32352",2.428365536618049,0.0,512.2842768119774,7.5221021,0.09588072448529328,10.823529411764708,1.0,1.0,0.0,5.787058823529412,4.83275187211587,4.506904438763495,50.59508571948405,0.0,0.0,0.0,0.0,8.26197139960676,0.5792655465036957,6184.951668596958,1.848627450980392,1.8128464642545987,-1.077077497662745,4.114920634917647,0.576350527713689,1.5987307537756477,0.011674405882352941,0.016510103131471773,3.0378431372549017,1.0,2.0,0.1666346406060011,0.5212788264241399,32318.235294117647,8.03417336851907,7.266171484874697,39.0,512.2842768119774,2.863756166889744,4.117647058823529,0.06636939984101628,0.022481056598685482,0.5899350899732659,9.0,10.823529411764708,0.002288354101926009,527.8070026836572,1.6803361008336115,0.0005417664178132351,0.001312023110577295,0.002646402540693525,0.6972245501270128
"mp-300032320, Li2Ni(PO4)2, Li3Ni(PO4)2, mp-705031, mp-32371",2.5386669343411232,0.0,686.8511287921929,15.9999995,0.1291138431730774,9.846153846153848,1.0,1.0,0.0,4.441923076923077,3.7253255089896498,5.5502012330915225,88.86561583376776,0.0,0.0,0.0,0.0,6.4969934351779655,0.4763171592659289,4953.0245514252365,1.1984615384615385,1.0523493019213903,-0.5995604395576921,3.105521978019232,0.5029498781008471,1.3776534375824858,0.011449898076923079,0.01983180521071596,2.5059615384615386,1.0,2.0,0.02432484497240698,0.4974551220659241,28294.153846153848,7.766931490945377,7.680440265300119,6.0,686.8511287921929,3.8396145360045097,4.038461538461538,0.07570781763355393,0.19984039754067467,0.5560510023606715,4.0,9.846153846153848,0.002218704745293034,707.6634048457254,2.234744468666762,0.0011300744024366786,0.0009785654884845413,0.004747179990437475,0.7235078096367284
"mp-300032320, Li3Ni(PO4)2, Li4Ni(PO4)2, mp-32371, mp-32320",2.65010326959802,0.6779,675.3659272884654,11.999998699999999,0.06556961727678523,9.357142857142858,1.0,1.0,0.0,4.510892857142856,3.4080175342903702,5.0717743845880285,118.8306025055698,0.0,0.0,0.0,0.0,5.870030992317273,0.4138167764547396,4599.0150483452835,1.1664285714285714,0.9434919399848236,-0.5582227891124998,3.1800085033982137,0.4670248868079293,1.2640788773503278,0.010632048214285714,0.018415247695664813,2.6217857142857137,1.0,2.0,0.055822076014138834,0.4700338019509839,26403.214285714286,7.733870048848213,7.648262252475138,6.0,675.3659272884655,3.7754103077604766,4.107142857142857,0.0829180119062788,0.024104318292343385,0.5304154835509883,4.0,9.357142857142858,0.0024401125339918077,695.8301902512333,2.395787118749775,0.0012903904959067482,0.0009952068696465464,0.0048279100310889755,0.7530572937785394
"mp-300032321, NiP2O7, LiNiP2O7, mp-32381, mp-32321",2.8318704393400806,0.0,545.649729294757,15.9999997,0.14672252712499834,11.4,1.0,1.0,0.0,5.6786666666666665,4.70933607021438,8.017203724214294,110.9487408170498,0.0,0.0,0.0,0.0,8.005311976986835,0.4896999037656894,6133.524423114012,1.87,1.4534767513333906,-0.9745158730133334,3.9731825396800007,0.573488351136175,1.5084944665313011,0.019846490000000005,0.02806717532350201,2.9986666666666664,1.0,4.0,0.0618195593140761,0.5263100196248894,31949.5,6.672497356046872,9.044699112562604,81.0,545.649729294757,3.0502747165185897,4.2,0.07330710133715145,0.0194923313391985,0.5473630594101441,14.0,11.4,0.002192986336978093,562.1834617421176,1.57797338380595,0.0004809082402086546,0.0012317953703219204,0.0024845800133811023,0.8111231137730881
"mp-300032322, Ni(PO3)3, LiNi(PO3)3, mp-32328, mp-32322",2.353385437134541,0.0,208.58067576457,1.0000001,0.036226624086538095,11.153846153846152,1.0,1.0,0.0,5.745384615384616,4.666103755849737,6.018708505236478,75.58698817299899,0.0,0.0,0.0,0.0,7.948116963550057,0.5244840436702138,6065.960663023809,1.9251282051282053,1.7337882880400666,-1.056300366297436,4.101941391938461,0.565266863719195,1.5130377940443005,0.015266530769230771,0.021590134864232318,3.0456410256410256,5.0,3.0,0.1801357404252138,0.5056975821447952,31700.69230769232,5.931161846712202,5.931161847782303,433.0,208.58067576457,1.1660014245060493,4.153846153846153,0.062326003846460885,0.01764081655932627,0.6202882817653158,146.0,11.153846153846152,0.005637220127409403,214.9008788209124,1.6641005886756874,0.001323270941225632,0.003222392524614018,0.006499693256544938,0.674729674422764
"mp-300032324, NiPO4, LiNiPO4, mp-25604, mp-32324",3.829381422272008,0.0,133.2676429687222,5.5197731,0.07679439010416456,12.5,1.0,1.0,0.0,5.516111111111113,4.318677423859997,13.730429394524586,214.81659719886346,0.0,0.0,0.0,0.0,7.27419870093887,0.3788976610177281,5841.425812416445,2.05,1.3477910597495222,-0.8611243386222222,3.8505687830666666,0.5499719409228703,1.3402597868683133,0.03307748333333333,0.04677862553917002,2.989444444444445,3.0,8.0,0.02119522139441991,0.4959047858201424,30365.66666666667,4.578713490819339,6.060683657,298.0,133.2676429687222,0.7449887721980871,4.333333333333333,0.0900443628527023,0.017453544747672318,0.4610705333859157,63.0,12.5,0.009157922345424434,137.30578581831756,1.462494064565354,0.0018421338086240704,0.005043450873671103,0.010172840019619359,1.0924521432656846
"mp-300032327, NiPO4, LiNiPO4, mp-32325, mp-32327",3.4002999129192237,0.0,450.25378576350914,17.9965418,0.1603865523263872,12.5,1.0,1.0,0.0,5.516111111111113,4.318677423859997,13.730429394524586,214.81659719886346,0.0,0.0,0.0,0.0,7.27419870093887,0.3788976610177281,5841.425812416445,2.05,1.3477910597495222,-0.8611243386222222,3.8505687830666666,0.5499719409228703,1.3402597868683133,0.03307748333333333,0.04677862553917002,2.989444444444445,1.0,2.0,0.02119522139441981,0.4959047858201424,30365.66666666667,6.938597552653638,8.860753598407486,39.0,450.25378576350914,2.5169951802345847,4.166666666666667,0.07995490796141493,0.026437821626974112,0.5214574845588977,9.0,12.5,0.002710592923490347,463.896925725929,1.4624940645653532,0.0005452410140028664,0.0014927776991878956,0.0030109916997447172,0.970043074322636
"mp-300032332, Ni4(PO4)3, LiNi4(PO4)3, mp-540302, mp-32332",4.298554183134197,0.0,401.51250518294836,13.8738703,0.03974140792763148,13.31578947368421,1.0,1.0,0.0,5.416315789473684,3.933711181125235,17.468769124836527,282.4509450214148,0.0,0.0,0.0,0.0,6.604147723809238,0.33235581432558503,5533.846575486325,2.2487719298245614,1.5231838001005946,-0.8156265664140351,3.828959899747369,0.5210260492953508,1.2278195232928204,0.041782084210526316,0.059088790154741076,3.013333333333333,1.0,2.0,-1.1306714369326218,0.9239244985346832,519.5263157894736,6.2377820947510765,9.572056095937702,39.0,401.51250518294836,2.244523138513272,4.421052631578949,0.09464213320749593,0.029823176865339144,0.4549101882385601,122.0,13.31578947368421,0.0030573728836534447,413.678735602497,1.4239736061545984,0.0005998573322996232,0.0016739922211300412,0.0033765085625286693,1.2231714044064728
"mp-300032338, NiP2O7, LiNiP2O7, mp-32331, mp-32338",3.063918298516953,0.00550000000000006,126.0811474127489,4.0000004,0.14969420487499807,11.4,1.0,1.0,0.0,5.6786666666666665,4.70933607021438,8.017203724214294,110.9487408170498,0.0,0.0,0.0,0.0,8.005311976986835,0.4896999037656894,6133.524423114012,1.87,1.4534767513333906,-0.9745158730133334,3.9731825396800007,0.573488351136175,1.5084944665313011,0.019846490000000005,0.02806717532350201,2.9986666666666664,1.0,2.0,0.0618195593140761,0.5263100196248893,31949.5,5.0482529519623,4.496122181854903,9.0,126.0811474127489,0.704815040740197,4.2,0.07931399900147826,0.023546661755059886,0.5102732859554225,5.0,11.4,0.009490732164753449,129.90153226050262,1.57797338380595,0.002081258431337345,0.0053309223793971214,0.010752681424086379,0.8775878006687872
"mp-300032350, NiPO4, LiNiPO4, mp-540328, mp-32350",2.945416121921318,0.3979,519.7900212227154,18.222094100000003,0.13944826565972154,12.5,1.0,1.0,0.0,5.516111111111113,4.318677423859997,13.730429394524586,214.81659719886346,0.0,0.0,0.0,0.0,7.27419870093887,0.3788976610177281,5841.425812416445,2.05,1.3477910597495222,-0.8611243386222222,3.8505687830666666,0.5499719409228703,1.3402597868683133,0.03307748333333333,0.04677862553917002,2.989444444444445,5.0,3.0,0.02119522139441996,0.4959047858201424,30365.66666666667,8.088885495250947,8.088885406145327,433.0,519.7900212227154,2.9057145537001032,4.0,0.06925873627838464,0.03027005209480981,0.5854757297585212,146.0,12.5,0.0023479764436308338,535.5401786557846,1.462494064565354,0.0004723000070890871,0.001293077556167056,0.002608188607629462,0.8402730886214885
"mp-300032366, LiNi2(PO4)3, Li3Ni2(PO4)3, mp-32397, mp-32366",3.278873995235871,0.0,414.5094204863214,15.439303299999999,0.13704032291666654,11.111111111111107,1.0,1.0,0.0,4.286666666666666,4.282443000853082,8.333611106481634,119.02579010235868,0.0,0.0,0.0,0.0,7.347955921358143,0.5539885388539499,5366.078255552032,1.3363888888888888,1.24758516743347,-0.6471395502624998,2.975056216929167,0.5448623679425842,1.4943308507014184,0.01653874166666667,0.028645940859923044,2.3279166666666664,1.0,4.0,-0.001216209252713485,0.5182660367400616,30455.388888888887,4.6095706420415725,17.97303397625259,63.0,414.50942048632146,2.3171781038036485,4.333333333333333,0.08684965460558931,0.023797397733495988,0.473647574897424,12.0,11.111111111111107,0.00319964321433618,427.0694704364773,1.832491389163405,0.0012749439231088061,0.0016215043064018153,0.007866180535019444,0.9366157679011528
"mp-300032373, Ni3(P2O7)2, Li2Ni3(P2O7)2, mp-32394, mp-32373",3.412676047696858,0.0,509.90327371089376,16.0000009,0.05622242529761845,12.190476190476188,1.0,1.0,0.0,5.580634920634919,4.32058017529433,11.659397368181855,176.5228912815119,0.0,0.0,0.0,0.0,7.292765929639449,0.3825233386452046,5841.328966945512,2.0584126984126985,1.4162194750147077,-0.9279516250920636,3.947792894933334,0.5461793820344525,1.3386138820513027,0.02835212857142857,0.04009596474786002,3.0198412698412698,1.0,4.0,0.10303086211674,0.5061632100363852,30452.04761904762,6.841398073069666,8.783685690034634,81.0,509.90327371089376,2.8504459549181007,4.190476190476192,0.0823685631479457,0.02057450465724509,0.5089734982021131,14.0,12.190476190476188,0.002361583137697137,525.3538528076075,1.5400915836948792,0.0005065967765974005,0.0013181496276169742,0.002658759968035087,0.974581222282388
"mp-300032374, NiP2O7, LiNiP2O7, mp-32401, mp-32374",2.9296499594988465,0.1238,527.438212750873,15.9999991,0.14330491437499934,11.4,1.0,1.0,0.0,5.6786666666666665,4.70933607021438,8.017203724214294,110.9487408170498,0.0,0.0,0.0,0.0,8.005311976986835,0.4896999037656894,6133.524423114012,1.87,1.4534767513333906,-0.9745158730133334,3.9731825396800007,0.573488351136175,1.5084944665313011,0.019846490000000005,0.02806717532350201,2.9986666666666664,2.0,2.0,0.0618195593140761,0.5263100196248894,31949.5,6.13437836394915,12.310006985985224,2.0,527.438212750873,2.9484692441048668,4.2,0.07583826699127194,0.021380701948783158,0.5317342996186749,15.0,11.4,0.002268706309461869,543.4201180354374,1.57797338380595,0.0004975131583979756,0.0012743271043202929,0.002570368204157612,0.8391297724650368
"mp-300032375, LiNi2P5O16, Li3Ni2P5O16, mp-32356, mp-32375",2.8678071007508747,0.3725999999999999,619.7758976787031,7.999998700000001,0.07503165473958262,10.916666666666664,1.0,1.0,0.0,4.333958333333333,4.36154948754358,6.158250168585951,82.71033269912323,0.0,0.0,0.0,0.0,7.4397564518269,0.5868033220906488,5365.995825125578,1.397708333333333,1.5218053258064177,-0.7345262896802083,3.080880456346875,0.5499171339089797,1.5024574776752326,0.01240405625,0.02148445564494228,2.3463541666666665,1.0,2.0,0.14271859575938306,0.4979468918578331,30559.375,16.992399876392994,4.780665756139494,21.0,619.7758976787031,3.4646525950638396,4.208333333333333,0.07744734859774037,0.04030623538169994,0.5353176481720121,7.0,10.916666666666664,0.0020512943635081467,638.5557271542654,1.876388374866284,0.0007939072215639892,0.0010844707141404967,0.00526094342684816,0.8206018327252578
"mp-300032375, Ni2P5O16, LiNi2P5O16, mp-32393, mp-32356",2.7375204050903736,0.02250000000000002,640.8522528905113,13.9999986,0.09655110877717288,11.26086956521739,1.0,1.0,0.0,5.716376811594203,4.6813750253215405,6.884439348703547,90.5759711923969,0.0,0.0,0.0,0.0,7.9681665274304905,0.5066801351751942,6095.336206232948,1.901159420289855,1.6057195084062903,-1.0207418909565218,4.0459592822608705,0.5683672913370312,1.5090568836226228,0.017257817391304348,0.02440623941174088,3.0252173913043467,1.0,2.0,-1.5577632794490484,0.9690989492797734,504.0434782608696,17.270615965271364,4.812740225798295,21.0,640.8522528905113,3.582473002492642,4.173913043478262,0.07177941529037432,0.027146905922550358,0.5601300231845726,13.0,11.26086956521739,0.0018488709354164696,660.2707170053466,1.6279691501607874,0.0004219002582838,0.0010488046306010618,0.0021154804490391386,0.7845266898241157
"mp-300032379, Ni3(PO4)4, Li3Ni3(PO4)4, mp-32386, mp-32379",2.9758913250497963,0.0476,620.4545101979072,19.9999998,0.19825828624999806,11.826086956521738,1.0,1.0,0.0,5.598550724637681,4.644883374951164,10.645536727470391,159.02908966273498,0.0,0.0,0.0,0.0,7.8618080531868975,0.4494980429186192,6095.513015358648,1.8857971014492751,1.2844647505642706,-0.8987094547942029,3.868419599721741,0.573883764441256,1.4659905642204976,0.025886726086956524,0.03660935911761132,2.9697101449275363,1.0,2.0,-0.015652457292998877,0.5300287276428348,31676.956521739125,7.2006718363564435,9.608851088183103,6.0,620.4545101979071,3.4684461543721383,4.217391304347826,0.07413919835207149,0.02604429934398313,0.5424440669570505,4.0,11.826086956521738,0.0019575553461077142,639.2549023114146,1.4935273075928408,0.0004015066741742379,0.0010832845910787254,0.002185027893954916,0.8509907362978493
