,density,volume,atomMean,transition,metalloid,rare,other,NdValenc wmean,BulkModulus wstd,Polarizability wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,AtomicVolum wmean,NsUnfilled wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,BCCvolume_padiff wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,BCCenergydiff wmean,GSmagmom wstd,SpaceGroupNumber wstd,NUnfilled wstd,meanbv,vx,VegardVolume,strainlatticemean,strainlatticestd,Coordination,numberDensity,initialAnisotropy,li-ion fittability,oxidation flexibility,NNDist,positiveoxidationpop,avgIonicRadVol,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,positiveoxpopdens
"mp-300031606, Co(PO3)4, LiCo(PO3)4, mp-540467, mp-31606",2.794243487496975,445.4908336344388,10.764705882352944,1.0,0.0,0.0,3.0,0.1372549019607843,4.506904438763495,0.17290804004273105,3.195669687287957,50.92283810055466,0.9031294215219798,0.0,0.0,0.0,0.0,0.2845686274509804,4377.0631048200485,0.0,1.8235294117647056,1.8245143450123131,1.3942691038624089,-1.073450046682353,0.8224095570338134,26.711641427923016,0.6971345520862211,0.8783344966862832,0.598719166372549,0.0429386072938067,4.623128589454637,0.5060191333554487,0.1910510667936467,6.651555125067634,0.8744193461230715,445.4908336344388,2.4903694683991424,4.117647058823529,0.07632031331064322,3.017731057634402e-08,7.853771283510758,5.0588235294117645,0.7324489952574224,0.29411764705882354,0.5275438827430684,10.764705882352944,0.0029717707417421264,458.9896513843959,1.6967300119830535,0.0015879010129349722,0.008828599145728184,0.7974035991793667,0.02244715097371859
"mp-300031609, Co3(PO4)4, Li3Co3(PO4)4, mp-585416, mp-31609",3.345463438365361,552.6272703708531,11.695652173913045,1.0,0.0,0.0,3.0,0.3043478260869565,10.645536727470391,0.18332042573568685,2.3601064253356068,159.8867276001229,0.5617921734074816,0.0,0.0,0.0,0.0,0.2757536231884058,4313.347807726758,0.0,1.830144927536232,1.2697115923824147,1.2833504538694178,-0.8906659765333332,0.6544266444626878,86.99719898824353,0.6416752271104025,0.8084601257191313,0.578600635,0.09521169443409312,10.404868554913733,0.44386645887285664,0.038488313818737005,8.546823587753716,0.8810725384125563,552.6272703708531,3.0892803569234784,4.173913043478262,0.08323874420661624,0.03831247763600088,8.354743166666665,4.956521739130435,0.7082038692407655,0.3043478260869565,0.4840865650850327,11.695652173913045,0.002806141062834189,569.3724292903605,1.5457729421418416,0.0017265507206175009,0.007117021189734939,0.9448999851828764,0.025333530845491902
"mp-300031612, Co(PO3)4, LiCo(PO3)4, mp-540264, mp-31603",2.4903734862413023,499.8486642665834,10.764705882352944,1.0,0.0,0.0,3.0,0.1372549019607843,4.506904438763495,0.17290804004273105,3.195669687287957,50.92283810055466,0.9031294215219798,0.0,0.0,0.0,0.0,0.2845686274509804,4377.0631048200485,0.0,1.8235294117647056,1.8245143450123131,1.3942691038624089,-1.073450046682353,0.8224095570338134,26.711641427923016,0.6971345520862211,0.8783344966862832,0.598719166372549,0.0429386072938067,4.623128589454637,0.5060191333554487,0.19105106679364667,7.87575406226551,0.8958316985715369,499.8486642665834,2.794238979406376,4.117647058823529,0.06802058789111187,0.057712941216304575,8.554394742612542,5.0588235294117645,0.7437467513815214,0.29411764705882354,0.5789228128851648,10.764705882352944,0.002648594904323006,514.9945786425254,1.6967300119830535,0.001415219038384979,0.007868501557417648,0.7106870929879299,0.020006055262091725
"mp-300031612, LiCo(PO3)4, Li2Co(PO3)4, mp-31603, mp-31612",2.5744949720612107,492.4699701040265,10.333333333333334,1.0,0.0,0.0,4.0,0.0972222222222222,3.9917691164460334,0.3605571506877058,3.8587075608238304,43.70194388916079,0.992215197195562,0.013888888888888888,0.024056261216234408,0.0,0.0,0.25131944444444443,3100.7189222764227,0.024056261216234408,1.3333333333333333,1.6372673710925907,1.2999487355634842,-0.7615178571402776,0.8021412333849728,28.76673823103572,0.6499743679133869,0.8189163879445803,0.4241531890972222,0.03725042767301597,4.666397975069035,0.5046083923495819,0.2262784658057777,7.921700195684908,0.9146886887343458,492.4699701040265,2.7529908250747317,4.111111111111111,0.07310090398485733,0.06494734447516047,8.503965683178347,4.777777777777779,0.7450137212744098,0.3333333333333333,0.5602125229984894,10.333333333333334,0.002906759139989809,507.3923026681483,2.0153730163574504,0.0016613714272120654,0.007986395581488849,0.7331605111938412,0.024366967994952443
"mp-300031614, Co3(PO4)4, Li3Co3(PO4)4, mp-31551, mp-31614",2.9683924836511943,622.8267785516277,11.695652173913045,1.0,0.0,0.0,3.0,0.3043478260869565,10.645536727470391,0.18332042573568685,2.3601064253356068,159.8867276001229,0.5617921734074816,0.0,0.0,0.0,0.0,0.2757536231884058,4313.347807726758,0.0,1.830144927536232,1.2697115923824147,1.2833504538694178,-0.8906659765333332,0.6544266444626878,86.99719898824353,0.6416752271104025,0.8084601257191313,0.578600635,0.09521169443409312,10.404868554913733,0.44386645887285664,0.03848831381873683,7.297009466269197,0.8189224137475073,622.8267785516277,3.481707537621616,4.130434782608695,0.07385681153108438,-0.16384446778386108,8.649462444444444,4.956521739130435,0.7061425548986658,0.3043478260869565,0.5422357498055527,11.695652173913045,0.002489857740920942,641.6990527685202,1.5457729421418414,0.0015319492429508442,0.006314853710049207,0.8383992428832091,0.022478160031199595
"mp-300031615, Co5(P3O11)2, Li4Co5(P3O11)2, mp-31617, mp-31615",3.2687698536081915,845.8172261463839,12.151515151515152,1.0,0.0,0.0,3.0,0.35353535353535354,12.411967328591542,0.2592017665055861,2.088055304166909,191.3996538532752,0.4841277117849898,0.0,0.0,0.0,0.0,0.2718686868686869,4133.864663606891,0.0,1.9907070707070704,1.3565383241453273,1.1685542538834757,-0.8943073593050505,0.6683425149530149,104.428235187897,0.5842771271146096,0.7361430513123621,0.559002388080808,0.1105994430295021,12.287180249754215,0.3945863633257497,0.167374571606697,11.665638720401402,0.8352093801505159,845.8172261463839,4.728262035509071,4.181818181818182,0.07803104259380207,0.11827460996958936,7.391322911111112,5.03030303030303,0.5853323596853088,0.3333333333333333,0.5317604722932902,12.151515151515152,0.001892376853238763,871.4463339158452,1.5664058161600103,0.001201139912381635,0.004650011694812722,0.9203091100242646,0.02601034753126736
"mp-300031618, Co2P5O16, LiCo2P5O16, mp-31620, mp-31575",2.6696037839698703,657.7526167748242,11.173913043478262,1.0,0.0,0.0,3.0,0.2028985507246377,6.884439348703547,0.09492902753558093,2.5382185671729625,91.1302660921476,0.7684027777159227,0.0,0.0,0.0,0.0,0.2807971014492754,4313.597347743186,0.0,1.8640579710144929,1.6153548553022719,1.3229701932279767,-1.015379572115942,0.769137104974879,48.88070639073128,0.6614850967767175,0.8334189975184194,0.5875451316304348,0.06347446295606207,6.711005673031223,0.4687235254723545,-1.5105017489078452,17.358507514455187,0.8256023245530542,657.7526167748246,3.676948908717182,4.173913043478262,0.06993510755693075,0.4874460069465328,5.664868846627263,5.043478260869565,0.5412010249612322,0.3043478260869565,0.5702004283705089,11.173913043478262,0.0021420978392922016,677.6831788157185,1.6544606600383,0.0012510071142451096,0.005979542905568082,0.7584665166077132,0.02128459795210936
"mp-300031618, LiCo2P5O16, Li3Co2P5O16, mp-31575, mp-31618",2.8202671550601117,630.7879282881482,10.833333333333336,1.0,0.0,0.0,4.0,0.14583333333333331,6.158250168585951,0.18060809074782996,3.7105225271908653,83.19868446679435,0.923721317130314,0.010416666666666666,0.018042195912175804,0.0,0.0,0.23913541666666666,3100.6225109620805,0.018042195912175804,1.3710416666666665,1.521473081767031,1.2864310253424316,-0.7306721230135416,0.7640348026066249,49.232922875968114,0.6432155128065262,0.8104007641200366,0.422343398046875,0.05587564150952391,5.6002057718891,0.4916843217169144,0.2072967136464936,17.004738929145198,0.8268056952775235,630.7879282881482,3.5262117175964214,4.166666666666667,0.07609530532751932,0.4859249780475499,5.594537294224796,4.833333333333333,0.5680458361485916,0.3333333333333333,0.5421455673218829,10.833333333333336,0.0023559771369987873,649.9014333032078,1.9075871903765995,0.0014052932780861216,0.006235154188711889,0.8001213312563926,0.02536510177583977
"mp-300031636, CrPO5, LiCrPO5, mp-540466, mp-31636",3.0420679704640503,355.82744345183767,11.285714285714285,1.0,0.0,0.0,3.0,0.23809523809523805,10.42433051407459,0.5244009647989657,2.8687332211854555,164.5625100923389,0.44436689571688426,0.0,0.0,0.0,0.0,0.27657142857142863,4428.632994844645,0.06734350297014738,1.935238095238095,1.2654623705736447,1.3449654263895976,-0.8240589569142857,0.5813096557976477,126.92385436653046,0.6724827133540328,0.8472751261249277,0.5811230132142857,0.0,13.756383799461807,0.4096345365258394,0.05655365262305545,7.6160648360000005,0.8337672213442302,355.82744345183767,1.9891358795456693,4.0,0.07868982709252408,0.07973266618248087,6.777349877777778,5.142857142857143,0.6410284464716713,0.2857142857142857,0.4820879624091334,11.285714285714285,0.00417833466323398,366.60937081587196,1.8070158058105024,0.00197382554597526,0.008758803800349971,0.8619528717903661,0.02248280774072116
"mp-300031641, Cr(PO3)3, LiCr(PO3)3, mp-31690, mp-31641",2.739816098170892,700.411385737443,10.846153846153848,1.0,0.0,0.0,3.0,0.12820512820512822,5.305771980123389,0.1477190324823716,2.894947678404851,67.44763483697488,0.7640731298049807,0.0,0.0,0.0,0.0,0.2825128205128205,4292.987430803293,0.03626188621469475,2.0153846153846158,1.7080761869293273,1.3233142562962952,-1.0570695970666666,0.8009734325572858,54.77783436217244,0.6616571282888392,0.8336357436442313,0.5852997472435898,0.0,7.011496148326782,0.392232270276368,0.2320735281117288,8.988880720770636,0.9910181956453972,700.411385737443,3.9154186768093617,4.115384615384615,0.07424208266581889,0.010773163663666985,10.416147387966404,5.230769230769232,0.87202500781866,0.3076923076923077,0.5375159671263177,10.846153846153848,0.0018721425816856944,721.6345511366733,1.8461538461538456,0.0008387149229497878,0.004449703170792074,0.7815590302759517,0.022843717743328888
"mp-300031642, CrP2O7, LiCrP2O7, mp-540267, mp-31642",2.9304016277589557,256.06128783599115,11.0,1.0,0.0,0.0,3.0,0.16666666666666666,7.0811173004139825,0.2524922705087557,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,4340.463378217765,0.047140452079103175,1.9873333333333327,1.4530999812661054,1.3155455214735097,-0.9755158730133332,0.7113838127703955,79.43071837911465,0.6577727608862984,0.8287417473776448,0.5838378903333333,0.0,9.312476696465996,0.3771236166328253,0.13583141656966818,6.062504497377567,0.9235373195279548,256.06128783599115,1.4314261150185368,4.2,0.07810630091343647,-0.04743369414475492,7.045442870245572,5.2,0.7596402829361776,0.3,0.5038137130075445,11.0,0.005360801111117725,263.8202009187097,1.833030277982336,0.0024821521010544114,0.012171393771833969,0.8339012677341872,0.02343189027403094
"mp-300031643, CrP2O7, LiCrP2O7, mp-540291, mp-31643",2.8026873558722722,535.4592356571359,11.0,1.0,0.0,0.0,3.0,0.16666666666666666,7.0811173004139825,0.2524922705087557,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,4340.463378217765,0.047140452079103175,1.9873333333333327,1.4530999812661054,1.3155455214735097,-0.9755158730133332,0.7113838127703955,79.43071837911465,0.6577727608862984,0.8287417473776448,0.5838378903333333,0.0,9.312476696465996,0.3771236166328253,0.1358314165696682,8.100617265098245,0.8466483519390465,535.4592356571359,2.993308125273578,4.2,0.07470223190923299,-0.1943330777740301,5.7486427111111125,5.2,0.5319642431472424,0.3,0.5254387591319768,11.0,0.002563581959065094,551.6841859567828,1.833030277982336,0.0011869868353672015,0.00582046691220095,0.7975577535123841,0.02241066957276989
"mp-300031644, Cr3(PO4)4, Li3Cr3(PO4)4, mp-705409, mp-31644",2.9839788815154398,894.6168025601771,11.304347826086955,1.0,0.0,0.0,3.0,0.21739130434782608,9.419531742070069,0.4339898008455673,2.4457816969824067,144.21020877254043,0.4545362985707948,0.0,0.0,0.0,0.0,0.27697101449275363,4313.395506717661,0.061487546190134565,2.0388405797101448,1.3480929765368348,1.2769707990411343,-0.9000138026202897,0.6413438200673802,112.26707048138269,0.6384853996736644,0.8044411949828225,0.5742791734782609,0.0,12.46648099899144,0.3643421765210589,0.08088474782299103,12.136786312861679,0.8090030371547451,894.616802560177,5.001059960845156,4.173913043478262,0.07712799469285472,0.22115873163412725,8.612688238125019,5.217391304347826,0.6328642411069437,0.3043478260869565,0.5060738224058635,11.304347826086955,0.0016143875893921574,921.724586294552,1.840522651175368,0.0007732955250316082,0.003483751652166323,0.8462397679286137,0.023473737515216656
"mp-300031647, CrPO4, LiCrPO4, mp-31645, mp-31647",3.3626698320372683,145.14965962253515,11.833333333333336,1.0,0.0,0.0,3.0,0.2777777777777777,12.161718933087025,0.643401090271817,2.274759906939093,195.8423309201739,0.2937890319367426,0.0,0.0,0.0,0.0,0.2716666666666667,4133.838651402674,0.07856742013183861,2.245555555555556,1.4935474383551681,1.1568855917540797,-0.8627910052888886,0.6142324809207684,150.3495057819908,0.5784427960257105,0.7287922547553456,0.5503634990277778,0.0,16.330498620225445,0.34246744460938755,0.1337270947152025,5.1173465266957505,1.0940407039743616,145.14965962253515,0.8114112645673662,4.166666666666667,0.08267329066569126,-4.8831412646036885e-06,5.959687069994755,5.333333333333333,0.8423381233786569,0.3333333333333333,0.4806371055839415,11.833333333333336,0.010430200948772755,149.54783945875764,1.8856180831641267,0.005202911081445078,0.021471788305116358,0.9495289300997282,0.027557763555230427
"mp-300031648, CrP2O7, LiCrP2O7, mp-540430, mp-31648",3.1317731222563023,479.1933421665235,11.0,1.0,0.0,0.0,3.0,0.16666666666666666,7.0811173004139825,0.2524922705087557,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,4340.463378217765,0.047140452079103175,1.9873333333333327,1.4530999812661054,1.3155455214735097,-0.9755158730133332,0.7113838127703955,79.43071837911465,0.6577727608862984,0.8287417473776448,0.5838378903333333,0.0,9.312476696465996,0.3771236166328253,0.13583141656966818,6.634386077662282,0.8836565584353838,479.1933421665235,2.6787722186241267,4.2,0.08347361384269751,-0.13582853887000682,7.832575404521335,5.2,0.7271782398635972,0.3,0.4697167574181591,11.0,0.002864592463115641,493.71337962751113,1.833030277982336,0.0013263603803993047,0.006503894127334764,0.8912053392840273,0.025042084152809254
"mp-300031649, CrP2O7, LiCrP2O7, mp-31632, mp-31649",3.2493532157235485,115.46334991370836,11.0,1.0,0.0,0.0,3.0,0.16666666666666666,7.0811173004139825,0.2524922705087557,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,4340.463378217765,0.047140452079103175,1.9873333333333327,1.4530999812661054,1.3155455214735097,-0.9755158730133332,0.7113838127703955,79.43071837911465,0.6577727608862984,0.8287417473776448,0.5838378903333333,0.0,9.312476696465996,0.3771236166328253,0.13583141656966818,4.9143511146285705,0.9170159600149572,115.46334991370838,0.64545974829224,4.2,0.08660756861353415,0.07643133955284924,5.0545470222946465,5.2,0.7621799094796431,0.3,0.4498076673299325,11.0,0.011888565829514749,118.96200487944357,1.833030277982336,0.005504630379040689,0.026992311987344732,0.9246649811549008,0.025982270584060246
"mp-300031654, Cr3(PO4)4, Li3Cr3(PO4)4, mp-31744, mp-31654",2.9736578416372046,598.4812393925105,11.304347826086955,1.0,0.0,0.0,3.0,0.21739130434782608,9.419531742070069,0.4339898008455673,2.4457816969824067,144.21020877254043,0.4545362985707948,0.0,0.0,0.0,0.0,0.27697101449275363,4313.395506717661,0.061487546190134565,2.0388405797101448,1.3480929765368348,1.2769707990411343,-0.9000138026202897,0.6413438200673802,112.26707048138269,0.6384853996736644,0.8044411949828225,0.5742791734782609,0.0,12.46648099899144,0.3643421765210589,0.08088474782299071,7.116201518026277,0.8192830316870865,598.4812393925105,3.3456118363499057,4.173913043478262,0.07686122299621688,-0.17123817946221162,8.427409281513924,5.217391304347826,0.7012407623908663,0.3043478260869565,0.5077822231614574,11.304347826086955,0.002413205574799373,616.6158194273428,1.8405226511753672,0.0011559312548210985,0.005207552983846752,0.8433127785838013,0.0233925461292834
"mp-300031657, CrP2O7, LiCrP2O7, mp-540326, mp-31657",3.055806515184504,491.1059721563147,11.0,1.0,0.0,0.0,3.0,0.16666666666666666,7.0811173004139825,0.2524922705087557,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,4340.463378217765,0.047140452079103175,1.9873333333333327,1.4530999812661054,1.3155455214735097,-0.9755158730133332,0.7113838127703955,79.43071837911465,0.6577727608862984,0.8287417473776448,0.5838378903333333,0.0,9.312476696465996,0.3771236166328253,0.1358314165696682,6.451269770482522,0.8651286107430358,491.1059721563147,2.7453658447440965,4.2,0.08144881607603084,-0.1787433282512998,7.606505889484597,5.2,0.6754696679322941,0.3,0.4825797002794067,11.0,0.002795106787885898,505.98697421862335,1.833030277982336,0.0012941872012065536,0.006346130857033799,0.8695876028814291,0.024434644822809253
"mp-300031660, CrP2O7, LiCrP2O7, mp-31692, mp-31660",2.991862322320564,501.60223555918367,11.0,1.0,0.0,0.0,3.0,0.16666666666666666,7.0811173004139825,0.2524922705087557,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,4340.463378217765,0.047140452079103175,1.9873333333333327,1.4530999812661054,1.3155455214735097,-0.9755158730133332,0.7113838127703955,79.43071837911465,0.6577727608862984,0.8287417473776448,0.5838378903333333,0.0,9.312476696465996,0.3771236166328253,0.13583141656966818,8.35108276016924,0.8449713514699164,501.60223555918367,2.8040417409405056,4.1,0.07974446117730755,0.15215711381735467,7.680563122992543,5.2,0.6853798475660645,0.3,0.4934069641368022,11.0,0.0027366178597971074,516.801284898863,1.833030277982336,0.001267105723506713,0.006213335075152474,0.8513910720754254,0.023923338353192262
"mp-300031661, Cr2P3O11, LiCr2P3O11, mp-31719, mp-31661",3.0819134718396763,401.845414395932,11.3125,1.0,0.0,0.0,3.0,0.2083333333333333,8.981510714919969,0.3966765186101474,2.3018442619701176,135.49594189161982,0.4818045388047423,0.0,0.0,0.0,0.0,0.27714583333333337,4262.979105662106,0.05892556509887896,2.084166666666667,1.4102675327358596,1.2513021175961885,-0.9332440476166668,0.6740452631751579,105.93000887148969,0.625651058947683,0.7882709389433588,0.57128499359375,0.0,11.903401708008607,0.3473610833444389,-1.2964137856961653,6.784827542733146,0.9446772143747744,401.845414395932,2.246384157589687,4.25,0.079632612078213,-0.12246570252099565,8.018305608312525,5.25,0.7827978352879259,0.3125,0.496225563993989,11.3125,0.003547784833938861,414.0217322975429,1.854049621773916,0.0017079068392526582,0.0077557753611790905,0.8743502375857004,0.02488519127444156
