,nsites,nelements,bandgap,Unit Cell Mass,energy,atomStd,transition,other,FirstIonizationEnergy wmean,ICSDVolum wstd,NdValenc wstd,Electronegativity wmean,HHIr wstd,HeatCapacityMass wmean,NsValenc wmean,NsValenc wstd,MendeleevNumber wmean,BCCmagmom wmean,BCCmagmom wstd,Column wmean,GSefflatcn wstd,IsNonm wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSvolume_p wstd,GSestFCClatcn wstd,NpUnfilled wmean,NpUnfilled wstd,BCCenergydiff wmean,NValanc wmean,NpValenc wmean,NUnfilled wstd,BCCvolume_p wstd,Row wstd,GSbandgap wmean,GSbandgap wstd,symmetry ops,ShannonForce,vy,vz,Hall Number,avgCentralDistance,li-ion fittability,maxForce,SpaceGroup,Xcm,Ycm,Zcm,deltaShannon,avgCentralDistance Std,oxidation flexibility Std,deltashannonmin
"mp-300705154, Cr4P7O24, LiCr4P7O24, mp-585323, mp-705154",70.0,3.0,0.04509999999999992,1617.572668,-519.2477108,5.351025078221472,1.0,3.0,4.069581619047619,4.503096804918491,0.2693740118805895,0.9955238095238096,294.0899333348371,0.2782,0.6285714285714286,0.5380741673076394,27.28571428571429,0.0,0.0,4.885714285714286,1.2544476019768278,0.29523809523809524,0.6272238011353287,12.746465429772325,2.057619589208646,0.7902524699348609,0.6571428571428571,0.5613395058396714,0.5729039315952381,1.9333333333333331,1.1142857142857143,0.3452298849598449,1.5382025968723834,0.4015841646153908,0.10833333333333334,0.1532064692570853,2.0,-1.3061307540144311,9.518890337447068,10.110740688746397,2.0,59.75721947735276,11.245878956814156,0.1820872339438128,2.0,35.00000000000001,34.9999993076305,35.00000000000001,0.0015802340371204675,0.28233671812865163,1.8569230639167915,0.0007595765471933243
"mp-300705291, CrP2O7, LiCrP2O7, mp-540274, mp-705291",40.0,3.0,0.6454,903.757696,-291.07361034,5.138093031466052,1.0,3.0,4.102208,4.672117364393436,0.23570226039551584,1.004,302.6916289265731,0.2804333333333333,0.6333333333333333,0.5557777333511021,27.46666666666667,0.0,0.0,4.933333333333334,1.3155455214735097,0.3,0.6577727608862984,13.80249574855536,2.17546117058754,0.8287417473776448,0.6666666666666666,0.573488351136175,0.5838378903333333,1.9333333333333331,1.1333333333333333,0.3771236166328253,1.6444797218438283,0.4320493798938573,0.10833333333333334,0.1532064692570853,4.0,-2.098585754851052,7.542134678000001,8.730812686539561,81.0,33.77754702958181,8.046185202725674,0.02675194340696391,14.0,20.000000000000007,20.000000000000004,20.000000000000004,0.0026811593156995392,0.2819811976076385,1.833030277982336,0.0013128088988973133
"mp-300705332, CoP2O7, LiCoP2O7, mp-31608, mp-705332",40.0,3.0,0.0,931.506076,-268.17142922,5.916924876994806,1.0,3.0,4.1393580000000005,4.700892492093626,0.32998316455372223,1.0113333333333332,336.28691453710906,0.2795,0.6666666666666666,0.524933858267454,27.766666666666666,0.05613457333333333,0.07938627492602708,5.033333333333333,1.321047834212472,0.3,0.6605239172752202,14.226110579572413,2.21726324660243,0.8322079872264088,0.6666666666666666,0.573488351136175,0.5871510108333332,2.033333333333333,1.1333333333333333,0.4642796092394706,1.6728523213030158,0.4320493798938573,0.10833333333333334,0.1532064692570853,4.0,-2.188037400887187,7.732018856,8.909220865270978,81.0,33.77750396371008,8.101503022886828,0.022416659521806548,14.0,20.000000456419325,19.999998022771674,20.000004464844178,0.0026674832203047506,0.2866866356093197,1.6124515496597098,0.0012327898421186116
"mp-300705333, Mo(PO4)2, LiMo(PO4)2, mp-32056, mp-705333",44.0,3.0,1.3828,1143.530896,-312.50713408,9.744674324262991,1.0,3.0,4.151824545454546,4.875167695074336,0.2142747821777417,1.0321212121212122,242.68924909304152,0.2767575757575758,0.6363636363636364,0.5891582453098054,27.63636363636364,0.0,0.0,4.96969696969697,1.3950309088165371,0.30303030303030304,0.6975154545828006,14.909337273155424,2.1213672382937547,0.8788144037304001,0.6666666666666666,0.5999693900976767,0.6003414559090909,1.93939393939394,1.1515151515151516,0.4285495643554834,1.6384727709425917,0.4515049825985254,0.0984848484848485,0.1392786084155321,4.0,-2.316887909172676,5.023371926,10.16544935,115.0,37.24130187091147,5.843669044444442,0.024104297653032743,19.0,22.00000071859436,21.999996203957657,21.999999572312284,0.001907619696946912,0.2955361122228162,1.7814470856604931,0.0010121276672104722
"mp-300705340, VP2O7, LiVP2O7, mp-32415, mp-705340",40.0,3.0,1.4092000000000002,899.5392959999997,-296.94310752,4.8877397639399724,1.0,3.0,4.101530666666666,4.61231578373477,0.14142135623730953,1.003,318.22423959633664,0.2817666666666667,0.6666666666666666,0.524933858267454,27.366666666666664,0.0,0.0,4.9,1.3058199838583011,0.3,0.6529099920865131,13.362717621136134,2.095272308191744,0.8226150425968495,0.6666666666666666,0.573488351136175,0.5838075916666666,1.9,1.1333333333333333,0.35590260840104365,1.5740345188929834,0.4320493798938573,0.10833333333333334,0.1532064692570853,4.0,-2.1206488828916963,7.576045868,8.831544486861192,81.0,33.777316063252286,8.089411675055567,0.014543924869834829,14.0,20.000000679112347,19.999998196460236,20.000000557462137,0.002552940993981332,0.2790638938028952,1.6124515496597098,0.001281731431143414
"mp-300705356, LiFe(PO3)5, Li2Fe(PO3)5, mp-687200, mp-705356",88.0,4.0,2.5098000000000003,1830.58324,-609.37344593,4.715895399761068,1.0,4.0,3.0681627159090907,4.525336353418411,0.11809437324333252,0.7427272727272726,427.3754712058587,0.2459772727272727,0.4886363636363636,0.5294771707828065,20.18181818181818,0.023984804545454548,0.04154290008233623,3.6818181818181817,1.3575123183954485,0.2272727272727273,0.6787561593277587,16.127986782132112,2.5542682937431254,0.8551791727965582,0.5113636363636364,0.5653337710833067,0.4323559178124999,1.4090909090909092,0.8522727272727272,0.5167644091319124,1.8567493971625884,0.5055221913530732,0.09232954545454546,0.15991946376701285,4.0,0.0,12.642117248,8.440280980760592,81.0,72.97345598033135,10.06207528488962,0.3086667774434526,14.0,42.511025887028225,41.31541298280431,44.0,0.0011183597933845744,0.28438583044438337,2.065057580291009,0.000532110881271663
"mp-300705357, MnP2O7, LiMnP2O7, mp-540350, mp-705357",40.0,3.0,0.8859,915.525476,-287.15803539,5.39351462406472,1.0,3.0,4.124458333333333,4.66600023812925,0.23570226039551584,1.0003333333333333,362.6139667592644,0.2814333333333333,0.6666666666666666,0.524933858267454,27.566666666666666,0.027285763333333338,0.038587896565702516,4.966666666666666,1.3196019934153302,0.3,0.659800996856584,13.80249574855536,2.2065221945576488,0.8312971645822462,0.6666666666666666,0.573488351136175,0.5888127413446665,1.9666666666666663,1.1333333333333333,0.40276819911981904,1.6701218185775817,0.4320493798938573,0.10833333333333334,0.1532064692570853,4.0,-1.9392164126638325,7.458386168,8.884967286405512,81.0,33.77701478965563,7.983460233015674,0.026315889631236104,14.0,20.0,20.0,20.000000000000004,0.00317428445317553,0.3269227351170522,2.2,0.0013520064101740874
"mp-300705362, LiCo(PO3)5, Li2Co(PO3)5, mp-705372, mp-705362",88.0,4.0,0.9731,1842.93602,-599.23228383,4.87042856226896,1.0,4.0,3.067919647727272,4.531784632181823,0.13777676878388798,0.7432954545454544,414.9999377675946,0.2456590909090909,0.4886363636363636,0.5294771707828065,20.21590909090909,0.019136786363636363,0.033145886275409445,3.6931818181818175,1.3583566302320709,0.2272727272727273,0.6791783152474128,16.188691562449765,2.56001303163506,0.8557110559323885,0.5113636363636364,0.5653337710833067,0.43349571980113627,1.4204545454545456,0.8522727272727272,0.5255605036294171,1.8600844339006952,0.5055221913530732,0.09232954545454546,0.15991946376701285,4.0,-1.8594986949165453,12.573302987,8.394725906359414,81.0,72.90685277250417,10.005834452295574,0.27101475984227985,14.0,42.52100614105961,41.185946172998435,44.00000000000002,0.0011130003557077068,0.2850027019904264,1.9687643479734287,0.0005411928069503596
"mp-300705367, V4P7O24, LiV4P7O24, mp-540336, mp-705367",70.0,3.0,0.8110999999999999,1609.1358679999994,-524.93279915,5.080896594507868,1.0,3.0,4.068807523809524,4.435389800773689,0.16162440712835374,0.9943809523809524,308.9973544860297,0.27972380952380954,0.6666666666666666,0.5032321833761108,27.17142857142857,0.0,0.0,4.847619047619047,1.243493024436132,0.29523809523809524,0.6217465123738064,12.273445331994612,1.965808072825655,0.7833515185175182,0.6571428571428571,0.5613395058396714,0.5728693045476191,1.895238095238095,1.1142857142857143,0.3268762343186764,1.4587610311602606,0.4015841646153908,0.10833333333333334,0.1532064692570853,2.0,-1.3517081907526929,9.673631847968462,10.1746447211039,2.0,59.75710716682935,11.344465997631305,0.03782432055692607,2.0,35.00000000000001,34.999999304000376,35.00000000000001,0.0014839350286664432,0.3058453788029273,1.6121983976761014,0.0007336474645577765
"mp-300705375, Ni4P7O24, LiNi4P7O24, mp-504245, mp-705375",70.0,3.0,0.006899999999999962,1671.151068,-450.73406839999996,6.475322070628407,1.0,3.0,4.10284980952381,4.545342877886224,0.4309984190089433,1.0050476190476192,366.3610352688524,0.2780095238095239,0.6666666666666666,0.5032321833761108,27.742857142857147,0.002459702857142857,0.00347854513997928,5.038095238095238,1.2601466274478423,0.29523809523809524,0.6300733138809042,13.282139816130464,2.101706678740911,0.7938426310287988,0.6571428571428571,0.5613395058396714,0.5769525628333334,2.0857142857142854,1.1142857142857143,0.4759999618895162,1.5752116079998029,0.4015841646153908,0.10833333333333334,0.1532064692570853,2.0,-1.3087087128125188,9.603216888033836,10.359984131637454,2.0,59.75721666710464,11.497798627202265,0.03456936748190513,2.0,34.99999740518568,34.99999356339857,35.000004605329124,0.0012854791030664993,0.282160889964884,1.5742831215949609,0.0007217750086370376
"mp-300705380, Mo2P3O13, LiMo2P3O13, mp-540536, mp-705380",36.0,3.0,1.6230000000000002,985.586972,-258.79651017,10.590730864624671,1.0,3.0,4.123695925925927,4.791912704365046,0.2618914004394621,1.0298148148148147,199.74263275916786,0.2730185185185185,0.6296296296296297,0.5832598425193934,27.407407407407412,0.0,0.0,4.907407407407407,1.3610019532712612,0.2962962962962963,0.6805009768133339,14.236851079835393,1.9817555787176315,0.8573775050314869,0.6481481481481481,0.5989245047702307,0.5928507844907407,1.9444444444444444,1.1296296296296295,0.4115946439054235,1.5489934560944143,0.43271560909436746,0.09027777777777778,0.12767205771423773,1.0,-2.0143719525464983,8.542655815088349,8.541469409928032,1.0,30.296271417036827,10.040256103397171,0.03782192180941762,1.0,17.997632074348488,17.986170127877703,17.9862190230395,0.0022009592073452986,0.2809529344050018,1.7916128329552332,0.0011464516611899818
"mp-300705400, Cr2P3O13, LiCr2P3O13, mp-540528, mp-705400",72.0,3.0,0.1458,1619.622744,-502.23593861,5.285958571980237,1.0,3.0,4.111624814814815,4.907076236205085,0.261891400439462,1.0112962962962964,211.7436916333095,0.28035185185185185,0.6296296296296297,0.5832598425193934,27.37037037037037,0.0,0.0,4.907407407407407,1.383137147350863,0.2962962962962963,0.6915685738343508,14.659112345566669,2.1780998237473144,0.8713218035018138,0.6481481481481481,0.5989245047702307,0.5928844496759259,1.9444444444444444,1.1296296296296295,0.4115946439054235,1.7089510777106027,0.458870803457921,0.09027777777777778,0.12767205771423773,4.0,-1.3705281568625567,19.999319474,6.606389503487064,81.0,61.48902874572643,6.907954320408982,0.028775981524128764,14.0,36.00000000000001,35.99999862306772,36.00000000000001,0.0015028805783849964,0.2986580288431801,1.7916128329552332,0.000714208208960749
"mp-300705401, Ni4P4O15, Li2Ni4P4O15, mp-585202, mp-705401",92.0,3.0,0.0,2394.6385920000002,-580.8238695,7.4858404460264065,1.0,3.0,4.011256666666667,4.153819023064258,0.6558671593614354,0.9855072463768116,281.0323932381271,0.2698840579710145,0.6666666666666666,0.4509086720609869,27.26086956521739,0.003743026086956522,0.005293438256490209,4.9275362318840585,1.1069805214904098,0.2753623188405797,0.5534902609032948,10.888910321511426,1.691706620080911,0.697354030512162,0.6086956521739131,0.5360360002581719,0.5471628683333334,2.1739130434782608,1.0434782608695652,0.4160202925915166,1.2788765318766775,0.3355315044287022,0.09420289855072464,0.13322301674529155,4.0,-1.1917976672653867,8.094422639365549,16.553853172353552,90.0,76.8662398184979,9.635089219570386,0.026166392446980536,15.0,44.87252566653119,44.872525666531175,44.87252447654528,0.0009621125599831873,0.2749911468895748,1.4833671399332156,0.0005318110800018531
"mp-300705402, Li5Mn9(P2O7)8, Li14Mn9(P2O7)8, mp-540023, mp-705402",86.0,4.0,0.4602999999999999,1920.6939969999999,-617.9961261,5.7468217284310015,1.0,4.0,2.9775076017441866,4.124198395796377,0.2265764137808125,0.7166569767441862,305.35379652006264,0.24980523255813955,0.4854651162790698,0.484506782828491,19.398255813953487,0.021416151453488373,0.03709386242003192,3.5,1.2082185631211624,0.20930232558139536,0.6041092816895623,13.317774852734349,2.1076412682211707,0.7611300003513397,0.4651162790697675,0.5343779206081888,0.411299340299593,1.4069767441860466,0.7906976744186047,0.4455552378592076,1.5367189356578201,0.436433936414798,0.0755813953488372,0.13091081685113606,1.0,-1.3745246112932792,9.007146521283914,11.955377229145013,1.0,73.61691709584552,10.761909285535696,0.06534794660644969,1.0,43.03596339434728,43.02357139919989,42.9508281431679,0.0015242238838916655,0.3144908010001369,2.5250502675064292,0.0005964440674558508
"mp-300705402, Mn9(P2O7)8, Li5Mn9(P2O7)8, mp-705426, mp-540023",81.0,3.0,0.4626,1885.988997,-583.18243121,5.575547021115235,1.0,3.0,4.104131769547325,4.560235130204465,0.261891400439462,0.9943621399176954,351.348760731071,0.2799300411522634,0.6666666666666666,0.5112164659512604,27.440329218107,0.03031751481481482,0.042875440628558345,4.934156378600823,1.280547746938022,0.2962962962962963,0.6402738736167664,13.095735225201654,2.122075115735804,0.8066945309687868,0.6584362139917695,0.5664082480357284,0.5821613679549794,1.97119341563786,1.1193415637860082,0.38149724065273377,1.5992785052549974,0.4118517202698536,0.10699588477366256,0.1513150313650225,1.0,0.0,9.059839548684524,11.994610072700295,1.0,69.28309242425033,10.826962405783362,0.034249956065440436,2.0,40.5001167528626,40.500200308609,40.49983787112563,0.0014384230053436846,0.3203657689192557,2.244606059726125,0.0005959133984544573
"mp-300705404, Fe3P4O15, LiFe3P4O15, mp-705395, mp-705381",88.0,3.0,1.9244,2125.684192,-613.56650214,6.260858336317635,1.0,3.0,4.089768333333333,4.45155799636951,0.385694607919935,0.9977272727272728,317.7269475872962,0.27565151515151515,0.6666666666666666,0.4942274675848512,27.3030303030303,0.09593921818181818,0.1356785435161987,4.909090909090909,1.2271210548467746,0.28787878787878785,0.6135605275912464,12.399309794470296,1.9411643090591744,0.7730378239586594,0.6363636363636364,0.5604012729971797,0.5655378150757575,2.0303030303030303,1.0909090909090908,0.385694607919935,1.4757277235484825,0.385694607919935,0.0984848484848485,0.1392786084155321,4.0,-1.1943714691621243,6.044741507,10.02607787,164.0,72.87248187756809,7.104619144444442,0.1753164242145102,33.0,44.0,39.52092229930052,44.0,0.0013729646136666528,0.2826848538203678,1.8630819574472,0.0005585484756238825
"mp-300705404, LiFe3P4O15, Li4Fe3P4O15, mp-705381, mp-705404",92.0,4.0,2.135,2153.4481920000007,-643.41061325,6.376646901694079,1.0,4.0,2.992569880434783,4.1599478713720766,0.33887950582869336,0.7264130434782609,290.25402797574344,0.2366847826086957,0.4891304347826087,0.4835429656420701,19.597826086956523,0.06882596086956523,0.11921006110583435,3.532608695652174,1.210730346638895,0.2065217391304348,0.6053651734572713,13.63934248840713,2.076133830753495,0.7627123248092695,0.4565217391304348,0.5338273546873337,0.4057592165760871,1.4673913043478262,0.7826086956521741,0.4522313926677114,1.5400179023030829,0.43910891036356864,0.07065217391304347,0.12237315488258373,2.0,-1.099199118899183,6.087593923542763,10.020640025,21.0,75.97728847940411,7.157523362398473,0.4773744000974105,7.0,45.94905778988971,40.127850508979336,46.68352923718722,0.0014167926348057356,0.2765287303936608,2.1157434887993816,0.0005529722920070563
"mp-300705431, Fe5(P2O7)4, LiFe5(P2O7)4, mp-705433, mp-705376",82.0,3.0,2.1574,1949.996592,-577.71107606,6.032629894037052,1.0,3.0,4.1033408130081295,4.473749481581863,0.3449301371641695,0.999918699186992,355.2836226290588,0.2772439024390245,0.6666666666666666,0.4979965148329612,27.43902439024391,0.08579930081300813,0.12133853485188502,4.943089430894308,1.241176955319614,0.29268292682926833,0.6205884778246911,12.683510513982005,2.0269255799355976,0.7818924863996126,0.6504065040650407,0.5595008303767562,0.5695683821138212,2.016260162601626,1.1056910569105691,0.3929445845071406,1.5208230696482852,0.3929445845071406,0.10569105691056913,0.14946972610447345,2.0,-1.4371455693670143,8.828612524879226,9.986377596279649,2.0,70.8300242519178,10.54149694429534,0.4385767437371,2.0,42.17417897518051,41.000000000000014,41.0,0.0014280985924244615,0.28436096637510994,1.861344783252577,0.0006013245193073411
"mp-300705431, LiFe5(P2O7)4, Li6Fe5(P2O7)4, mp-705376, mp-705431",84.0,4.0,2.0077,1963.8785920000007,-591.99240396,6.101605676929204,1.0,4.0,3.0363252321428567,4.361420933134147,0.3092947870658709,0.7379166666666666,344.6793508106968,0.22430357142857146,0.49404761904761896,0.5009557192537691,20.095238095238095,0.06281734523809522,0.10880283354897582,3.625,1.2790145202106002,0.21428571428571427,0.6395072602400101,14.827561362669144,2.2839187143243347,0.8057286586411248,0.4761904761904762,0.5471012044321932,0.4170313281547619,1.4821428571428572,0.8095238095238095,0.4706146774200466,1.6977827928108549,0.4633690584768705,0.07738095238095237,0.1340277410618774,2.0,-1.3832584577690636,8.802559289481566,9.945811858491217,2.0,72.57378754732274,10.509332456150082,0.3294007393644753,2.0,43.194315172819,42.000000000000014,42.000000000000014,0.001473978772186475,0.28222146421577265,2.0067911910195693,0.0006056087169553648
"mp-300705432, Ni5(P2O7)4, Li6Ni5(P2O7)4, mp-705436, mp-705432",82.0,3.0,3.2957,1978.480592,-522.73168764,6.6230179260321,1.0,3.0,4.092666016260163,4.509275686325012,0.459906849552226,1.003170731707317,351.5148562486755,0.2770406504065041,0.6666666666666666,0.4979965148329612,27.682926829268297,0.0026246829268292693,0.003711862192051062,5.024390243902438,1.2440203172059183,0.29268292682926833,0.6220101587608403,12.976954511892536,2.0488842006758863,0.783683692163246,0.6504065040650407,0.5595008303767562,0.5739255174796749,2.0975609756097557,1.1056910569105691,0.4695781814046717,1.5392454842284988,0.3929445845071406,0.10569105691056913,0.14946972610447345,2.0,-1.3852669666302264,8.618831929087232,9.954055818390623,2.0,69.45755602599694,10.282508554428684,0.3479885378730347,2.0,39.78369825323008,40.99999999999999,41.000000000000036,0.0010953956292743612,0.28505802910556666,1.5586873471873612,0.0006132922411041492
