,density,nelements,energysStab,atomMean,transition,other,NdValenc wmean,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,BCCenergy_p wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,phi wmean,SpaceGroupNumber wstd,numberDensity,oxidation flexibility,ShannonRadii,avgIonicRadVol,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300705154, Cr4P7O24, LiCr4P7O24, mp-585323, mp-705154",3.0355115859635724,3.0,0.0189896484464267,11.228571428571426,1.0,3.0,0.19047619047619047,8.15105685731344,1.236849189823621,2.31332507898308,119.63144219225029,0.0,0.0,0.0,0.0,0.32412691780832315,2.0862857142857147,1.469042503657066,-0.9671587301561904,0.29523809523809524,94.22673434731588,0.5729039315952381,0.5471428571428572,10.787849047647539,0.07910739352898916,5.257142857142857,0.5150243262856314,0.5029915995055154,0.0015802340371204675,1.8569230639167915,0.0007553321420948454,0.003522112906730828,0.862139335,2.086285714,0.079107394,0.0,11.22857143,2.313325079,7.70272699,0,0.0,4251.986691,0.003522113
"mp-300705291, CrP2O7, LiCrP2O7, mp-540274, mp-705291",2.9312311574897643,3.0,0.021448631812498675,11.0,1.0,3.0,0.16666666666666666,7.0811173004139825,1.3888444437333105,2.6254787437066605,99.7373638891442,0.0,0.0,0.0,0.0,0.3669294290733666,1.9873333333333327,1.4530999812661054,-0.9755158730133332,0.3,79.43071837911465,0.5838378903333333,0.525,9.312476696465996,0.0781284110222207,5.2,0.5244699345457228,0.5036732540093032,0.0026811593156995392,1.833030277982336,0.0012414273707941467,0.00608741960762576,0.8341373259999999,1.987333333,0.078128411,0.0,11.0,2.625478744,7.5313141329999995,0,0.0,4340.463378,0.00608742
"mp-300705332, CoP2O7, LiCoP2O7, mp-31608, mp-705332",2.8370780723542266,3.0,0.057543450937499685,11.3,1.0,3.0,0.2333333333333333,8.017203724214294,1.3021349989749738,2.4334603070247383,111.59855226062149,0.0,0.0,0.0,0.0,0.4373785794923009,1.8273333333333333,1.4583025139600572,-0.9683492063466668,0.3,60.2232874854533,0.5871510108333332,0.54,7.788880963698618,0.07336628474255577,5.0,0.5502078830676232,0.5455117288953584,0.0026674832203047506,1.6124515496597098,0.0015870693947900153,0.007213849984367045,0.8046571029999999,1.8273333330000001,0.073366285,0.0,11.3,2.433460307,7.762550632999999,0,0.051615707000000004,4340.4268090000005,0.00721385
"mp-300705333, Mo(PO4)2, LiMo(PO4)2, mp-32056, mp-705333",2.8594318316159333,3.0,0.003504094318181217,12.363636363636365,1.0,3.0,0.15151515151515152,9.420685287958932,1.279921944360174,2.4516252864520927,171.93687546889268,0.0,0.0,0.0,0.0,0.41386570291260455,2.3127272727272725,1.5222804409985802,-0.9400144300121211,0.30303030303030304,101.37811718821821,0.6003414559090909,0.4772727272727273,8.39661919809154,0.06625756353641465,5.090909090909091,0.5760908577987918,0.5760908577987918,0.001907619696946912,1.7814470856604931,0.0005120581581573498,0.0030129043775984623,0.795092329,2.312727273,0.066257564,0.0,12.36363636,2.451625286,8.663718909,0,0.0,4509.378984,0.0030129040000000003
"mp-300705340, VP2O7, LiVP2O7, mp-32415, mp-705340",2.8484835929673085,3.0,0.003507875999998689,10.9,1.0,3.0,0.10000000000000002,7.0811173004139825,1.41970262926979,2.6569803335011617,133.93788435938006,0.0,0.0,0.0,0.0,0.380614837232814,2.004,1.4545826434639824,-0.9748492063466668,0.3,79.57096008525276,0.5838075916666666,0.5116666666666667,9.312476696465996,0.07627891626617063,5.0,0.5319144502784934,0.5269436825748656,0.002552940993981332,1.6124515496597098,0.0010373584387772506,0.005295829374500793,0.806987654,2.004,0.076278916,0.0,10.9,2.656980334,7.496160799999999,0,0.0,4340.521777,0.005295829
"mp-300705357, MnP2O7, LiMnP2O7, mp-540350, mp-705357",3.0580580999325506,3.0,0.010907948249998968,11.1,1.0,3.0,0.16666666666666666,5.216214037871613,1.3589211407093005,2.5406801652889985,71.75282867052854,0.0,0.0,0.0,0.0,0.3823743928095525,1.717666666666667,1.481949691753701,-0.97410207991,0.3,48.6974505378761,0.5888127413446665,0.5183333333333334,8.78496189835537,0.08046114907316793,5.4,0.5095676814148816,0.4940748460429312,0.00317428445317553,2.2,0.002463388290346485,0.010399893925735957,0.866852264,1.7176666669999998,0.08046114900000001,0.0,11.1,2.540680165,7.629378967,0,1.0300000000000001e-05,4340.46737,0.010399894
"mp-300705367, V4P7O24, LiV4P7O24, mp-540336, mp-705367",2.9165987430069173,3.0,0.0036200958571424025,11.114285714285712,1.0,3.0,0.11428571428571427,8.15105685731344,1.2684198393626966,2.344385466216817,158.86487203419108,0.0,0.0,0.0,0.0,0.3353520629289086,2.1053333333333333,1.473350780208824,-0.9663968253942858,0.29523809523809524,94.3873410263884,0.5728693045476191,0.531904761904762,10.787849047647539,0.07640696504488816,5.0285714285714285,0.5359919150454832,0.5331467081370289,0.0014839350286664432,1.6121983976761014,0.0006223018888819652,0.0030312682508433983,0.8242337340000001,2.105333333,0.076406965,0.0,11.11428571,2.344385466,7.662551752000001,0,0.0,4252.053433,0.0030312679999999997
"mp-300705375, Ni4P7O24, LiNi4P7O24, mp-504245, mp-705375",2.9799851457514386,3.0,0.0908023723750011,11.685714285714285,1.0,3.0,0.30476190476190473,9.222756042796712,1.1275965248715936,2.1408932342527622,132.50407950593174,0.0,0.0,0.0,0.0,0.4467431533799663,1.9521904761904765,1.4525542191729668,-0.9660158730133334,0.29523809523809524,70.08214672003767,0.5769525628333334,0.5680952380952381,10.582216717568977,0.07517048789699847,4.914285714285715,0.5490386625209687,0.5430328212029678,0.0012854791030664993,1.5742831215949609,0.00028205702764961665,0.001455848758506771,0.852586617,1.952190476,0.075170488,0.0,11.68571429,2.140893234,7.957862229,0,0.022681702999999998,4251.942819,0.001455849
"mp-300705380, Mo2P3O13, LiMo2P3O13, mp-540536, mp-705380",2.7915618200792056,3.0,0.009109572083334072,12.944444444444445,1.0,3.0,0.1851851851851852,11.638973599385295,1.3610796166676264,2.826751992952373,220.4802606339581,0.0,0.0,0.0,0.0,0.4080761514290469,2.4711111111111106,1.6928056434517391,-0.8945502645481481,0.2962962962962963,130.00773483900804,0.5928507844907407,0.4805555555555556,10.442999637394028,0.061405282985218586,5.111111111111111,0.6079634876263091,0.6079634876263091,0.0022009592073452986,1.7916128329552332,0.0005923117039311092,0.003412760406228509,0.7714806390000001,2.471111111,0.061405283,0.0,12.94444444,2.8267519930000002,9.126546037,0,0.0,4478.040876,0.00341276
"mp-300705400, Cr2P3O13, LiCr2P3O13, mp-540528, mp-705400",2.8578225071508365,3.0,0.08130246628472104,10.944444444444445,1.0,3.0,0.1851851851851852,7.983565079928862,1.5074119574050904,2.8796076208275765,117.64482913857825,0.0,0.0,0.0,0.0,0.4199070830631882,1.8607407407407408,1.242406510325772,-0.8952910052888887,0.2962962962962963,92.55090102119694,0.5928844496759259,0.4805555555555556,10.442999637394028,0.07650764295823789,5.111111111111111,0.4985432597619446,0.4985432597619446,0.0015028805783849964,1.7916128329552332,0.0006884159009284289,0.0033117425230791424,0.8127077890000001,1.8607407409999999,0.076507643,0.0,10.94444444,2.8796076210000003,7.4982534439999995,0,0.0,4477.914656,0.003311743
"mp-300705401, Ni4P4O15, Li2Ni4P4O15, mp-585202, mp-705401",3.146254911628201,3.0,0.05636592211956515,12.695652173913045,1.0,3.0,0.463768115942029,14.327404585590868,1.1565181068556525,2.3278603843784045,225.18113901617082,0.0,0.0,0.0,0.0,0.34549147661668594,2.135942028985508,1.4108933176506364,-0.8728398895768116,0.2753623188405797,120.49857889298069,0.5471628683333334,0.6231884057971014,16.799395874356055,0.0727935160728625,4.869565217391305,0.5741089638534959,0.5718963817334269,0.0009621125599831873,1.4833671399332156,0.0001976584756584357,0.001072683996142885,0.8969817179999999,2.135942029,0.072793516,0.0,12.69565217,2.327860384,8.676226782999999,0,0.034515635,4044.051871,0.001072684
"mp-300705402, Mn9(P2O7)8, Li5Mn9(P2O7)8, mp-705426, mp-540023",2.7766353771081858,3.0,0.05960151623456689,11.271604938271606,1.0,3.0,0.1851851851851852,5.841000977414845,1.2564453889151943,2.3334891140420564,84.0228060803007,0.0,0.0,0.0,0.0,0.35218128063265525,1.749588477366255,1.4502249231508255,-0.9619838904744856,0.2962962962962963,56.769093511819754,0.5821613679549794,0.5302469135802469,9.860070281737963,0.0718150814704169,5.45679012345679,0.5583338839883427,0.5515052268838208,0.0014384230053436846,2.244606059726125,0.0011349065978087571,0.004583880731788237,0.785664798,1.7495884769999999,0.071815081,0.0,11.27160494,2.3334891140000003,7.761271592999999,0,1.15e-05,4286.931611999999,0.004583881
"mp-300705404, Fe3P4O15, LiFe3P4O15, mp-705395, mp-705381",2.9332978341548404,3.0,0.08361094874053078,11.727272727272727,1.0,3.0,0.2727272727272727,10.488438691681637,1.1427095536342302,2.176370905014981,164.04396520646884,0.0,0.0,0.0,0.0,0.34297355991147865,1.8013636363636365,1.316202746320447,-0.9131204906181818,0.28787878787878785,94.37647496399693,0.5655378150757575,0.5604545454545454,13.10123400352271,0.0731292351958226,5.2727272727272725,0.5470621562685547,0.5470621562685547,0.0013729646136666528,1.8630819574472,0.0009951267314914408,0.0038235168806027135,0.832384406,1.801363636,0.073129235,0.0,11.72727273,2.176370905,8.051834061000001,0,0.095939218,4227.744638,0.0038235170000000002
"mp-300705431, Fe5(P2O7)4, LiFe5(P2O7)4, mp-705433, mp-705376",2.8969387497071435,3.0,0.04965001324695351,11.560975609756095,1.0,3.0,0.24390243902439024,9.308456691947107,1.1426163311063977,2.144011456201457,141.48705971907455,0.0,0.0,0.0,0.0,0.340637655704161,1.817317073170732,1.4186549390914642,-0.9510723964357723,0.29268292682926833,81.3144362244627,0.5695683821138212,0.5613821138211382,11.587924407253153,0.07336184645409607,5.2682926829268295,0.5470037336873842,0.5470037336873842,0.0014280985924244615,1.861344783252577,0.0010272646210681897,0.004116338242126289,0.823191007,1.8173170730000001,0.073361846,0.0,11.56097561,2.144011456,7.926815415,0,0.085799301,4234.683906,0.004116338
"mp-300705432, Ni5(P2O7)4, Li6Ni5(P2O7)4, mp-705436, mp-705432",2.997752767525734,3.0,0.11861411679877865,11.804878048780491,1.0,3.0,0.3252032520325203,9.88093570848663,1.0989753007294834,2.089271363221417,144.45001758443675,0.0,0.0,0.0,0.0,0.4324221605069366,1.966504065040651,1.420338224352895,-0.9506658923707318,0.29268292682926833,76.58134814172732,0.5739255174796749,0.5723577235772358,11.367010885875347,0.0748219135903474,4.902439024390244,0.550007606804369,0.5461802341769336,0.0010953956292743612,1.5586873471873612,0.00023755691305503754,0.0012370347229108732,0.857286915,1.966504065,0.074821914,0.0,11.80487805,2.089271363,8.042604033,0,0.024203037,4234.6499189999995,0.001237035
"mp-300705448, NiPO4, LiNiPO4, mp-705637, mp-705448",2.8947438830919885,3.0,0.1244748446874988,12.5,1.0,3.0,0.4444444444444444,13.730429394524586,1.2095300587265132,2.413367316584249,214.81659719886346,0.0,0.0,0.0,0.0,0.3788976610177281,2.05,1.3477910597495222,-0.8611243386222222,0.2777777777777777,114.88286492911374,0.5562677529166666,0.5972222222222222,16.022168284698857,0.0680672254424126,4.833333333333333,0.5926071067703805,0.5926071067703805,0.0008653434056302584,1.4624940645653532,0.00017406550126272254,0.0009612442315485931,0.82581723,2.05,0.068067225,0.0,12.5,2.413367317,8.536931222,0,0.033077483,4133.774671,0.000961244
"mp-300705470, Mo4P5O24, Li3Mo4P5O24, mp-705562, mp-705470",3.1129657230158383,3.0,0.005831442651516028,13.181818181818182,1.0,3.0,0.202020202020202,12.767492966328213,1.5290273710961046,3.2718905669009386,245.5737403610218,0.0,0.0,0.0,0.0,0.44172540456634335,2.504040404040404,1.8023189723786688,-0.855062530060606,0.2929292929292929,144.790805817358,0.593094255479798,0.4681818181818183,11.483671305927624,0.06705311926621972,5.090909090909091,0.568455176805174,0.568455176805174,0.0013279213987317528,1.7814470856604931,0.000351378301727497,0.0020327202489397707,0.857887187,2.504040404,0.06705311900000001,0.0,13.18181818,3.271890567,9.320145556,0,0.0,4509.250567,0.00203272
"mp-300705640, Co21O40, Li20Co21O40, mp-851287, mp-705640",4.834275136979407,2.0,0.05365822303278645,14.540983606557374,1.0,2.0,1.2049180327868851,30.98360655737705,2.0245901639344264,4.8985335655737705,521.2786885245903,0.0,0.0,0.0,0.0,0.3950143735245901,2.860655737704918,2.7163934426229512,-0.5484016393442622,0.3278688524590164,286.36065573770486,0.7703931629098358,0.8778688524590164,29.459016393442624,0.09458347945284636,4.688524590163935,0.4382938218559183,0.4184437873442784,0.003445348791517757,0.9502542128648812,0.001922319406090752,0.006098401623915112,1.334888372,2.860655738,0.094583479,0.0,14.54098361,4.898533566,15.389943400000002,0,0.266540125,6097.6950799999995,0.006098401999999999
"mp-300743603, Ti3Fe(PO4)6, Li3Ti3Fe(PO4)6, mp-775436, mp-743603",2.667782465919092,4.0,0.03646201041360442,11.0,2.0,4.0,0.08823529411764705,3.6637131598484975,1.802715656176598,3.5348189546331352,100.27207696189699,0.0,0.0,0.0,0.0,0.5436605002814628,1.2704411764705883,1.2243653906663614,-0.6809663865529413,0.22058823529411767,53.21488321339459,0.43952706738970587,0.36492647058823535,5.985723174388808,0.07100666574778335,4.911764705882354,0.549652330493749,0.549652330493749,0.0030993535129601145,1.5971969391041725,0.0017818796579685586,0.009608926148810759,0.758102072,1.2704411759999998,0.071006666,0.0,11.0,3.534818955,5.656427735,0,0.015520076,3282.696346,0.009608926
"mp-300752433, La3Ti4O12, LiLa3Ti4O12, mp-754804, mp-752433",5.5011548625532924,3.0,0.02695727710526441,18.684210526315788,2.0,2.0,0.1929824561403509,10.038277005162747,1.9675733859858355,5.582086243603282,296.1441477681265,0.0,0.0,0.0,0.0,0.3901202343261606,1.3656140350877193,1.1912271916902426,-0.33302631578947384,0.21052631578947367,153.49596329520338,0.498515167982456,0.4335087719298245,13.91288908207184,0.07866331321546449,3.736842105263158,0.4570984104613155,0.4570984104613155,0.011073967360449398,1.2499307460039912,0.008732739561750965,0.029711671768301744,1.426536425,1.365614035,0.078663313,0.0,18.68421053,5.582086244,14.03819667,0,1.58e-06,3917.359705,0.029711672
"mp-300753239, SnPHO5, LiSnPHO5, mp-775543, mp-753239",4.042283796672752,4.0,0.0,13.25,0.0,4.0,0.3125,2.9939718080670032,2.4342927617688064,5.641522496764865,139.39796654490866,0.0,0.0,0.0,0.0,0.4862494725188378,0.8390624999999999,0.9182121618769542,-0.908288690475,0.21875,21.90318616903643,0.420758618515625,0.465625,9.210801658243435,0.08441923318225736,4.75,0.525270734935257,0.525270734935257,0.006263577257822449,1.984313483298444,0.002987543369767989,0.01134466186591936,1.085658307,0.8390625,0.08441923300000001,0.0,13.25,5.641522497,7.209021937999999,0,0.0,3488.5693340000003,0.011344662
"mp-300753403, CuCO3, LiCu2(CO3)2, mp-760595, mp-753403",2.9356529254467416,3.0,0.10976024699999964,11.8,1.0,3.0,0.6666666666666666,11.951382997609755,1.9754043186705408,4.316748461093784,340.1413051463564,0.0,0.0,0.0,0.0,0.3109704924086546,8.777333333333335,10.449904029330712,-0.2903333333333333,0.26666666666666666,304.68085211177214,0.751122666,0.7126666666666668,16.55240835111985,0.07154275830333251,4.6,0.6056544790536149,0.6056544790536149,0.004482588567355036,1.743559577416269,0.002369367840534168,0.007818006092750287,0.8193766170000001,8.777333333,0.071542758,0.0,11.8,4.316748461,8.236993333,0,0.0,3719.816435,0.007818006
"mp-300754937, TiO2, LiTi6O12, mp-766454, mp-757527",3.9078915506439222,2.0,0.058752857500000026,12.666666666666664,1.0,2.0,0.3333333333333333,18.33333333333333,1.0,2.6447000000000003,563.3,0.0,0.0,0.0,0.0,0.456960815,2.4316666666666658,2.285,-0.5666666666666668,0.3333333333333333,305.23333333333335,0.7846732666666666,0.6333333333333333,28.33333333333333,0.08840032303350538,4.333333333333333,0.429938339228848,0.429938339228848,0.019641435062251703,0.4714045207910317,0.009389661230908694,0.03292042132109163,1.086806113,2.431666667,0.088400323,0.0,12.66666667,2.6447,13.31096667,0,3.76e-06,6200.338442,0.032920421
"mp-300755185, SbPHO5, LiSbPHO5, mp-755529, mp-755185",3.8225715648344822,4.0,0.029327853593750675,13.375,0.0,4.0,0.3125,2.1494457861272056,2.4723075632898106,5.771347018797855,85.91798079861816,0.0,0.0,0.0,0.0,0.4863243351525972,1.2340624999999998,1.1637833557921122,-0.796257440475,0.21875,40.66976867264822,0.42580004226562496,0.4734375,9.737772781801805,0.07878906097464647,4.75,0.5638032214284151,0.5569318554353282,0.005586812922037832,1.984313483298444,0.002405728492249532,0.008515831842964299,1.02281148,1.2340625,0.078789061,0.0,13.375,5.771347018999999,7.304334438,1,0.0,3488.670104,0.008515832
"mp-300755288, FeCuS2, LiFeCuS2, mp-753211, mp-755288",3.8812006751861583,3.0,0.16131266874999994,21.75,2.0,3.0,1.3333333333333333,16.734511910685914,0.6123724356957945,0.9438679359717412,204.17744983768952,0.0,0.0,0.0,0.0,0.4738581901209555,2.571,1.20969603620083,-1.693645833333333,0.16666666666666666,105.82912241622759,0.18555188979166667,0.7816666666666666,10.261172772479114,0.05094379137268769,6.75,0.8648224712121951,0.8648224712121951,0.14834905429396866,2.165063509461097,0.10569345027089246,0.2534813856222737,1.0754405390000001,2.571,0.050943790999999995,0.0,21.75,0.943867936,15.29341667,0,0.175888567,6.495033208,0.25348138600000003
"mp-300755367, Ta2CuO6, LiTa2CuO6, mp-754223, mp-755367",7.768092686047852,3.0,0.10474137277777727,24.777777777777786,2.0,3.0,0.5925925925925926,18.414522806897853,5.696243317193308,14.85033138059024,516.6766630122836,0.0,0.0,1.037037037037037,1.4665918424609872,0.9117112112463522,3.2614814814814816,3.4850105045372897,-0.39407407407407397,0.2222222222222222,304.08279608955286,0.5118521966666666,0.4648148148148148,17.634219757255718,0.08074302912370733,4.333333333333333,0.4868006532304005,0.4868006532304005,0.011772920613010949,0.9428090415820634,0.003285605445093671,0.019607528222177515,1.941794517,3.261481481,0.08074302900000001,1.037037037,24.77777778,14.85033138,19.31252444,0,0.0,4133.374311,0.019607528
"mp-300755414, TiS2, Li(TiS2)2, mp-9027, mvc-16738",3.1433386446648663,2.0,0.022005891666666774,18.0,1.0,2.0,0.3333333333333333,15.766666666666666,1.6666666666666663,2.7105,354.0933333333333,0.0,0.0,0.0,0.0,0.2759483016666666,2.932,1.7846666666666668,-3.363958333333333,0.3333333333333333,194.04666666666668,0.3838023579166666,0.6333333333333333,8.999999999999996,0.050705722762723685,7.0,0.9450066221986606,0.8597701299829822,0.0607866843325394,1.4142135623730951,0.03296851093638292,0.0840989419812786,0.8858605490000001,2.932,0.050705723,0.0,18.0,2.7105,18.66616667,0,3.76e-06,11.99490146,0.084098942
"mp-300755570, NiS, Li(NiS)2, mp-594, mp-755570",5.6805614605483035,2.0,0.1037128072916671,22.0,1.0,2.0,2.0,43.075,3.0,6.6571,617.07,0.0,0.0,0.0,0.0,0.6090874725,4.80025,3.93975,-2.53921875,0.25,334.91,0.3004032746875003,1.3,38.75,0.07538507448922366,6.5,0.8284257732000595,0.8284257732000595,0.2003220673608105,1.5,0.1747719847676186,0.3750940521284291,1.6096962330000002,4.80025,0.07538507400000001,0.0,22.0,6.6571,22.6896,0,0.148848675,9.526957559,0.375094052
"mp-300755615, TiO2, Li5Ti12O24, mp-754672, mp-765985",2.9559963142453225,2.0,0.032580068333333045,12.666666666666664,1.0,2.0,0.3333333333333333,18.33333333333333,1.0,2.6447000000000003,563.3,0.0,0.0,0.0,0.0,0.456960815,2.4316666666666658,2.285,-0.5666666666666668,0.3333333333333333,305.23333333333335,0.7846732666666666,0.6333333333333333,28.33333333333333,0.06686752323566407,4.333333333333333,0.5687955650011755,0.5687955650011755,0.011142839219963395,0.4714045207910316,0.005326875816065988,0.01867617924412117,0.8220788170000001,2.431666667,0.066867523,0.0,12.66666667,2.6447,13.31096667,0,3.76e-06,6200.338442,0.018676178999999998
