,density,nelements,energysStab,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,BCCenergy_p wstd,AtomicVolum wmean,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,MeltingT wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,SpaceGroupNumber wstd,Crystal System,meanbv,meanValenceOcc,Hall Number,ionicitymean,NNdiststd,oct,q4,q6,tet,lin,bent,sq_pyr,numberDensity,ShannonRadii,avgIonicRadVol,SpaceGroup,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,negativeoxdensity,nsites,Unit Cell Mass,energy,total_magnetization,Electronegativity wmean,IsNonm wmean,phi wmean,VegardVolume,bcc,volumeshannonflex,strainlatticemean,AtomicWeigh wmean,BCCvolume_padiff wstd,Polarizability wstd,symmetry ops,strainlatticestd,q2
"mp-300031615, Co5(P3O11)2, Li4Co5(P3O11)2, mp-31617, mp-31615",3.2687698536081915,3.0,0.028397659090908082,12.151515151515152,6.809624259296597,1.0,0.0,3.0,0.35353535353535354,12.411967328591542,2.088055304166909,191.3996538532752,0.4841277117849898,0.0,0.0,0.0,0.0,0.2718686868686869,0.3338381070986933,4133.864663606891,5841.362230740654,1.9907070707070704,1.3565383241453273,-0.8943073593050505,120.70101010101013,104.428235187897,0.559002388080808,0.07820561616161617,0.1105994430295021,12.287180249754215,1.0,0.167374571606697,30422.15151515152,81.0,0.9875000000000002,0.009325650744068823,-0.02181937801486804,0.2518459277744102,0.25727317294524643,-0.6318059902919051,2.971267640159225,2.971267640159225,0.3684655876312171,0.07803104259380207,0.5568304956815631,0.5317604722932902,14.0,0.1726505868071651,0.02373342145696985,0.1095857362423737,0.07249973466840805,0.4242427962461996,0.9203091100242646,0.02601034753126736,0.1683819262287001,0.07464861507223194,0.03520197797961412,0.2916285502415989,0.05202069506253472,66.0,1664.9906939999994,-447.97718532,37.9999982,0.992121212121212,0.2828282828282828,0.5939393939393939,0.8352093801505159,-0.006639439377201514,616.6448157051848,-0.03034179352836593,8.40904390909091,0.6683425149530149,0.2592017665055861,4.0,68.11235773157235,0.13624575848863946
"mp-300031618, Co2P5O16, LiCo2P5O16, mp-31620, mp-31575",2.6696037839698703,3.0,0.029261776929348393,11.173913043478262,5.654180245916125,1.0,0.0,3.0,0.2028985507246377,6.884439348703547,2.5382185671729625,91.1302660921476,0.7684027777159227,0.0,0.0,0.0,0.0,0.2807971014492754,0.4556483560871517,4313.597347743186,6095.335086974483,1.8640579710144929,1.6153548553022719,-1.015379572115942,86.94637681159418,48.88070639073128,0.5875451316304348,0.0448832231884058,0.06347446295606207,6.711005673031223,1.0,-1.5105017489078452,491.3478260869565,72.0,1.143333333333333,0.012622492811099107,-0.5421852079052566,0.25634357518784745,0.2759167591369602,-0.6837261604547153,2.9020497707746635,2.9020497707746635,0.2053531824769728,0.06993510755693075,0.5969986931288709,0.5702004283705089,13.0,0.16526863509579506,0.03596653608778913,0.09651857841130836,0.0788389922395402,0.4613378886682951,0.7584665166077132,0.02128459795210936,0.16956270883081634,0.07742729531226153,0.038279981043304434,0.3171280710816789,0.04865050960482139,46.0,1057.4512,-315.0348131,17.9999997,1.0108695652173914,0.3043478260869565,0.5499999999999999,0.8256023245530542,-0.045098622474901484,419.7519181052028,-3.8078748218595144e-05,7.662689855072465,0.769137104974879,0.09492902753558093,4.0,67.325417493097,0.15415716117871214
"mp-300031636, CrPO5, LiCrPO5, mp-540466, mp-31636",3.0420679704640503,3.0,0.0352669966071435,11.285714285714285,5.724989974146824,1.0,0.0,3.0,0.23809523809523805,10.42433051407459,2.8687332211854555,164.5625100923389,0.44436689571688426,0.0,0.0,0.0,0.0,0.27657142857142863,0.4493756257130119,4428.632994844645,6258.961286849518,1.935238095238095,1.2654623705736447,-0.8240589569142857,131.96666666666667,126.92385436653046,0.5811230132142857,0.0,0.0,13.756383799461807,3.0,0.05655365262305545,32423.0,292.0,1.5022222222222223,0.01023414330746327,0.006773182173804822,0.2686960297589536,0.2696294887556688,-0.7690677538915718,3.03938924461668,3.03938924461668,0.3954673710466373,0.07868982709252408,0.5418685247993634,0.4820879624091334,62.0,0.214028822862334,0.06453627877894651,0.10110620431100492,0.09675693716491024,0.4486563710576729,0.8619528717903661,0.02248280774072116,0.21648694455342304,0.07162581198252423,0.04697997292034594,0.2893700854750673,0.05620701935180292,28.0,651.8674480000002,-198.23773299,4.0736062,1.0023809523809524,0.2857142857142857,0.4857142857142857,0.8337672213442302,-0.08071813759474288,287.62263412008537,3.9968028886505635e-14,7.760326761904763,0.5813096557976477,0.5244009647989657,8.0,36.007356482656455,0.08191207352333994
"mp-300031641, Cr(PO3)3, LiCr(PO3)3, mp-31690, mp-31641",2.739816098170892,3.0,0.08753883538461428,10.846153846153848,4.785332619998705,1.0,0.0,3.0,0.12820512820512822,5.305771980123389,2.894947678404851,67.44763483697488,0.7640731298049807,0.0,0.0,0.0,0.0,0.2825128205128205,0.4018928145946729,4292.987430803293,6065.939768778159,2.0153846153846158,1.7080761869293273,-1.0570695970666666,92.95128205128206,54.77783436217244,0.5852997472435898,0.0,0.0,7.011496148326782,2.0,0.2320735281117288,31720.769230769238,2.0,1.3160000000000005,0.014137620074065438,-0.27793557385168943,0.2524237628762323,0.2755771184788011,-0.6651264538407863,2.872576935844425,2.872576935844425,0.2194367666855146,0.07424208266581889,0.5695607797343303,0.5375159671263177,2.0,0.15062040132826046,0.03550295857988165,0.06747754125700807,0.07720478064022583,0.3579941420769707,0.7815590302759517,0.022843717743328888,0.15667659110850313,0.06624440955324447,0.03748649564647908,0.2308956300969812,0.05139836492249,52.0,1155.647944,-380.08588289,12.000000300000002,1.0048717948717951,0.3076923076923077,0.5461538461538462,0.9910181956453972,-0.08836752374292532,493.8204776541154,-0.2432684293682629,7.407999641025643,0.8009734325572858,0.1477190324823716,2.0,60.95034280898789,0.14156043193801665
"mp-300031642, CrP2O7, LiCrP2O7, mp-540267, mp-31642",2.9304016277589557,3.0,0.09047140281249888,11.0,5.138093031466052,1.0,0.0,3.0,0.16666666666666666,7.0811173004139825,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,0.3669294290733666,4340.463378217765,6133.4972643384435,1.9873333333333327,1.4530999812661054,-0.9755158730133332,106.60666666666668,79.43071837911465,0.5838378903333333,0.0,0.0,9.312476696465996,2.0,0.13583141656966818,31951.8,2.0,1.3765217391304352,0.018418995708287502,-0.2448160782479549,0.2559332292134206,0.28723215069815505,-0.6169016832947196,2.919441538862652,2.919441538862652,0.4824906575175822,0.07810630091343647,0.5398520138677679,0.5038137130075445,2.0,0.22051343754434544,0.09165151389911676,0.10210188383528856,0.10797269727297892,0.5006632077371251,0.8339012677341872,0.02343189027403094,0.2269788286282611,0.08904914318642207,0.05242574375184817,0.3229129564695069,0.054674410639405535,20.0,451.87884800000006,-144.15634975,3.9897328,1.004,0.3,0.525,0.9235373195279548,-0.08331657041143918,202.04792629043004,-0.05458109720184515,7.531314133333333,0.7113838127703955,0.2524922705087557,2.0,29.680810102226552,0.10409156374228276
"mp-300031643, CrP2O7, LiCrP2O7, mp-540291, mp-31643",2.8026873558722722,3.0,0.02655442131249864,11.0,5.138093031466052,1.0,0.0,3.0,0.16666666666666666,7.0811173004139825,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,0.3669294290733666,4340.463378217765,6133.4972643384435,1.9873333333333327,1.4530999812661054,-0.9755158730133332,106.60666666666668,79.43071837911465,0.5838378903333333,0.0,0.0,9.312476696465996,1.0,0.1358314165696682,31951.8,81.0,1.0705263157894738,0.013324547408225995,0.054666023182578696,0.2887838202270407,0.2592418434363393,-0.6565263160050316,2.53739970418225,2.53739970418225,0.26900167856305945,0.07470223190923299,0.5599064202168202,0.5254387591319768,14.0,0.1724411445180399,0.045825756949558406,0.07984350478625331,0.08443447121315699,0.3915178028227917,0.7975577535123841,0.02241066957276989,0.17749706968379286,0.06963628312369574,0.04099684516033248,0.2525173994537533,0.052291562336463086,40.0,903.757696,-290.86937876,7.9854862,1.004,0.3,0.525,0.8466483519390465,-0.06618757059065987,390.36525185637885,-0.022012128964359928,7.531314133333333,0.7113838127703955,0.2524922705087557,4.0,53.01570926477351,0.12695187183389067
"mp-300031644, Cr3(PO4)4, Li3Cr3(PO4)4, mp-705409, mp-31644",2.9839788815154398,3.0,0.13093826370470918,11.304347826086955,5.567255061742302,1.0,0.0,3.0,0.21739130434782608,9.419531742070069,2.4457816969824067,144.21020877254043,0.4545362985707948,0.0,0.0,0.0,0.0,0.27697101449275363,0.3662332844644785,4313.395506717661,6095.477595216516,2.0388405797101448,1.3480929765368348,-0.9000138026202897,125.88405797101449,112.26707048138269,0.5742791734782609,0.0,0.0,12.46648099899144,2.0,0.08088474782299103,31679.956521739125,1.0,0.4061111111111112,0.009926565867206444,0.0009020773675456666,0.23584490167675226,0.2688738412106952,-0.7322390066227403,2.63251979422832,2.63251979422832,0.3742075111463586,0.07712799469285472,0.5372356027829763,0.5060738224058635,1.0,0.15290038947767073,0.026674241321382137,0.07323965306447316,0.07115677264518143,0.3299498757050451,0.8462397679286137,0.023473737515216656,0.15440632083921474,0.05652197421860266,0.03454990773707732,0.212807907999112,0.05365425717763807,69.0,1607.621244,-496.0520261,18.000873300000006,0.9968115942028986,0.2898550724637681,0.5239130434782608,0.8090030371547451,-0.14424285204505674,695.9293412789908,-0.0027942324527003852,7.766286202898551,0.6413438200673802,0.4339898008455673,1.0,68.72942705645077,0.13261509260158627
"mp-300031647, CrPO4, LiCrPO4, mp-31645, mp-31647",3.3626698320372683,3.0,0.11537221750000093,11.833333333333336,6.011562932290477,1.0,0.0,3.0,0.2777777777777777,12.161718933087025,2.274759906939093,195.8423309201739,0.2937890319367426,0.0,0.0,0.0,0.0,0.2716666666666667,0.39262175604163374,4133.838651402674,5841.380555973333,2.245555555555556,1.4935474383551681,-0.8627910052888886,150.91666666666666,150.3495057819908,0.5503634990277778,0.0,0.0,16.330498620225445,3.0,0.1337270947152025,30409.16666666667,212.0,1.3189655172413792,0.03310842800989116,-0.40166605556466345,0.2066816504785113,0.23993332288822464,-0.6128155012228454,2.476197394778606,2.476197394778606,0.39604783340342187,0.08267329066569126,0.5101645817629403,0.4806371055839415,43.0,0.29386380957149555,0.15713484026367722,0.14658847693966054,0.1304637683166239,0.6049530148694408,0.9495289300997282,0.027557763555230427,0.28756083464668264,0.10368124009293,0.06334620009886051,0.390176796572598,0.05511552711046085,12.0,293.934924,-89.761662,6.0000005,0.9783333333333332,0.2777777777777777,0.5666666666666667,1.0940407039743616,-0.08515171740380162,121.79788052310344,-0.09931737879273328,8.164859,0.6142324809207684,0.643401090271817,4.0,21.18334350486453,0.16393085221959094
"mp-300031648, CrP2O7, LiCrP2O7, mp-540430, mp-31648",3.1317731222563023,3.0,0.10939810306249953,11.0,5.138093031466052,1.0,0.0,3.0,0.16666666666666666,7.0811173004139825,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,0.3669294290733666,4340.463378217765,6133.4972643384435,1.9873333333333327,1.4530999812661054,-0.9755158730133332,106.60666666666668,79.43071837911465,0.5838378903333333,0.0,0.0,9.312476696465996,1.0,0.13583141656966818,31951.8,81.0,1.3765217391304352,0.01317844222070022,-0.08312125708832603,0.2473666776916069,0.2743258327678141,-0.6225669601435511,2.8218565892544225,2.8218565892544225,0.4565334821953376,0.08347361384269751,0.5082315401485206,0.4697167574181591,14.0,0.1789422015027074,0.045825756949558406,0.08285361687940693,0.08761766342845557,0.4062780826491443,0.8912053392840273,0.025042084152809254,0.18418873580472328,0.07226158143085368,0.04254243236531087,0.2620373432470813,0.05843152968988825,40.0,903.757696,-287.55563149,7.9793092,1.004,0.3,0.525,0.8836565584353838,-0.1028720953774092,427.82274247885215,-0.07162390927139366,7.531314133333333,0.7113838127703955,0.2524922705087557,4.0,45.595201986128146,0.09860356382797857
"mp-300031649, CrP2O7, LiCrP2O7, mp-31632, mp-31649",3.2493532157235485,3.0,0.061026818312499564,11.0,5.138093031466052,1.0,0.0,3.0,0.16666666666666666,7.0811173004139825,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,0.3669294290733666,4340.463378217765,6133.4972643384435,1.9873333333333327,1.4530999812661054,-0.9755158730133332,106.60666666666668,79.43071837911465,0.5838378903333333,0.0,0.0,9.312476696465996,1.0,0.13583141656966818,31951.8,9.0,1.4390909090909094,0.007565728308110166,-0.05556332850426125,0.25413197654152386,0.2725042829606084,-0.6293986577808726,2.823358948163152,2.823358948163152,0.5277201542473294,0.08660756861353415,0.4897684589429696,0.4498076673299325,5.0,0.287564309509006,0.18330302779823365,0.13314770315872018,0.1408036375601152,0.6528983958201519,0.9246649811549008,0.025982270584060246,0.2959956130316224,0.11612605407605785,0.06836668536113383,0.4211001487834117,0.0606252980294739,10.0,225.93942400000003,-72.37262072,2.0000002,1.004,0.3,0.525,0.9170159600149572,-0.144498482102996,110.75273902293681,-0.012028691273683556,7.531314133333333,0.7113838127703955,0.2524922705087557,2.0,17.021727812068132,0.09806007337496957
"mp-300031654, Cr3(PO4)4, Li3Cr3(PO4)4, mp-31744, mp-31654",2.9736578416372046,3.0,0.1230806555163042,11.304347826086955,5.567255061742302,1.0,0.0,3.0,0.21739130434782608,9.419531742070069,2.4457816969824067,144.21020877254043,0.4545362985707948,0.0,0.0,0.0,0.0,0.27697101449275363,0.3662332844644785,4313.395506717661,6095.477595216516,2.0388405797101448,1.3480929765368348,-0.9000138026202897,125.88405797101449,112.26707048138269,0.5742791734782609,0.0,0.0,12.46648099899144,1.0,0.08088474782299071,31679.956521739125,6.0,1.3380952380952382,0.012051458194311944,-0.14394706724834494,0.2358268921678687,0.2716263996211998,-0.7901672738822489,2.6457467885428607,2.6457467885428607,0.3632732497719458,0.07686122299621688,0.5388362206115714,0.5077822231614574,4.0,0.17482522461540204,0.0400113619820732,0.08374170164962548,0.0813601509001888,0.3772623557664806,0.8433127785838013,0.0233925461292834,0.17654709589013634,0.06462682581927785,0.039504120304795255,0.2433230578612213,0.05346867686693348,46.0,1071.7474960000004,-331.06280071,12.0000006,0.9968115942028986,0.2898550724637681,0.5239130434782608,0.8192830316870865,-0.1470657381143889,462.6480923786821,-0.0031569577520376892,7.766286202898551,0.6413438200673802,0.4339898008455673,2.0,51.147334733892244,0.13232712470654154
"mp-300031657, CrP2O7, LiCrP2O7, mp-540326, mp-31657",3.055806515184504,3.0,0.04995913081249982,11.0,5.138093031466052,1.0,0.0,3.0,0.16666666666666666,7.0811173004139825,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,0.3669294290733666,4340.463378217765,6133.4972643384435,1.9873333333333327,1.4530999812661054,-0.9755158730133332,106.60666666666668,79.43071837911465,0.5838378903333333,0.0,0.0,9.312476696465996,1.0,0.1358314165696682,31951.8,81.0,1.0381818181818179,0.009673588884886418,-0.2342647318636865,0.25954041411302864,0.28094537028412303,-0.5559183292360202,2.630843024382484,2.630843024382484,0.3759607159532515,0.08144881607603084,0.5201602399302361,0.4825797002794067,14.0,0.17748349112396708,0.045825756949558406,0.08217820644048743,0.08690341718620102,0.4029661637678621,0.8695876028814291,0.024434644822809253,0.18268725645379807,0.07167251569939301,0.04219563274450035,0.25990125355442,0.057014171253221585,40.0,903.757696,-289.93319038,7.9322155,1.004,0.3,0.525,0.8651286107430358,-0.055147126675128964,418.5516645452501,-0.05183878778001076,7.531314133333333,0.7113838127703955,0.2524922705087557,4.0,46.18033550910219,0.10574621102027286
"mp-300031660, CrP2O7, LiCrP2O7, mp-31692, mp-31660",2.991862322320564,3.0,0.10274444006249883,11.0,5.138093031466052,1.0,0.0,3.0,0.16666666666666666,7.0811173004139825,2.6254787437066605,99.7373638891442,0.6082807005560803,0.0,0.0,0.0,0.0,0.2804333333333333,0.3669294290733666,4340.463378217765,6133.4972643384435,1.9873333333333327,1.4530999812661054,-0.9755158730133332,106.60666666666668,79.43071837911465,0.5838378903333333,0.0,0.0,9.312476696465996,1.0,0.13583141656966818,31951.8,60.0,1.4088,0.02440313690191236,0.12942900661058834,0.2601179693434944,0.26437057310907897,-0.3639457715759594,2.946318307682301,2.946318307682301,0.5662646619743608,0.07974446117730755,0.5244530431342366,0.4934069641368022,12.0,0.1762367789856101,0.045825756949558406,0.08160095518839097,0.08629297424086217,0.4001355748238705,0.8513910720754254,0.023923338353192262,0.1814039910711885,0.07116906044987573,0.04189923443052152,0.25807560743078045,0.055821122824115284,40.0,903.757696,-287.82177801,8.0000019,1.004,0.3,0.525,0.8449713514699164,-0.06720950938315426,415.3128239295994,-0.024895581065712474,7.531314133333333,0.7113838127703955,0.2524922705087557,4.0,45.46338101510989,0.10927933961953132
"mp-300031661, Cr2P3O11, LiCr2P3O11, mp-31719, mp-31661",3.0819134718396763,3.0,0.01323724113281166,11.3125,5.496803048136253,1.0,0.0,3.0,0.2083333333333333,8.981510714919969,2.3018442619701176,135.49594189161982,0.4818045388047423,0.0,0.0,0.0,0.0,0.27714583333333337,0.335011103366211,4262.979105662106,6023.953490674618,2.084166666666667,1.4102675327358596,-0.9332440476166668,123.22291666666666,105.93000887148969,0.57128499359375,0.0,0.0,11.903401708008607,1.0,-1.2964137856961653,439.0,90.0,1.3380952380952382,0.014256109696102056,-0.26540467942194473,0.2618346621605181,0.25303639634005515,-0.8945594972992272,2.8014730863827872,2.8014730863827872,0.3532555960056768,0.079632612078213,0.533442709506338,0.496225563993989,15.0,0.1970785530220137,0.057939050680434874,0.09487379430578943,0.0929128082944019,0.4308313658492012,0.8743502375857004,0.02488519127444156,0.19887250348248545,0.07573360712354127,0.045113470367345566,0.277873484482621,0.054747420803771436,32.0,745.813772,-236.68831469999998,9.999998800000002,0.994375,0.2916666666666667,0.540625,0.9446772143747744,-0.14525922983078834,321.1136433489524,-0.10697276649794912,7.7688934583333324,0.6740452631751579,0.3966765186101474,4.0,41.20679583359501,0.13424726752835664
"mp-300031664, CrPO4, LiCrPO4, mp-18906, mp-31664",3.740037807200856,3.0,0.0183961066666658,11.833333333333336,6.011562932290477,1.0,0.0,3.0,0.2777777777777777,12.161718933087025,2.274759906939093,195.8423309201739,0.2937890319367426,0.0,0.0,0.0,0.0,0.2716666666666667,0.39262175604163374,4133.838651402674,5841.380555973333,2.245555555555556,1.4935474383551681,-0.8627910052888886,150.91666666666666,150.3495057819908,0.5503634990277778,0.0,0.0,16.330498620225445,3.0,0.1337270947152025,30409.16666666667,298.0,1.2772727272727276,0.013690013344421593,-0.11538469215341515,0.186399869936249,0.28366202987117856,-1.194492193300149,5.040724340144663,5.040724340144663,0.6611836711772621,0.09195111271095616,0.4662404812673082,0.4223527857932748,63.0,0.3044691952192814,0.15713484026367722,0.15187877563868568,0.13517213501914072,0.6267854413626398,1.0560876550441551,0.03065037090365205,0.2979387493449037,0.10742303986483648,0.06563233013423247,0.4042580657309336,0.0613007418073041,12.0,293.934924,-90.92537533,6.000000099999999,0.9783333333333332,0.2777777777777777,0.5666666666666667,0.9503816928650328,0.046165036304081336,132.57213110655414,-0.03407642942496617,8.164859,0.6142324809207684,0.643401090271817,8.0,19.239205996033878,0.10284162780362006
