,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,ioniccount,ionicitymean,NNdist,NNdiststd,nndistmax,nndistmin,bcc,oct,q4,q6,q2,cn,tet,lin,bent,reg_tri,sq,sq_pyr,Forces,avgCentralDistance,Coordination,numberDensity,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy,ShannonRatio,avgCentralDistance Std,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,oxstateflexmin,oxstateflexmax,anisotropynormcubevolmean,anisotropynormcubevolstd,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,coordination std,solid electronegativity,charge moment of inertia,mass moment of inertia,negativeoxdensity
"mp-300675779, Li(Mo3S4)2, Li7(Mo3S4)4, mp-675711, mp-677108",2.0,2.0,-0.2755786116506066,0.42297813474219004,0.5075567536584525,3185.4666666666667,1.1251146563567238,2.0,-0.3010100062755399,52.60450505664957,0.0,0.21866666666666665,0.3728671845544356,0.027025125317465547,0.4006259580259236,0.3369514893724097,-0.1533217616721255,-0.0008821900103945252,0.1634977942087688,0.2738121062176553,0.10180860928901746,14.933333333333335,-1.1273480997644858,2.828502541006964,2.828502541006964,0.0,0.1310398946504577,0.7699351918024123,0.001217929466670108,25.143537093466445,6.0,0.053851726896792726,-0.12862999825893362,0.8820182259477509,0.11178902804320644,0.2488888888888889,0.4736516168818356,0.4666666666666667,0.8650516209347653,2.0,0.030300999999999963,14.999999999999995,15.062039611441294,14.999999999999998,0.0357267228164978,1.4421480735093417,0.0,573.9654377145121,21.987541924993128,1.757209778861953,0.2802507909799269,0.332501456355987,0.06651835354264785,1.0967415696868978,0.2480493561431673,2.4674612524542567,1.3345751323462185,0.02513080588516994,0.26666666666666666,0.0,-0.20416613089636607,0.5277581962253818,1.757940100214587,1.4767434305037035,0.16133933997659813,3.1390122630776345,0.0,1.0320973355079677,107265.00607437998,1058870.1457364762,0.028720921011622783
"mp-300675779, Li7(Mo3S4)4, Li2Mo3S4, mp-677108, mp-675779",2.0,1.0,-0.4697269015031964,0.37732129566686623,0.4412304417918936,2976.6857142857148,0.828574570897854,1.0,-0.011082473746826102,54.76191462217097,0.0,0.4488888888888889,0.3693896947615328,0.02036941432474815,0.3924403664506773,0.33255710114962034,-0.1718597951594626,-0.1286591085914504,0.15803950322071786,0.24341304805352276,0.09818036574486136,15.371428571428574,-1.192459807575762,2.8001850549759006,2.8001850549759006,0.0,0.07086640089181723,0.3565227995001853,0.0006085903142231938,29.422468592571654,6.0,0.05904281075272706,-0.3343032273359449,0.8833459231797938,0.1402266431424642,0.18285714285714288,0.5021461737704491,0.5428571428571428,0.8474234495301378,1.0,0.030300999999999974,17.706083069606372,17.239081174157235,17.496859743698227,0.03357482674782678,1.2673574171016941,0.0,610.7523429232143,0.2978074434100141,3.116151291431458,0.2626976020897924,0.23558999342417444,0.09142857142857144,1.0562854241100192,0.2429657017057538,2.416891799099397,1.2787507228575459,0.03205181155148041,0.22857142857142854,0.0,-0.5331008613360894,0.3756865568347656,1.5163595423428209,1.4307027031161144,0.1580327663803014,3.0746796888335,0.0,1.027449684273545,151445.11137576267,1482264.6008870914,0.02699099920124666
"mp-300684028, Li2Bi(PO4)2, Li3Bi(PO4)2, mp-25802, mp-684028",2.0,1.0,0.0,-1.2605991594971862,0.8732231394860929,390.5384615384616,0.9430235141900656,1.0,-0.13829894510834428,47.326916485830566,0.10650887573964496,1.0100000000000002,0.3920197796999562,0.011511470399916074,0.4119096849390271,0.3750699443363405,-0.007599277503787251,-0.6210171644309129,0.20994490134982285,0.27278805663300554,0.11805236909472433,16.256410256410255,-0.7967116437089443,3.4470622298311846,3.4470622298311846,0.0,0.06772256047991397,0.3669329056799443,0.0001673315694766651,35.150513096935356,6.0,0.07742699573742905,0.055773677898156494,1.0997112715518769,0.03502570719646643,0.11045364891518736,0.5390998180227785,0.38461538461538464,0.5284189361224936,1.0,0.03030099999999983,22.78946097682911,22.574917989438976,16.34885663192975,0.012261287621148512,0.2429192827856904,346.82543616461123,518.9629097358315,14.15510198046154,4.034046042655271,0.2826986299398052,0.03936422418762959,0.06311637080867853,0.1870086004191142,0.08617299609395226,0.7918208987930031,1.0578790693914106,0.02977961374516502,0.20512820512820512,0.0,0.06024126323415565,0.04251737881847118,0.2282699299849175,0.1315093733439926,0.041840979485108634,0.6060204914057161,0.0,1.0181916292413409,98737.30497698342,1236650.1209574945,0.04764738199226402
"mp-300684042, LiBi2(PO4)3, Li3Bi2(PO4)3, mp-540013, mp-684042",1.0,4.0,0.0,-1.3934340518077102,0.9310867787742244,408.27777777777777,1.1178825636679426,90.0,-0.3128351496055674,53.73418668963722,0.037037037037037035,0.9115384615384616,0.35566452019557115,0.019979783770273814,0.3811543298193173,0.3226150485480441,-0.11735223066154045,-0.4990939912995402,0.21566885747540734,0.260241311633226,0.14931745093171622,15.0,-0.6866497100538398,2.500455436117884,2.500455436117884,0.0,0.009866935386543214,0.21772881492273255,0.0005306182492834989,30.31371804184805,4.0,0.06422249186695342,4.4300242659408205e-08,1.2366549152471962,0.036996022706493735,0.1358024691358025,0.6060452216961906,0.3333333333333333,0.5897517318224974,15.0,0.030300999999999863,17.999999999999993,18.0,17.999999999999993,0.001199049640473972,0.23034953928422025,310.33842950594317,577.5365440014268,27.30036325664594,4.356098847777779,0.3064311464688539,0.0023960249924629136,0.05920779658410765,0.19970836996525776,0.08315533988255554,0.7640924529704708,1.0735251412912643,0.021407497288984476,0.2222222222222222,0.0,4.945081756088423e-08,0.0026745992275596505,0.2228358267663568,0.1435826021281049,0.04037576767447944,0.5847985125606228,0.0,1.0220138493207038,743145.9341624684,10546628.336733699,0.04281499457796895
"mp-300684052, Sn6P7O24, LiSn6P7O24, mp-684053, mp-684052",1.0,4.0,0.0,-1.4253963540213903,0.9875655154538104,415.4324324324325,0.8663237735053562,60.0,-0.17466156923024082,109.25741023746185,0.0,0.5089473684210526,0.2995706112054212,0.013038886484565013,0.32222958858380424,0.27540952589631024,-0.0624468830146132,-0.1510130006096622,0.23169609290484336,0.269174487568336,0.1316718179408624,14.810810810810812,-0.4892431955124774,2.801079312110648,2.801079312110648,0.0,0.051061400907979566,0.31755408321604395,0.0007703474270646441,63.22125894745007,4.0,0.06504445653617888,-0.027180517586626023,0.6488339329786497,0.2710028746990277,0.07304601899196493,0.6382012714680453,0.35135135135135137,0.6126362230516164,11.0,0.03030100000000009,37.000000000000036,37.000000000000036,36.99999999999999,0.0011635242767796658,0.130399486780544,590.8212895958012,1172.1563690457265,9.692300626664434,5.599766915783785,0.25800021169703474,0.6195954855995276,0.02580499887897106,0.042701789762161525,0.06567823132811842,0.21010629919717805,1.0186354240194564,0.022853457701900688,0.10810810810810813,0.054054054054054064,-0.07186504666594823,1.6382049512011576,0.13337990180206472,0.04932258021088345,0.03188982226661703,0.16006806890295922,0.0,1.0168357101661982,855355.8825205178,10496625.961093543,0.0421909988342782
"mp-300684066, LiTi(PO3)5, Li2Ti(PO3)5, mp-684059, mp-684066",1.0,2.0,-1.7937637554210206,0.2262638739264592,0.5062175394231686,31326.5,0.8236412253857387,21.0,-0.0029472927701051552,59.553270747326344,0.02685950413223141,0.593,0.35475577871507297,0.014833082420368066,0.3818923325092974,0.32545577663150915,-0.06137620782570941,-0.16987190496655782,0.2528021975852004,0.2405214749278015,0.15168403593142835,14.818181818181818,-0.5375724279207585,2.5011978351807373,2.5011978351807373,0.0,0.003219124708411431,0.19092762035640565,0.0025869034280379057,36.38907423171438,4.0,0.06978886870176543,0.3872907520223577,0.6803608840214691,0.3436449627294755,0.10847107438016527,0.599542078188224,0.3181818181818182,0.5723429761583945,7.0,0.030300999999999956,22.965175367770826,22.0,19.361605057538934,0.0020995700132612773,0.1612991949036416,391.9283506919407,649.5770005060026,2.4665937143221117,5.879099534954548,0.3375542761237393,0.14504326854521635,0.044373412386187056,0.08006204449577868,0.07996005540994587,0.3987260560913184,0.6773638839694947,0.02220554913237991,0.18181818181818185,0.0,0.5658987721001206,0.2119333011245971,0.16665192040870014,0.07290887899780651,0.038824309118694944,0.2772897539152357,0.0,1.0284768250356988,143477.8234916997,1076046.143750452,0.04758331956938552
"mp-300684082, Sb(PO3)4, LiSb(PO3)4, mp-684083, mp-684082",1.0,4.0,0.0,-1.8807579593908923,1.0250751152081141,494.64705882352933,0.8787381969073591,63.0,-0.058951432350195176,54.26642282603762,0.0,0.39538461538461545,0.3638548875485885,0.02165292219327598,0.3914531927633753,0.3145326762797305,-0.06969026439486596,-0.3954855562261373,0.2659839021452226,0.2711177524310292,0.18586437530582825,14.235294117647056,-0.4414376758036252,2.6862178522391247,2.6862178522391247,1.712497539892839e-274,0.01113855882742442,0.17437725336019064,0.002783032023444293,23.23435569291779,4.0,0.06018435351162563,-0.32196907940541136,0.7324636190322329,0.3116160245745153,0.1522491349480969,0.6481333940504659,0.29411764705882354,0.6256795176281941,12.0,0.030301000000000043,12.270352614643723,14.635176307321865,14.635176307321869,0.002343157935646406,0.14737103066067184,291.0859012972545,582.048854163289,12.598737553995367,6.129595465705881,0.2922012902047517,0.2276665092378389,0.053605305829860436,0.03759494787044554,0.08293989604526536,0.21339886754746265,0.7112804999764776,0.01770128044459577,0.2352941176470588,0.1176470588235294,-0.4105000658545751,0.29026736731242564,0.16089612146160848,0.06806801584627542,0.040271159716245945,0.2021374316347344,0.0,1.037005669263205,526567.7011603204,4709751.2472429965,0.04248307306702985
"mp-300684090, SbP2O7, LiSbP2O7, mp-25896, mp-684090",1.0,4.0,-2.105104383310355,0.16048827730440327,0.5904908823719921,31707.2,0.893448028821228,81.0,-0.09423526985853907,49.226548320609815,0.0,0.9221052631578948,0.3814206404293976,0.010400863435806934,0.3974721158617932,0.3627245273222289,-0.0250852579094331,0.11913734514269485,0.2588884884176791,0.2708883803936419,0.10388262921469464,14.6,-0.5598375293808094,2.738212181620059,2.738212181620059,0.0,0.007416367634277265,0.502279325455558,0.00014706880129615357,33.777312502303054,5.0,0.07553182356592134,-0.135214262324713,1.006980659914985,0.02355848292244006,0.13,0.5495746248327915,0.3,0.5283566077595867,14.0,0.030301000000000237,20.000000000000004,20.0,20.000000000000004,0.0032655107210216128,0.15558550970035587,397.3204914534525,545.6248512791658,11.234767085271034,5.2428601886,0.2886994229912964,0.0555804029128188,0.045825756949558406,0.03851530717417337,0.08474587835737504,0.21804554060339007,1.0043530801708649,0.0226595470697764,0.2,0.1,-0.15372004641610254,0.06318728489651816,0.16798021146936426,0.06545543884922818,0.0411480477472605,0.20653889152984184,0.0,1.0181079918086406,132355.65616564278,1349580.6221690988,0.05287227649614493
"mp-300684093, Bi(PO3)4, LiBi(PO3)4, mp-25906, mp-684093",3.0,4.0,0.0,-1.6795873991949457,1.0076702466270648,465.1176470588235,0.8095378341113908,116.0,-0.010756642922031526,83.52536537349634,0.0,0.9200000000000004,0.2950463305196045,0.010391371062571686,0.3136230898453528,0.27146244110345125,-0.0858611313434948,-0.4882138848432959,0.2103751200074756,0.2522006650335419,0.1628675845884207,15.352941176470587,-0.7571966922861547,2.5474758517209857,2.5474758517209857,0.0,0.061435718779600995,0.21084560946597009,0.00011313699886899912,57.7410608218571,7.0,0.063169215704948,-0.3694183127855279,0.8505840999557317,0.0235957989760063,0.07612456747404844,0.6247722026493693,0.29411764705882354,0.5987577209936863,20.0,0.0303010000000002,34.0,34.0,33.498394162719485,0.005737264216776967,0.14490625240278396,602.9331875110754,1109.0919400873977,2.9911315621776,6.067900307096335,0.2767861437804417,0.2612181945434953,0.026802652914930218,0.1205740088260273,0.06690020519358388,0.6147283140540315,0.8619664118419861,0.018579181089690592,0.1176470588235294,0.05882352941176471,-0.6342602193657391,0.4484897029716774,0.15040998238079367,0.09701107426374976,0.032483147156708296,0.4704825997039262,0.0,1.0103933083767072,5202156.380660793,55714327.29444919,0.04459003461525742
"mp-300684104, Sb2P5O16, LiSb2P5O16, mp-25946, mp-684104",1.0,2.0,0.0,-1.8927945997929327,1.0262158611760115,492.82608695652175,0.8631381481655565,21.0,-0.095840581039394,65.03890300067343,0.0,0.92125,0.32062781195776985,0.011879620739689315,0.345045744526842,0.2941168800167861,-0.059261550757445165,-0.3264435238447394,0.24577682288031585,0.2545499063771289,0.16572534240919673,14.782608695652176,-0.5961957314108056,2.7159089428246035,2.7159089428246035,0.0,0.011637031473619098,0.2218400769548232,0.00010349880524821136,37.83926708532311,6.0,0.05818452758107144,-0.1954327322202285,0.9089885650251246,0.025021647085571724,0.11342155009451795,0.6597106634167322,0.3043478260869565,0.6399105612545296,7.0,0.03030099999999988,23.309824562017894,23.0,20.715564267785712,0.0021874131371664106,0.13429883100241408,381.60260670640673,814.5437966126611,9.78677906102788,5.728919765217393,0.2980727702202633,0.12155604671954955,0.0400113619820732,0.034054972117082576,0.07415011337277193,0.19078333801659966,0.7488854528592926,0.017708334481195652,0.17391304347826084,0.08695652173913042,-0.2261884459087019,0.14068561077740804,0.14508641026935673,0.059017360596781136,0.036003313254491416,0.1807153636220661,0.0,1.0157276100785342,188981.005674608,1845174.4046811648,0.04047619309987578
"mp-300684106, SbP2O7, LiSbP2O7, mp-25950, mp-684106",1.0,4.0,0.0,-1.9002105167813148,1.0120287119681073,488.4,0.8697251924886047,81.0,-0.0704402568992748,52.17138681851971,0.0,0.92125,0.3634725743936882,0.010769960106684712,0.3854194452012408,0.34681832167562177,-0.08435150682940949,-0.6485665340369536,0.2365344408271993,0.2851309027533773,0.1420799289520182,15.0,-0.5746955961890781,2.9381676661152007,2.9381676661152007,0.0,0.044007610837971375,0.2485720599628372,0.0001233759120921199,33.77741648551357,6.0,0.06799297660525408,-0.16336986845317014,0.9876197647727514,0.020920062070333343,0.13,0.5974248716394924,0.3,0.5754314324658537,14.0,0.030301000000000012,20.000000000000004,20.000000000000004,20.0,0.0029395794193271124,0.15022671651070113,367.0335709418729,606.1220152084849,9.632637486728711,5.2625970307,0.2963917224171397,0.05850384029734381,0.045825756949558406,0.03718873398506392,0.08182699705109249,0.2105354520336358,0.9041083911322816,0.02039789298157622,0.2,0.1,-0.19234850484890112,0.06888128340715824,0.16219451063544696,0.06320097337486208,0.039730795726424635,0.19942512362523068,0.0,1.0181079918086406,132356.50003526628,1349588.9549321185,0.04759508362367785
"mp-300684109, BiP2O7, LiBiP2O7, mp-25940, mp-684109",2.0,2.0,0.0,-1.5582205644482057,0.9824404353803246,438.2,0.8756112969862556,2.0,-0.07947074280634442,57.18659273931664,0.0,0.9788235294117648,0.3676619456005848,0.008321826262893803,0.38039103481478215,0.3491560461113533,-0.06619461066263663,-0.22233141225335415,0.20584624345904615,0.2961513994089929,0.1322958244326825,15.4,-0.5087560707592835,3.2324095466249103,3.2324095466249103,0.0,0.07020346849256172,0.4564473543400962,0.00018094425130858678,33.77720308725601,6.0,0.06672806062977557,-0.3381450760521336,0.8976344893414024,0.021366897854992892,0.13,0.5805238365773083,0.3,0.5683222010740936,15.0,0.030300999999999943,20.0,20.000000000000004,20.0,0.010302836079211472,0.20308660602136885,377.1890965197889,617.6118354264031,10.160705219070902,5.1591223245,0.3010797571467424,0.23912962292136114,0.045825756949558406,0.18401510732517232,0.08131639115316946,0.7471948388484185,1.0945386102150805,0.020018418188932675,0.2,0.1,-0.5543971962325132,0.3920589175259831,0.20380965448463167,0.137729368632349,0.03948287292150463,0.5718659157708186,0.0,1.0177328300757833,132353.19131109852,1747620.0164395957,0.046709642440842906
"mp-300684427, Sb(PO3)4, LiSb(PO3)4, mp-26150, mp-684427",1.0,4.0,0.0,-1.8807579593908923,1.0250751152081137,494.64705882352933,0.807312557453778,81.0,-0.0010290330962471712,68.9772669641817,0.0,0.8636842105263159,0.31630002856879114,0.007667532116829386,0.33423057827232594,0.30180379295382753,-0.07952353070327492,-0.2748184139421686,0.2311357251893098,0.2723595249643118,0.13457817397320315,14.470588235294118,-0.5835605108922568,2.4268088418169493,2.4268088418169493,0.0,0.007343747939365585,0.2702380234433795,0.0001739310696784867,58.025077210263774,7.0,0.07672767872043687,-0.1133470262689958,0.8359258124711104,0.021216438403664738,0.07612456747404844,0.5543853925730894,0.29411764705882354,0.5227872356499601,14.0,0.03030100000000016,34.00000000000001,34.00000000000001,34.00000000000001,0.001951301067018721,0.12683086143066405,675.5166173584241,913.10553334046,0.7198668056947967,6.0155168602655325,0.270219712508693,0.2959448742794348,0.026802652914930218,0.032355067359395084,0.07137996128025975,0.18365591987812369,0.9067955124210949,0.022566964329540255,0.1176470588235294,0.05882352941176471,-0.15340736943616085,0.4005409418821417,0.1384708622471102,0.058580882870646,0.034658276153227544,0.17396407195282654,0.0,1.0106123836354384,659931.8968434567,5894287.511634872,0.05416071439089662
"mp-300684470, LiSn2P5O16, Li3Sn2P5O16, mp-673029, mp-684470",1.0,2.0,-1.0125876088650234,0.17741749582470498,0.5262203422130038,30555.79166666667,0.8233008102694188,21.0,-0.00047953787795111213,70.60777919519322,0.01909722222222222,0.405,0.33724787932200834,0.01761127357778651,0.35465857492757563,0.27536534956660713,-0.09122310233490176,-0.3876181678881591,0.23024712465245945,0.266914339034842,0.14954405592767175,15.5,-0.7844768850205028,3.044096335375681,3.044096335375681,0.0,0.053606753900224964,0.33279203676573993,0.0024094374314339363,40.21398795748765,4.0,0.0674523642241136,0.4845916131474229,0.6473363601040638,0.20738495893668085,0.10416666666666667,0.6186282380996846,0.3333333333333333,0.5913655512735003,7.0,0.03030100000000008,24.109154131976627,24.000000000000004,23.02504107793303,0.0018601707821426852,0.1528282614300906,405.76111224194915,733.1759022661577,1.1621694775948057,5.717926800879628,0.2757380603556652,0.272173476804837,0.043368041655544434,0.06273820378145634,0.07679752761840931,0.3725572695086327,0.8347246521719849,0.02248412140803787,0.16666666666666666,0.0,1.0337289977794393,0.5805994321119543,0.1577758002660509,0.06405368482018721,0.03728875544823304,0.2663225710066032,0.0,1.0260730971405911,213659.2433095424,2120371.334569828,0.04496824281607573
"mp-300684477, Sb(PO3)5, Li2Sb(PO3)5, mp-684537, mp-684477",1.0,4.0,-1.7279543385760363,0.29458974928311593,0.5446323246239242,32722.04761904762,0.8714517177751077,81.0,-0.1761885090768942,88.08038625535673,0.0,0.44642857142857145,0.2801231899044321,0.011525748283677204,0.3050922694929384,0.2541027011395126,-0.05494200066060632,-0.41437924866867465,0.2594777168892164,0.2940368261397747,0.12801951514228588,14.190476190476188,-0.4809387318132393,2.635297799479832,2.635297799479832,0.0,0.02313888145569564,0.17166139037934613,0.001532209329029627,71.88128772124746,4.0,0.06648784291326383,0.048742502105662736,0.9690185809224878,0.24815978823286605,0.06122448979591837,0.6090695673013664,0.2857142857142857,0.5834474061961857,14.0,0.030301000000000036,41.99999999999999,42.000000000000014,42.000000000000036,0.0010477552284709301,0.1120922478312244,772.1761727974306,1301.6708048853675,11.400065019317262,6.1555743590952385,0.2575458435614379,0.2393684699492477,0.02151209292631551,0.02838320397319719,0.06342340850020656,0.16318423575739235,0.7559515019518752,0.018996526546646804,0.09523809523809523,0.047619047619047616,0.06334829870850983,0.3110957517706553,0.1231486933703628,0.052349586257992464,0.030795001383490787,0.15457271483383034,0.0,1.0148166884866654,1240082.4430210213,10677490.4254811,0.04749131636661701
